window,interval,segment_id,strategy,trade_index,entry_index,exit_index,engine,side,entry_ts,exit_ts,hold_sec,exit_reason,entry_balance_inr,entry_oz,pnl_inr,mfe_usd,mae_usd,exit_move_usd,partial_pnl_inr
historical7d,500ms,0,router_v2,78,158162,159806,PRIMARY,BUY,1789671602.393,1789672502.4099998,900.0169999599457,max_hold,825.4159540498042,0.0646863512438445,-13.619363241820642,1.699999999999818,-3.630000000000109,-2.199999999999818,0.0
historical7d,500ms,0,router_v2,79,161725,163335,PRIMARY,SELL,1789673571.864,1789674472.351,900.4869999885559,max_hold,811.7965908079835,0.06361902644832115,6.0884744310598755,4.389999999999418,-0.22000000000025466,1.0,0.0
historical7d,500ms,0,router_v2,80,174614,174663,PRIMARY,SELL,1789681108.4099998,1789681137.875,29.46500015258789,momentum_zero_cross,817.8850652390435,0.06409616914668356,-11.83888631933136,0.0,-2.339999999999236,-1.9299999999993815,0.0
historical7d,500ms,0,router_v2,81,179412,181334,SECONDARY,SELL,1789684082.9740002,1789685283.444,1200.4699997901917,max_hold,806.0461789197121,0.06316837709828563,-12.876587708243061,0.6199999999998909,-3.9200000000000728,-2.130000000000109,0.0
historical7d,500ms,0,router_v2,82,190638,190751,BURST,BUY,1789701778.447,1789701844.474,66.02699995040894,momentum_zero_cross,793.1695912114691,0.06215926227414046,6.1867228114492425,1.7799999999997453,-0.36999999999989086,1.0399999999999636,0.0
historical7d,500ms,0,router_v2,83,191461,192632,PRIMARY,BUY,1789702326.9910002,1789703227.079,900.0879998207092,max_hold,799.3563140229184,0.06264410451987874,-13.069475734276459,1.8299999999999272,-2.9700000000002547,-2.180000000000291,0.0
historical7d,500ms,0,router_v2,84,195916,196983,PRIMARY,BUY,1789705225.456,1789705870.4950001,645.0390000343323,emergency_stop,786.2868382886419,0.06161987341097858,-23.706548174405125,2.3299999999999272,-4.020000000000437,-4.020000000000437,0.0
historical7d,500ms,0,router_v2,85,198233,199687,PRIMARY,SELL,1789706581.792,1789707481.849,900.0569999217987,max_hold,762.5802901142367,0.05976203422763738,-4.289514131892582,4.75,-1.449999999999818,-0.75,0.0
historical7d,500ms,0,router_v2,86,207010,208515,PRIMARY,SELL,1789712211.0449998,1789713111.404,900.3590002059937,max_hold,758.2907759823441,0.059425872785106915,-2.3317441361448803,8.05999999999949,-0.7000000000007276,-0.4099999999998545,0.0
historical7d,500ms,0,router_v2,87,208815,208927,BURST,BUY,1789713296.6780002,1789713363.177,66.49899983406067,momentum_zero_cross,755.9590318461993,0.059243138226292784,6.406752794897159,1.949999999999818,-0.25,1.1300000000001091,0.0
historical7d,500ms,0,router_v2,88,209507,210773,PRIMARY,BUY,1789713750.544,1789714650.717,900.1730000972748,max_hold,762.3657846410965,0.05974522382276067,24.30040938543495,4.710000000000036,-0.0500000000001819,4.25,0.0
historical7d,500ms,0,router_v2,89,217379,217449,BURST,SELL,1789720203.473,1789720238.871,35.39800000190735,momentum_zero_cross,786.6661940265315,0.06164960283211116,-1.5929990429063017,1.0799999999999272,-2.230000000000473,-0.27000000000043656,0.0
historical7d,500ms,0,router_v2,90,220418,221232,PRIMARY,BUY,1789721882.816,1789722322.498,439.6819999217987,momentum_zero_cross,785.0731949836252,0.06152476238637594,31.972105865704496,11.590000000000146,-1.0100000000002183,5.4299999999993815,0.0
historical7d,500ms,0,router_v2,91,221312,223406,SECONDARY,BUY,1789722363.9980001,1789723566.3990002,1202.4010000228882,max_hold,817.0453008493297,0.06403035833456082,42.03698072869601,7.5600000000004,-3.5200000000004366,6.859999999999673,0.0
historical7d,500ms,0,router_v2,92,223515,225114,PRIMARY,BUY,1789723626.188,1789724526.463,900.2750000953674,max_hold,859.0822815780257,0.06732472027087381,20.0380942178112,3.3299999999999272,-2.6599999999998545,3.110000000000582,0.0
historical7d,500ms,0,router_v2,93,232605,232656,BURST,SELL,1789728974.4169998,1789729004.9980001,30.581000328063965,momentum_zero_cross,879.1203757958369,0.06889506937119223,-3.626371550159026,0.0,-0.8800000000001091,-0.5500000000001819,0.0
historical7d,500ms,0,router_v2,94,235608,236505,PRIMARY,SELL,1789730727.8140001,1789731283.302,555.4879999160767,momentum_zero_cross,875.494004245678,0.06861087721003598,8.27341834012309,3.0799999999999272,-1.0499999999992724,1.2600000000002183,0.0
historical7d,500ms,0,router_v2,95,239946,240498,PRIMARY,BUY,1789733442.8700001,1789733823.9889998,381.11899971961975,emergency_stop,883.767422585801,0.06925924999967092,-26.579305234269405,0.32999999999992724,-4.010000000000218,-4.010000000000218,0.0
historical7d,500ms,0,router_v2,96,242948,244447,PRIMARY,SELL,1789735360.477,1789736260.488,900.010999917984,max_hold,857.1881173515316,0.06717627805593071,8.743318796989364,5.480000000000473,-1.6700000000000728,1.360000000000582,0.0
historical7d,500ms,0,router_v2,97,250891,250982,MICRO,SELL,1789740383.483,1789740428.924,45.44099998474121,stagnation,865.9314361485209,0.0678614760921015,-23.05542448745555,0.0,-3.610000000000582,-3.550000000000182,0.0
historical7d,500ms,1,router_v2,0,254712,255366,PRIMARY,SELL,1789742547.9980001,1789742919.429,371.4309997558594,momentum_zero_cross,500.0,0.039184093139022026,6.112499999996999,3.2299999999995634,-0.6500000000005457,1.6299999999991996,0.0
historical7d,500ms,1,router_v2,1,257054,257158,SECONDARY,BUY,1789743897.458,1789743949.368,51.91000008583069,emergency_stop,506.112499999997,0.03966311867764633,-15.980502187500043,2.449999999999818,-4.210000000000036,-4.210000000000036,0.0
historical7d,500ms,1,router_v2,2,257186,258889,PRIMARY,SELL,1789743963.4339998,1789744863.4689999,900.0350000858307,max_hold,490.13199781249693,0.03841075570539964,21.65158100336491,5.889999999999418,-3.6900000000005093,5.889999999999418,0.0
historical7d,500ms,1,router_v2,3,258891,259450,MICRO,SELL,1789744864.375,1789745149.474,285.0989999771118,take_profit,511.78357881586186,0.0401075508386855,25.66914512498394,10.220000000000255,-0.47999999999956344,10.220000000000255,15.862092295924747
historical7d,500ms,1,router_v2,4,259611,259902,SECONDARY,SELL,1789745230.8769999,1789745380.437,149.56000018119812,emergency_stop,537.4527239408458,0.04211919518543839,-17.05068766702524,1.0100000000002183,-4.230000000000473,-4.230000000000473,0.0
historical7d,500ms,1,router_v2,5,260090,260726,MICRO,BUY,1789745476.022,1789745809.4329998,333.41099977493286,trail,520.4020362738205,0.0407829637181802,23.51566701412273,9.25,-1.4099999999998545,7.239999999999782,16.45120937170583
historical7d,500ms,1,router_v2,6,263290,263540,PRIMARY,BUY,1789747216.968,1789747341.9950001,125.02700018882751,momentum_zero_cross,543.9177032879433,0.042625843891195433,-11.95259152975374,2.8599999999996726,-2.930000000000291,-2.930000000000291,0.0
historical7d,500ms,1,router_v2,7,263624,263715,MICRO,SELL,1789747384.487,1789747429.951,45.46399998664856,stagnation,531.9651117581896,0.04168914097168632,-4.947275539350292,0.0,-2.149999999999636,-1.2399999999997817,0.0
historical7d,500ms,1,router_v2,8,263833,265882,SECONDARY,BUY,1789747489.987,1789748601.427,1111.4400000572205,emergency_stop,527.0178362188393,0.041301431960649705,-16.363903814592657,5.100000000000364,-4.139999999999418,-4.139999999999418,0.0
historical7d,500ms,1,router_v2,9,266823,268612,PRIMARY,SELL,1789749090.464,1789749990.493,900.029000043869,max_hold,510.65393240424663,0.04001902249827172,19.87720431883725,9.650000000000546,-0.8799999999991996,5.190000000000509,0.0
historical7d,500ms,1,router_v2,10,269528,270635,PRIMARY,SELL,1789750451.994,1789751026.465,574.470999956131,emergency_stop,530.5311367230839,0.0415767629490171,-16.274042618981177,2.5600000000004,-4.0900000000001455,-4.0900000000001455,0.0
historical7d,500ms,1,router_v2,11,272535,272713,BURST,SELL,1789751987.461,1789752078.403,90.94200015068054,momentum_zero_cross,514.2570941041027,0.040301395745555954,10.72226041206956,3.949999999999818,-0.8699999999998909,2.7799999999997453,0.0
historical7d,500ms,1,router_v2,12,272716,272834,PRIMARY,SELL,1789752079.999,1789752139.968,59.9689998626709,emergency_stop,524.9793545161723,0.04114167984685072,-16.30060895772844,0.15999999999985448,-4.140000000000327,-4.140000000000327,0.0
historical7d,500ms,1,router_v2,13,272902,272903,MICRO,BUY,1789752173.904,1789752174.202,0.29799985885620117,momentum_zero_cross,508.67874555844384,0.0398642306876059,-1.2589798952568712,0.0,-0.32999999999992724,-0.32999999999992724,0.0
historical7d,500ms,1,router_v2,14,276118,276786,PRIMARY,BUY,1789753818.487,1789754157.972,339.4849998950958,momentum_zero_cross,507.419765663187,0.03976556671665409,5.2898510570365085,5.639999999999418,-0.6599999999998545,1.389999999999418,0.0
historical7d,500ms,1,router_v2,15,277052,277694,SECONDARY,SELL,1789754302.941,1789754629.473,326.53200006484985,momentum_zero_cross,512.7096167202235,0.04018012274967504,2.1918336114778363,2.709999999999127,-0.6700000000000728,0.569999999999709,0.0
historical7d,500ms,1,router_v2,16,282234,284388,SECONDARY,BUY,1789757067.9889998,1789758267.99,1200.0010001659393,max_hold,514.9014503317013,0.04035189277442981,7.0670224058023186,3.050000000000182,-2.6400000000003274,1.8299999999999272,0.0
historical7d,500ms,1,router_v2,17,284965,285567,PRIMARY,BUY,1789758584.742,1789758913.959,329.2170000076294,momentum_zero_cross,521.9684727375036,0.04090572250275884,0.7829527091055434,4.739999999999782,-0.7300000000004729,0.1999999999998181,0.0
historical7d,500ms,1,router_v2,18,286586,288328,PRIMARY,BUY,1789759468.945,1789760369.1529999,900.2079999446869,max_hold,522.7514254466091,0.04096708108651292,29.32635496755662,12.539999999999964,-3.9799999999995634,7.480000000000473,0.0
historical7d,500ms,1,router_v2,19,290105,290447,PRIMARY,BUY,1789761354.9889998,1789761545.753,190.76400017738342,momentum_zero_cross,552.0777804141658,0.04326533433546644,-6.376498363783463,1.1000000000003638,-1.5799999999999272,-1.5399999999999636,0.0
historical7d,500ms,1,router_v2,20,292402,292583,PRIMARY,BUY,1789762637.884,1789762735.922,98.03799986839294,momentum_zero_cross,545.7012820503824,0.042765619723891826,-7.776243269220183,1.0099999999993088,-1.9000000000005457,-1.9000000000005457,0.0
historical7d,500ms,1,router_v2,21,294218,296333,SECONDARY,BUY,1789763657.457,1789764857.978,1200.5209999084473,max_hold,537.9250387811621,0.04215620964282619,9.158173785251046,5.1899999999996,-1.1700000000000728,2.2700000000004366,0.0
historical7d,500ms,1,router_v2,22,301231,301584,PRIMARY,SELL,1789767860.959,1789768061.9129999,200.95399975776672,momentum_zero_cross,547.0832125664132,0.04287391911199544,-3.8159054076519254,1.8900000000003274,-0.930000000000291,-0.930000000000291,0.0
historical7d,500ms,2,router_v2,0,321686,322239,MICRO,BUY,1789963644.3939998,1789963940.188,295.7940001487732,momentum_zero_cross,500.0,0.039184093139022026,-3.8249999999982265,2.740000000000691,-1.1699999999991633,-1.019999999999527,0.0
historical7d,500ms,2,router_v2,1,328355,329677,PRIMARY,SELL,1789967510.961,1789968412.476,901.5150001049042,max_hold,496.1750000000018,0.038884334826508646,13.768856249999372,8.699999999999818,-1.9699999999993452,3.699999999999818,0.0
historical7d,500ms,2,router_v2,2,330139,332069,SECONDARY,SELL,1789968692.959,1789969892.9740002,1200.0150001049042,max_hold,509.94385625000115,0.03996337511794421,-4.360019970938763,3.149999999999636,-3.2100000000000364,-1.1400000000003274,0.0
historical7d,500ms,2,router_v2,3,333762,334182,SECONDARY,SELL,1789970946.9539998,1789971214.91,267.95600032806396,emergency_stop,505.5838362790624,0.03962168826068569,-15.5467029655791,0.0,-4.099999999999454,-4.099999999999454,0.0
historical7d,500ms,2,router_v2,4,353430,353432,MICRO,BUY,1789984993.492,1789984994.3939998,0.9019997119903564,momentum_zero_cross,490.0371333134833,0.038403321346669766,-1.0290779799607217,0.0,-0.28000000000065484,-0.28000000000065484,0.0
historical7d,500ms,2,router_v2,5,353438,353523,BURST,BUY,1789984997.647,1789985047.373,49.72599983215332,momentum_zero_cross,489.0080553335226,0.03832267437184157,2.567292290503662,1.8800000000001091,-0.9799999999995634,0.7000000000007276,0.0
historical7d,500ms,2,router_v2,6,354722,354805,MICRO,BUY,1789985709.5100002,1789985754.127,44.61699986457825,momentum_zero_cross,491.5753476240262,0.038523868412293945,-11.171049774755057,0.4099999999998545,-3.5900000000001455,-3.0299999999997453,0.0
historical7d,500ms,2,router_v2,7,367701,369591,SECONDARY,SELL,1789993800.4910002,1789995000.6169999,1200.1259996891022,max_hold,480.4042978492712,0.03764841350262464,6.017063830562384,5.410000000000764,-2.8599999999996726,1.6700000000000728,0.0
historical7d,500ms,3,router_v2,0,383963,384430,MICRO,SELL,1790004086.345,1790004330.451,244.10599994659424,trail,500.0,0.039184093139022026,18.956249999999386,5.569999999999709,-0.7899999999999636,3.5100000000002183,15.665624999999183
historical7d,500ms,3,router_v2,1,386540,386696,SECONDARY,BUY,1790005480.473,1790005558.881,78.4079999923706,emergency_stop,518.9562499999994,0.04066966007015515,-15.56868749999998,0.5599999999994907,-4.0,-4.0,0.0
historical7d,500ms,3,router_v2,2,386856,387447,PRIMARY,SELL,1790005642.848,1790005976.655,333.8069999217987,emergency_stop,503.38756249999943,0.0394495702680505,-15.101626874999983,0.0,-4.0,-4.0,0.0
historical7d,500ms,3,router_v2,3,387960,388104,BURST,BUY,1790006264.459,1790006341.4889998,77.02999973297119,momentum_zero_cross,488.28593562499947,0.038266083160008985,2.1606652651411555,2.149999999999636,-1.6700000000000728,0.5900000000001455,0.0
historical7d,500ms,3,router_v2,4,389200,390816,PRIMARY,BUY,1790006912.309,1790007812.4540002,900.1450002193451,max_hold,490.44660089014064,0.03843541057799207,12.064986381896523,3.4099999999998545,-0.5799999999999272,3.2799999999997453,0.0
historical7d,500ms,3,router_v2,5,392012,392102,MICRO,SELL,1790008432.2870002,1790008477.479,45.19199991226196,stagnation,502.51158727203716,0.0393809216782106,1.3944696546794917,0.36999999999989086,-1.1400000000003274,0.36999999999989086,0.0
historical7d,500ms,3,router_v2,6,392957,393232,PRIMARY,SELL,1790008907.91,1790009045.98,138.0699999332428,momentum_zero_cross,503.90605692671664,0.039490203735867604,-1.3983393079712263,2.5700000000006185,-0.5100000000002183,-0.36999999999989086,0.0
historical7d,500ms,3,router_v2,7,393898,394261,SECONDARY,BUY,1790009383.4910002,1790009571.948,188.45699977874756,emergency_stop,502.5077176187454,0.0393806184205006,-15.263671922670078,0.5299999999997453,-4.050000000000182,-4.050000000000182,0.0
historical7d,500ms,3,router_v2,8,394302,395733,PRIMARY,SELL,1790009592.7849998,1790010322.499,729.7140002250671,take_profit,487.2440456960753,0.03818443213597784,92.41801436740295,25.289999999999964,-1.0499999999992724,25.289999999999964,0.0
historical7d,500ms,3,router_v2,9,395782,395872,MICRO,SELL,1790010346.9689999,1790010391.982,45.01300024986267,stagnation,579.6620600634783,0.045427064301369426,-7.999336428876632,0.0,-2.199999999999818,-1.8400000000001455,0.0
historical7d,500ms,3,router_v2,10,396009,396010,MICRO,BUY,1790010460.962,1790010461.461,0.49900007247924805,momentum_zero_cross,571.6627236346017,0.04480017081401048,0.2572482256372865,0.06000000000040018,0.0,0.06000000000040018,0.0
historical7d,500ms,3,router_v2,11,399128,399226,BURST,SELL,1790012061.956,1790012110.993,49.03699994087219,momentum_zero_cross,571.919971860239,0.04482033089087692,4.847021761515993,2.5,-0.06999999999970896,1.1300000000001091,0.0
historical7d,500ms,3,router_v2,12,407673,407730,SECONDARY,BUY,1790016648.988,1790016677.4950001,28.507000207901,emergency_stop,576.766993621755,0.04520018319517714,-17.995130200998126,0.06000000000040018,-4.1599999999998545,-4.1599999999998545,0.0
historical7d,500ms,3,router_v2,13,410239,410295,BURST,SELL,1790018047.4380002,1790018075.927,28.488999843597412,momentum_zero_cross,558.7718634207569,0.043789937479487666,-4.484144203954165,0.15999999999985448,-1.2200000000002547,-1.0700000000006185,0.0
historical7d,500ms,3,router_v2,14,410832,411223,PRIMARY,BUY,1790018369.8179998,1790018583.9950001,214.17700028419495,emergency_stop,554.2877192168027,0.04343852323121457,-17.875778944742642,0.43000000000029104,-4.300000000000182,-4.300000000000182,0.0
historical7d,500ms,3,router_v2,15,417992,418045,BURST,SELL,1790022664.515,1790022693.86,29.34499979019165,momentum_zero_cross,536.4119402720601,0.042037630857007846,-2.0920065670591317,0.8699999999998909,-0.7399999999997817,-0.5199999999995271,0.0
historical7d,500ms,4,router_v2,0,446345,447160,MICRO,SELL,1790050280.4819999,1790050703.485,423.00300002098083,trail,500.0,0.039184093139022026,19.921874999999147,6.1599999999998545,-1.7399999999997817,4.149999999999636,16.03124999999949
historical7d,500ms,4,router_v2,1,450486,451101,PRIMARY,SELL,1790052562.477,1790052905.838,343.36100006103516,emergency_stop,519.9218749999992,0.040745334350029874,-15.675644531248134,1.180000000000291,-4.019999999999527,-4.019999999999527,0.0
historical7d,500ms,4,router_v2,2,457982,458384,PRIMARY,SELL,1790057259.33,1790057517.401,258.07100009918213,momentum_zero_cross,504.2462304687511,0.03951686251937662,-2.4203819062512437,2.130000000000109,-0.6400000000003274,-0.6400000000003274,0.0
historical7d,500ms,4,router_v2,3,470597,471207,MICRO,BUY,1790066882.3779998,1790067216.333,333.95500016212463,trail,501.82584856249986,0.03932718157928351,11.21580771537365,5.020000000000437,-0.930000000000291,2.980000000000473,0.0
historical7d,500ms,4,router_v2,4,473393,473497,BURST,BUY,1790068421.339,1790068481.346,60.00699996948242,stagnation,513.0416562778735,0.040206144087580636,0.8465187328594711,0.5500000000001819,-1.6099999999996726,0.22000000000025466,0.0
historical7d,500ms,4,router_v2,5,481155,481361,BURST,SELL,1790072966.384,1790073075.236,108.85199999809265,momentum_zero_cross,513.888175010733,0.04027248422532523,11.562483937741492,3.7299999999995634,-0.8599999999996726,3.0,0.0
historical7d,500ms,4,router_v2,6,483285,484081,SECONDARY,SELL,1790074221.952,1790074679.497,457.54500007629395,take_profit,525.4506589484745,0.04117861512039504,31.763492333436854,8.0600000000004,-0.7199999999993452,8.0600000000004,0.0
historical7d,500ms,4,router_v2,7,485900,486065,BURST,SELL,1790075668.965,1790075763.404,94.4390001296997,momentum_zero_cross,557.2141512819113,0.043667862404423045,10.489556397882893,2.6099999999996726,-1.5,2.5100000000002183,0.0
historical7d,500ms,4,router_v2,8,487797,487890,MICRO,SELL,1790076713.9889998,1790076761.968,47.979000091552734,emergency_stop,567.7037076797942,0.04448990991418638,-17.07368900847074,1.2399999999997817,-4.010000000000218,-4.010000000000218,0.0
historical7d,500ms,4,router_v2,9,488153,488369,BURST,BUY,1790076896.465,1790077016.9580002,120.49300026893616,max_hold,550.6300186713235,0.04315187587351715,29.692723756853216,7.190000000000509,-0.6700000000000728,7.190000000000509,0.0
historical7d,500ms,4,router_v2,10,488380,488895,SECONDARY,BUY,1790077022.458,1790077286.496,264.0380001068115,take_profit,580.3227424281766,0.045478840779996726,35.55927604228684,8.170000000000073,-1.3100000000004002,8.170000000000073,0.0
historical7d,500ms,4,router_v2,11,488955,489781,MICRO,BUY,1790077316.497,1790077739.476,422.97900009155273,trail,615.8820184704634,0.048265556748791044,12.055890511562009,4.640000000000327,-1.9200000000000728,2.610000000000582,0.0
historical7d,500ms,4,router_v2,12,490022,490329,MICRO,BUY,1790077860.457,1790078021.9529998,161.49599981307983,trail,627.9379089820254,0.04921035502214884,26.514678206765467,6.510000000000218,-0.48000000000047294,4.399999999999636,21.334190457664185
historical7d,500ms,4,router_v2,13,490867,491551,SECONDARY,SELL,1790078293.477,1790078642.9190001,349.44200015068054,take_profit,654.4525871887909,0.05128826226295903,39.7089107276806,8.090000000000146,-1.7999999999992724,8.090000000000146,0.0
historical7d,500ms,4,router_v2,14,496822,496986,MICRO,BUY,1790081566.449,1790081648.442,81.99300003051758,trail,694.1614979164715,0.05440017757576413,14.993888354996354,4.920000000000073,-2.0799999999999272,2.880000000000109,0.0
historical7d,500ms,4,router_v2,15,497207,497208,MICRO,SELL,1790081758.967,1790081759.4099998,0.44299983978271484,momentum_zero_cross,709.1553862714678,0.05557522141140068,-1.5424129651402492,0.0,-0.2899999999999636,-0.2899999999999636,0.0
historical7d,500ms,4,router_v2,16,497468,497635,BURST,BUY,1790081889.859,1790081973.912,84.05299997329712,momentum_zero_cross,707.6129733063276,0.05545434530483089,24.41264757907023,6.140000000000327,-0.18999999999959982,4.600000000000364,0.0
historical7d,500ms,4,router_v2,17,506272,506671,PRIMARY,SELL,1790086794.95,1790087015.42,220.47000002861023,emergency_stop,732.0256208853979,0.05736752021784772,-22.399983999092775,0.08999999999923602,-4.079999999999927,-4.079999999999927,0.0
recent24h,500ms,0,router_v2,0,3684,3818,PRIMARY,BUY,1790192053.48,1790192132.808,79.32800006866455,momentum_zero_cross,500.0,0.039184093139022026,-5.924999999999727,0.0,-1.5999999999994543,-1.5799999999999272,0.0
recent24h,500ms,0,router_v2,1,6839,7494,PRIMARY,SELL,1790193765.391,1790194095.9689999,330.577999830246,emergency_stop,494.0750000000003,0.03871976163532464,-15.08163937499893,2.2399999999997817,-4.069999999999709,-4.069999999999709,0.0
recent24h,500ms,0,router_v2,2,7931,9011,SECONDARY,SELL,1790194322.379,1790194893.464,571.085000038147,emergency_stop,478.99336062500134,0.03753784091140644,-14.657196835124783,2.6700000000000728,-4.079999999999927,-4.079999999999927,0.0
recent24h,500ms,0,router_v2,3,10184,10275,BURST,SELL,1790195523.451,1790195573.479,50.02800011634827,momentum_zero_cross,464.33616378987654,0.03638918297951742,-0.5223781842655114,0.31999999999970896,-0.9099999999998545,-0.1500000000005457,0.0
recent24h,500ms,0,router_v2,4,11083,11138,PRIMARY,SELL,1790196024.809,1790196053.956,29.147000074386597,emergency_stop,463.81378560561103,0.03634824514866531,-14.192701839531443,0.5800000000008367,-4.079999999999927,-4.079999999999927,0.0
recent24h,500ms,0,router_v2,5,11162,11588,SECONDARY,BUY,1790196065.932,1790196279.938,214.00600004196167,take_profit,449.6210837660796,0.03523598884711618,28.629622508804385,8.489999999999782,-0.7399999999997817,8.489999999999782,0.0
recent24h,500ms,0,router_v2,6,12027,13719,PRIMARY,BUY,1790196504.42,1790197404.635,900.2149999141693,max_hold,478.250706274884,0.03747964043695624,7.209629397094659,4.800000000000182,-1.2100000000000364,2.0100000000002183,0.0
recent24h,500ms,0,router_v2,7,23324,23660,PRIMARY,SELL,1790203082.353,1790203297.458,215.1050000190735,momentum_zero_cross,485.46033567197867,0.03804464601654342,-12.561286185515097,0.10999999999967258,-3.5100000000002183,-3.4500000000007276,0.0
recent24h,500ms,0,router_v2,8,45813,47350,PRIMARY,BUY,1790227939.976,1790228840.297,900.3209998607635,max_hold,472.8990494864636,0.037060240800865146,14.648048057843594,6.9099999999998545,-0.4600000000000364,4.130000000000109,0.0
recent24h,500ms,0,router_v2,9,49192,50204,SECONDARY,SELL,1790230026.458,1790230694.91,668.4520001411438,emergency_stop,487.5470975443072,0.03820818175967198,-14.626412926329214,0.0,-4.0,-4.0,0.0
recent24h,500ms,0,router_v2,10,62386,62860,PRIMARY,SELL,1790240145.9169998,1790240417.971,272.05400013923645,momentum_zero_cross,472.92068461797794,0.03706193630688182,-3.369559877902448,2.3099999999994907,-0.9499999999998181,-0.9499999999998181,0.0
recent24h,500ms,0,router_v2,11,68002,68339,PRIMARY,SELL,1790243248.941,1790243458.4819999,209.54099988937378,momentum_zero_cross,469.55112474007547,0.03679787001069533,-8.980165260654582,0.0,-2.7899999999999636,-2.550000000000182,0.0
recent24h,500ms,0,router_v2,12,70999,71230,PRIMARY,BUY,1790244962.46,1790245088.685,126.22499990463257,momentum_zero_cross,460.5709594794209,0.03609411074674074,-4.801452252574094,1.889999999999418,-1.4700000000002547,-1.3900000000003274,0.0
recent24h,500ms,0,router_v2,13,72805,72933,PRIMARY,BUY,1790245996.197,1790246066.9980001,70.80100011825562,emergency_stop,455.76950722684677,0.03571782964220587,-14.356739477648158,0.36999999999989086,-4.200000000000728,-4.200000000000728,0.0
recent24h,500ms,0,router_v2,14,75796,76374,MICRO,BUY,1790247697.938,1790247997.4,299.46200013160706,momentum_zero_cross,441.4127677491986,0.03459271800847619,-2.5491587337530675,1.839999999999236,-2.2100000000000364,-0.7700000000004366,0.0
recent24h,500ms,0,router_v2,15,78248,79325,PRIMARY,SELL,1790248961.94,1790249518.46,556.5199999809265,emergency_stop,438.86360901544555,0.034392945061977126,-13.85711845466281,5.960000000000036,-4.210000000000036,-4.210000000000036,0.0
recent24h,500ms,0,router_v2,16,79335,79422,MICRO,BUY,1790249523.4659998,1790249568.963,45.497000217437744,stagnation,425.0064905607827,0.03330698782164519,-4.526319124472568,0.0,-2.649999999999636,-1.4200000000000728,0.0
recent24h,500ms,0,router_v2,17,82607,82679,BURST,BUY,1790251280.4329998,1790251318.485,38.05200004577637,momentum_zero_cross,420.4801714363101,0.03295226840134465,-0.15768006428918996,2.1599999999998545,-0.27000000000043656,-0.0500000000001819,0.0
recent24h,500ms,0,router_v2,18,85880,85991,PRIMARY,SELL,1790253075.855,1790253135.485,59.62999987602234,emergency_stop,420.3224913720209,0.0329399113006941,-12.798819862276432,0.06000000000040018,-4.059999999999491,-4.059999999999491,0.0
recent24h,500ms,0,router_v2,19,87157,88012,PRIMARY,SELL,1790253804.46,1790254284.3209999,479.8609998226166,emergency_stop,407.5236715097445,0.031936891001588086,-12.286838696020128,1.4600000000000364,-4.020000000000437,-4.020000000000437,0.0
recent24h,500ms,0,router_v2,20,91779,91838,BURST,BUY,1790256394.957,1790256424.496,29.539000034332275,momentum_zero_cross,395.23683281372433,0.030973993737890105,-5.0985551432978,0.0,-1.8299999999999272,-1.7200000000002547,0.0
recent24h,500ms,0,router_v2,21,92150,92399,SECONDARY,SELL,1790256590.481,1790256720.447,129.96600008010864,emergency_stop,390.13827767042653,0.030574429218671262,-12.464917971568104,0.5300000000006548,-4.259999999999309,-4.259999999999309,0.0
recent24h,500ms,0,router_v2,22,95400,95684,PRIMARY,BUY,1790258422.987,1790258579.467,156.4800000190735,momentum_zero_cross,377.6733596988584,0.029597576205134868,-4.362127304521711,0.5799999999999272,-2.2200000000002547,-1.5399999999999636,0.0
recent24h,500ms,0,router_v2,23,97069,97160,MICRO,BUY,1790259382.96,1790259428.493,45.532999992370605,stagnation,373.3112323943367,0.02925572419996557,-5.515673458624491,0.0,-3.589999999999236,-1.9699999999993452,0.0
recent24h,500ms,0,router_v2,24,97758,98797,PRIMARY,BUY,1790259744.944,1790260341.3,596.3559999465942,emergency_stop,367.79555893571217,0.02882347087491122,-11.089036101912926,0.9600000000000364,-4.020000000000437,-4.020000000000437,0.0
recent24h,500ms,0,router_v2,25,102934,104597,PRIMARY,BUY,1790262741.964,1790263641.997,900.0329999923706,max_hold,356.7065228337992,0.02795444322803255,4.30723126321725,3.9600000000000364,-1.4099999999998545,1.6099999999996726,0.0
recent24h,500ms,0,router_v2,26,106191,106379,PRIMARY,BUY,1790264524.4659998,1790264619.959,95.49300026893616,emergency_stop,361.0137540970165,0.028291993130010976,-11.263629127826519,0.0,-4.1599999999998545,-4.1599999999998545,0.0
recent24h,500ms,0,router_v2,27,106867,106951,MICRO,BUY,1790265166.938,1790265212.216,45.27800011634827,stagnation,349.75012496919,0.027409282944354664,-4.4855453527299565,0.37000000000080036,-2.139999999999418,-1.7100000000000364,0.0
recent24h,500ms,0,router_v2,28,111637,112881,PRIMARY,SELL,1790267679.908,1790268308.987,629.0789999961853,emergency_stop,345.26457961646,0.027057758890593312,-10.772254884033178,4.850000000000364,-4.1599999999998545,-4.1599999999998545,0.0
recent24h,500ms,0,router_v2,29,113848,115523,PRIMARY,SELL,1790268793.948,1790269648.477,854.529000043869,emergency_stop,334.4923247324268,0.026213556813206827,-10.21037821245888,2.8799999999991996,-4.0700000000006185,-4.0700000000006185,0.0
