window,interval,segment_id,strategy,trade_index,entry_index,exit_index,engine,side,entry_ts,exit_ts,hold_sec,exit_reason,entry_balance_inr,entry_oz,pnl_inr,mfe_usd,mae_usd,exit_move_usd,partial_pnl_inr
historical7d,500ms,1,candidate_d,16,282234,284388,SECONDARY,BUY,1789757067.9889998,1789758267.99,1200.0010001659393,max_hold,515.691156295762,0.040413780598526204,7.077861120159052,3.050000000000182,-2.6400000000003274,1.8299999999999272,0.0
historical7d,500ms,1,candidate_d,17,284965,285567,PRIMARY,BUY,1789758584.742,1789758913.959,329.2170000076294,momentum_zero_cross,522.769017415921,0.04096845973724095,0.7841535261231682,4.739999999999782,-0.7300000000004729,0.1999999999998181,0.0
historical7d,500ms,1,candidate_d,18,286586,288328,PRIMARY,BUY,1789759468.945,1789760369.1529999,900.2079999446869,max_hold,523.5531709420442,0.04102991242684676,29.371332889850535,12.539999999999964,-3.9799999999995634,7.480000000000473,0.0
historical7d,500ms,1,candidate_d,19,290105,290447,PRIMARY,BUY,1789761354.9889998,1789761545.753,190.76400017738342,momentum_zero_cross,552.9245038318948,0.043331690513993014,-6.386278019258233,1.1000000000003638,-1.5799999999999272,-1.5399999999999636,0.0
historical7d,500ms,1,candidate_d,20,292402,292583,PRIMARY,BUY,1789762637.884,1789762735.922,98.03799986839294,momentum_zero_cross,546.5382258126365,0.0428312094885564,-7.788169717832306,1.0099999999993088,-1.9000000000005457,-1.9000000000005457,0.0
historical7d,500ms,1,candidate_d,21,294218,296333,SECONDARY,BUY,1789763657.457,1789764857.978,1200.5209999084473,max_hold,538.7500560948042,0.0422208647533443,9.172219705015806,5.1899999999996,-1.1700000000000728,2.2700000000004366,0.0
historical7d,500ms,1,candidate_d,22,301231,301584,PRIMARY,SELL,1789767860.959,1789768061.9129999,200.95399975776672,momentum_zero_cross,547.92227579982,0.04293967497577012,-3.8217578737049407,1.8900000000003274,-0.930000000000291,-0.930000000000291,0.0
historical7d,500ms,2,candidate_d,0,321686,322239,MICRO,BUY,1789963644.3939998,1789963940.188,295.7940001487732,momentum_zero_cross,500.0,0.039184093139022026,-3.8249999999982265,2.740000000000691,-1.1699999999991633,-1.019999999999527,0.0
historical7d,500ms,2,candidate_d,1,328355,329677,PRIMARY,SELL,1789967510.961,1789968412.476,901.5150001049042,max_hold,496.1750000000018,0.038884334826508646,13.768856249999372,8.699999999999818,-1.9699999999993452,3.699999999999818,0.0
historical7d,500ms,2,candidate_d,2,330139,332069,SECONDARY,SELL,1789968692.959,1789969892.9740002,1200.0150001049042,max_hold,509.94385625000115,0.03996337511794421,-4.360019970938763,3.149999999999636,-3.2100000000000364,-1.1400000000003274,0.0
historical7d,500ms,2,candidate_d,3,333762,334182,SECONDARY,SELL,1789970946.9539998,1789971214.91,267.95600032806396,emergency_stop,505.5838362790624,0.03962168826068569,-15.5467029655791,0.0,-4.099999999999454,-4.099999999999454,0.0
historical7d,500ms,2,candidate_d,4,353430,353432,MICRO,BUY,1789984993.492,1789984994.3939998,0.9019997119903564,momentum_zero_cross,490.0371333134833,0.038403321346669766,-1.0290779799607217,0.0,-0.28000000000065484,-0.28000000000065484,0.0
historical7d,500ms,2,candidate_d,5,353438,353523,BURST,BUY,1789984997.647,1789985047.373,49.72599983215332,momentum_zero_cross,489.0080553335226,0.03832267437184157,2.567292290503662,1.8800000000001091,-0.9799999999995634,0.7000000000007276,0.0
historical7d,500ms,2,candidate_d,6,354722,354805,MICRO,BUY,1789985709.5100002,1789985754.127,44.61699986457825,momentum_zero_cross,491.5753476240262,0.038523868412293945,-11.171049774755057,0.4099999999998545,-3.5900000000001455,-3.0299999999997453,0.0
historical7d,500ms,2,candidate_d,7,367701,369591,SECONDARY,SELL,1789993800.4910002,1789995000.6169999,1200.1259996891022,max_hold,480.4042978492712,0.03764841350262464,6.017063830562384,5.410000000000764,-2.8599999999996726,1.6700000000000728,0.0
historical7d,500ms,3,candidate_d,0,383963,384430,MICRO,SELL,1790004086.345,1790004330.451,244.10599994659424,trail,500.0,0.039184093139022026,18.956249999999386,5.569999999999709,-0.7899999999999636,3.5100000000002183,15.665624999999183
historical7d,500ms,3,candidate_d,1,386540,386696,SECONDARY,BUY,1790005480.473,1790005558.881,78.4079999923706,emergency_stop,518.9562499999994,0.04066966007015515,-15.56868749999998,0.5599999999994907,-4.0,-4.0,0.0
historical7d,500ms,3,candidate_d,2,386856,387447,PRIMARY,SELL,1790005642.848,1790005976.655,333.8069999217987,emergency_stop,503.38756249999943,0.0394495702680505,-15.101626874999983,0.0,-4.0,-4.0,0.0
historical7d,500ms,3,candidate_d,3,387960,388104,BURST,BUY,1790006264.459,1790006341.4889998,77.02999973297119,momentum_zero_cross,488.28593562499947,0.038266083160008985,2.1606652651411555,2.149999999999636,-1.6700000000000728,0.5900000000001455,0.0
historical7d,500ms,3,candidate_d,4,389200,390816,PRIMARY,BUY,1790006912.309,1790007812.4540002,900.1450002193451,max_hold,490.44660089014064,0.03843541057799207,12.064986381896523,3.4099999999998545,-0.5799999999999272,3.2799999999997453,0.0
historical7d,500ms,3,candidate_d,5,392012,392102,MICRO,SELL,1790008432.2870002,1790008477.479,45.19199991226196,stagnation,502.51158727203716,0.0393809216782106,1.3944696546794917,0.36999999999989086,-1.1400000000003274,0.36999999999989086,0.0
historical7d,500ms,3,candidate_d,6,392957,393232,PRIMARY,SELL,1790008907.91,1790009045.98,138.0699999332428,momentum_zero_cross,503.90605692671664,0.039490203735867604,-1.3983393079712263,2.5700000000006185,-0.5100000000002183,-0.36999999999989086,0.0
historical7d,500ms,3,candidate_d,7,393898,394261,SECONDARY,BUY,1790009383.4910002,1790009571.948,188.45699977874756,emergency_stop,502.5077176187454,0.0393806184205006,-15.263671922670078,0.5299999999997453,-4.050000000000182,-4.050000000000182,0.0
historical7d,500ms,3,candidate_d,8,394302,395733,PRIMARY,SELL,1790009592.7849998,1790010322.499,729.7140002250671,take_profit,487.2440456960753,0.03818443213597784,92.41801436740295,25.289999999999964,-1.0499999999992724,25.289999999999964,0.0
historical7d,500ms,3,candidate_d,9,395782,395872,MICRO,SELL,1790010346.9689999,1790010391.982,45.01300024986267,stagnation,579.6620600634783,0.045427064301369426,-7.999336428876632,0.0,-2.199999999999818,-1.8400000000001455,0.0
historical7d,500ms,3,candidate_d,10,396009,396010,MICRO,BUY,1790010460.962,1790010461.461,0.49900007247924805,momentum_zero_cross,571.6627236346017,0.04480017081401048,0.2572482256372865,0.06000000000040018,0.0,0.06000000000040018,0.0
historical7d,500ms,3,candidate_d,11,399128,399226,BURST,SELL,1790012061.956,1790012110.993,49.03699994087219,momentum_zero_cross,571.919971860239,0.04482033089087692,4.847021761515993,2.5,-0.06999999999970896,1.1300000000001091,0.0
historical7d,500ms,3,candidate_d,12,407673,407730,SECONDARY,BUY,1790016648.988,1790016677.4950001,28.507000207901,emergency_stop,576.766993621755,0.04520018319517714,-17.995130200998126,0.06000000000040018,-4.1599999999998545,-4.1599999999998545,0.0
historical7d,500ms,3,candidate_d,13,410239,410295,BURST,SELL,1790018047.4380002,1790018075.927,28.488999843597412,momentum_zero_cross,558.7718634207569,0.043789937479487666,-4.484144203954165,0.15999999999985448,-1.2200000000002547,-1.0700000000006185,0.0
historical7d,500ms,3,candidate_d,14,410832,411223,PRIMARY,BUY,1790018369.8179998,1790018583.9950001,214.17700028419495,emergency_stop,554.2877192168027,0.04343852323121457,-17.875778944742642,0.43000000000029104,-4.300000000000182,-4.300000000000182,0.0
historical7d,500ms,3,candidate_d,15,417992,418045,BURST,SELL,1790022664.515,1790022693.86,29.34499979019165,momentum_zero_cross,536.4119402720601,0.042037630857007846,-2.0920065670591317,0.8699999999998909,-0.7399999999997817,-0.5199999999995271,0.0
historical7d,500ms,4,candidate_d,0,446345,447160,MICRO,SELL,1790050280.4819999,1790050703.485,423.00300002098083,trail,500.0,0.039184093139022026,19.921874999999147,6.1599999999998545,-1.7399999999997817,4.149999999999636,16.03124999999949
historical7d,500ms,4,candidate_d,1,450486,451101,PRIMARY,SELL,1790052562.477,1790052905.838,343.36100006103516,emergency_stop,519.9218749999992,0.040745334350029874,-15.675644531248134,1.180000000000291,-4.019999999999527,-4.019999999999527,0.0
historical7d,500ms,4,candidate_d,2,457982,458384,PRIMARY,SELL,1790057259.33,1790057517.401,258.07100009918213,momentum_zero_cross,504.2462304687511,0.03951686251937662,-2.4203819062512437,2.130000000000109,-0.6400000000003274,-0.6400000000003274,0.0
historical7d,500ms,4,candidate_d,3,470597,471207,MICRO,BUY,1790066882.3779998,1790067216.333,333.95500016212463,trail,501.82584856249986,0.03932718157928351,11.21580771537365,5.020000000000437,-0.930000000000291,2.980000000000473,0.0
historical7d,500ms,4,candidate_d,4,473393,473497,BURST,BUY,1790068421.339,1790068481.346,60.00699996948242,stagnation,513.0416562778735,0.040206144087580636,0.8465187328594711,0.5500000000001819,-1.6099999999996726,0.22000000000025466,0.0
historical7d,500ms,4,candidate_d,5,481155,481361,BURST,SELL,1790072966.384,1790073075.236,108.85199999809265,momentum_zero_cross,513.888175010733,0.04027248422532523,11.562483937741492,3.7299999999995634,-0.8599999999996726,3.0,0.0
historical7d,500ms,4,candidate_d,6,483285,484081,SECONDARY,SELL,1790074221.952,1790074679.497,457.54500007629395,take_profit,525.4506589484745,0.04117861512039504,31.763492333436854,8.0600000000004,-0.7199999999993452,8.0600000000004,0.0
historical7d,500ms,4,candidate_d,7,485900,486065,BURST,SELL,1790075668.965,1790075763.404,94.4390001296997,momentum_zero_cross,557.2141512819113,0.043667862404423045,10.489556397882893,2.6099999999996726,-1.5,2.5100000000002183,0.0
historical7d,500ms,4,candidate_d,8,487797,487890,MICRO,SELL,1790076713.9889998,1790076761.968,47.979000091552734,emergency_stop,567.7037076797942,0.04448990991418638,-17.07368900847074,1.2399999999997817,-4.010000000000218,-4.010000000000218,0.0
historical7d,500ms,4,candidate_d,9,488153,488369,BURST,BUY,1790076896.465,1790077016.9580002,120.49300026893616,max_hold,550.6300186713235,0.04315187587351715,29.692723756853216,7.190000000000509,-0.6700000000000728,7.190000000000509,0.0
historical7d,500ms,4,candidate_d,10,488380,488895,SECONDARY,BUY,1790077022.458,1790077286.496,264.0380001068115,take_profit,580.3227424281766,0.045478840779996726,35.55927604228684,8.170000000000073,-1.3100000000004002,8.170000000000073,0.0
historical7d,500ms,4,candidate_d,11,488955,489781,MICRO,BUY,1790077316.497,1790077739.476,422.97900009155273,trail,615.8820184704634,0.048265556748791044,12.055890511562009,4.640000000000327,-1.9200000000000728,2.610000000000582,0.0
historical7d,500ms,4,candidate_d,12,490022,490329,MICRO,BUY,1790077860.457,1790078021.9529998,161.49599981307983,trail,627.9379089820254,0.04921035502214884,26.514678206765467,6.510000000000218,-0.48000000000047294,4.399999999999636,21.334190457664185
historical7d,500ms,4,candidate_d,13,490867,491551,SECONDARY,SELL,1790078293.477,1790078642.9190001,349.44200015068054,take_profit,654.4525871887909,0.05128826226295903,39.7089107276806,8.090000000000146,-1.7999999999992724,8.090000000000146,0.0
historical7d,500ms,4,candidate_d,14,496822,496986,MICRO,BUY,1790081566.449,1790081648.442,81.99300003051758,trail,694.1614979164715,0.05440017757576413,14.993888354996354,4.920000000000073,-2.0799999999999272,2.880000000000109,0.0
historical7d,500ms,4,candidate_d,15,497207,497208,MICRO,SELL,1790081758.967,1790081759.4099998,0.44299983978271484,momentum_zero_cross,709.1553862714678,0.05557522141140068,-1.5424129651402492,0.0,-0.2899999999999636,-0.2899999999999636,0.0
historical7d,500ms,4,candidate_d,16,497468,497657,MICRO,BUY,1790081889.859,1790081984.973,95.11400008201599,trail,707.6129733063276,0.05545434530483089,27.703047904946487,6.140000000000327,-0.18999999999959982,4.140000000000327,22.210202199655686
historical7d,500ms,4,candidate_d,17,506272,506671,PRIMARY,SELL,1790086794.95,1790087015.42,220.47000002861023,emergency_stop,735.3160212112741,0.057625382923515316,-22.500670249064584,0.08999999999923602,-4.079999999999927,-4.079999999999927,0.0
recent24h,500ms,0,candidate_d,0,3684,3818,PRIMARY,BUY,1790192053.48,1790192132.808,79.32800006866455,momentum_zero_cross,500.0,0.039184093139022026,-5.924999999999727,0.0,-1.5999999999994543,-1.5799999999999272,0.0
recent24h,500ms,0,candidate_d,1,6839,7494,PRIMARY,SELL,1790193765.391,1790194095.9689999,330.577999830246,emergency_stop,494.0750000000003,0.03871976163532464,-15.08163937499893,2.2399999999997817,-4.069999999999709,-4.069999999999709,0.0
recent24h,500ms,0,candidate_d,2,7931,9011,SECONDARY,SELL,1790194322.379,1790194893.464,571.085000038147,emergency_stop,478.99336062500134,0.03753784091140644,-14.657196835124783,2.6700000000000728,-4.079999999999927,-4.079999999999927,0.0
recent24h,500ms,0,candidate_d,3,10184,10275,BURST,SELL,1790195523.451,1790195573.479,50.02800011634827,momentum_zero_cross,464.33616378987654,0.03638918297951742,-0.5223781842655114,0.31999999999970896,-0.9099999999998545,-0.1500000000005457,0.0
recent24h,500ms,0,candidate_d,4,11083,11138,PRIMARY,SELL,1790196024.809,1790196053.956,29.147000074386597,emergency_stop,463.81378560561103,0.03634824514866531,-14.192701839531443,0.5800000000008367,-4.079999999999927,-4.079999999999927,0.0
recent24h,500ms,0,candidate_d,5,11162,11588,SECONDARY,BUY,1790196065.932,1790196279.938,214.00600004196167,take_profit,449.6210837660796,0.03523598884711618,28.629622508804385,8.489999999999782,-0.7399999999997817,8.489999999999782,0.0
recent24h,500ms,0,candidate_d,6,12027,13719,PRIMARY,BUY,1790196504.42,1790197404.635,900.2149999141693,max_hold,478.250706274884,0.03747964043695624,7.209629397094659,4.800000000000182,-1.2100000000000364,2.0100000000002183,0.0
recent24h,500ms,0,candidate_d,7,23324,23660,PRIMARY,SELL,1790203082.353,1790203297.458,215.1050000190735,momentum_zero_cross,485.46033567197867,0.03804464601654342,-12.561286185515097,0.10999999999967258,-3.5100000000002183,-3.4500000000007276,0.0
recent24h,500ms,0,candidate_d,8,45813,47350,PRIMARY,BUY,1790227939.976,1790228840.297,900.3209998607635,max_hold,472.8990494864636,0.037060240800865146,14.648048057843594,6.9099999999998545,-0.4600000000000364,4.130000000000109,0.0
recent24h,500ms,0,candidate_d,9,49192,50204,SECONDARY,SELL,1790230026.458,1790230694.91,668.4520001411438,emergency_stop,487.5470975443072,0.03820818175967198,-14.626412926329214,0.0,-4.0,-4.0,0.0
recent24h,500ms,0,candidate_d,10,62386,62860,PRIMARY,SELL,1790240145.9169998,1790240417.971,272.05400013923645,momentum_zero_cross,472.92068461797794,0.03706193630688182,-3.369559877902448,2.3099999999994907,-0.9499999999998181,-0.9499999999998181,0.0
recent24h,500ms,0,candidate_d,11,68002,68339,PRIMARY,SELL,1790243248.941,1790243458.4819999,209.54099988937378,momentum_zero_cross,469.55112474007547,0.03679787001069533,-8.980165260654582,0.0,-2.7899999999999636,-2.550000000000182,0.0
recent24h,500ms,0,candidate_d,12,70999,71230,PRIMARY,BUY,1790244962.46,1790245088.685,126.22499990463257,momentum_zero_cross,460.5709594794209,0.03609411074674074,-4.801452252574094,1.889999999999418,-1.4700000000002547,-1.3900000000003274,0.0
recent24h,500ms,0,candidate_d,13,72805,72933,PRIMARY,BUY,1790245996.197,1790246066.9980001,70.80100011825562,emergency_stop,455.76950722684677,0.03571782964220587,-14.356739477648158,0.36999999999989086,-4.200000000000728,-4.200000000000728,0.0
recent24h,500ms,0,candidate_d,14,75796,76374,MICRO,BUY,1790247697.938,1790247997.4,299.46200013160706,momentum_zero_cross,441.4127677491986,0.03459271800847619,-2.5491587337530675,1.839999999999236,-2.2100000000000364,-0.7700000000004366,0.0
recent24h,500ms,0,candidate_d,15,78248,79325,PRIMARY,SELL,1790248961.94,1790249518.46,556.5199999809265,emergency_stop,438.86360901544555,0.034392945061977126,-13.85711845466281,5.960000000000036,-4.210000000000036,-4.210000000000036,0.0
recent24h,500ms,0,candidate_d,16,79335,79422,MICRO,BUY,1790249523.4659998,1790249568.963,45.497000217437744,stagnation,425.0064905607827,0.03330698782164519,-4.526319124472568,0.0,-2.649999999999636,-1.4200000000000728,0.0
recent24h,500ms,0,candidate_d,17,82607,82679,BURST,BUY,1790251280.4329998,1790251318.485,38.05200004577637,momentum_zero_cross,420.4801714363101,0.03295226840134465,-0.15768006428918996,2.1599999999998545,-0.27000000000043656,-0.0500000000001819,0.0
recent24h,500ms,0,candidate_d,18,85880,85991,PRIMARY,SELL,1790253075.855,1790253135.485,59.62999987602234,emergency_stop,420.3224913720209,0.0329399113006941,-12.798819862276432,0.06000000000040018,-4.059999999999491,-4.059999999999491,0.0
recent24h,500ms,0,candidate_d,19,87157,88012,PRIMARY,SELL,1790253804.46,1790254284.3209999,479.8609998226166,emergency_stop,407.5236715097445,0.031936891001588086,-12.286838696020128,1.4600000000000364,-4.020000000000437,-4.020000000000437,0.0
recent24h,500ms,0,candidate_d,20,91779,91838,BURST,BUY,1790256394.957,1790256424.496,29.539000034332275,momentum_zero_cross,395.23683281372433,0.030973993737890105,-5.0985551432978,0.0,-1.8299999999999272,-1.7200000000002547,0.0
recent24h,500ms,0,candidate_d,21,92150,92399,SECONDARY,SELL,1790256590.481,1790256720.447,129.96600008010864,emergency_stop,390.13827767042653,0.030574429218671262,-12.464917971568104,0.5300000000006548,-4.259999999999309,-4.259999999999309,0.0
recent24h,500ms,0,candidate_d,22,94251,94480,PRIMARY,BUY,1790257759.983,1790257881.936,121.95300006866455,emergency_stop,377.6733596988584,0.029597576205134868,-11.386851794921816,0.23999999999978172,-4.020000000000437,-4.020000000000437,0.0
recent24h,500ms,0,candidate_d,23,96292,96406,PRIMARY,SELL,1790258943.492,1790259008.941,65.44899988174438,momentum_zero_cross,366.2865079039366,0.028705209282549958,-9.285362975365093,0.07000000000061846,-3.380000000000109,-3.380000000000109,0.0
recent24h,500ms,0,candidate_d,24,97069,97160,MICRO,BUY,1790259382.96,1790259428.493,45.532999992370605,stagnation,357.0011449285715,0.02797753222723729,-5.27469191631789,0.0,-3.589999999999236,-1.9699999999993452,0.0
recent24h,500ms,0,candidate_d,25,97758,98797,PRIMARY,BUY,1790259744.944,1790260341.3,596.3559999465942,emergency_stop,351.7264530122536,0.027564164188579997,-10.604552558320597,0.9600000000000364,-4.020000000000437,-4.020000000000437,0.0
recent24h,500ms,0,candidate_d,26,102934,104597,PRIMARY,BUY,1790262741.964,1790263641.997,900.0329999923706,max_hold,341.121900453933,0.02673310463829422,4.119046947980403,3.9600000000000364,-1.4099999999998545,1.6099999999996726,0.0
recent24h,500ms,0,candidate_d,27,106191,106379,PRIMARY,BUY,1790264524.4659998,1790264619.959,95.49300026893616,emergency_stop,345.2409474019134,0.027055906876801556,-10.77151755893932,0.0,-4.1599999999998545,-4.1599999999998545,0.0
recent24h,500ms,0,candidate_d,28,106867,106951,MICRO,BUY,1790265166.938,1790265212.216,45.27800011634827,stagnation,334.4694298429741,0.02621176258224538,-4.289570437736234,0.37000000000080036,-2.139999999999418,-1.7100000000000364,0.0
recent24h,500ms,0,candidate_d,29,111637,112881,PRIMARY,SELL,1790267679.908,1790268308.987,629.0789999961853,emergency_stop,330.17985940523783,0.025875596727128074,-10.30161161344306,4.850000000000364,-4.1599999999998545,-4.1599999999998545,0.0
recent24h,500ms,0,candidate_d,30,113848,115523,PRIMARY,SELL,1790268793.948,1790269648.477,854.529000043869,emergency_stop,319.87824779179476,0.025068278109241705,-9.764283513846019,2.8799999999991996,-4.0700000000006185,-4.0700000000006185,0.0
recent24h,500ms,0,candidate_d,31,116546,116762,PRIMARY,SELL,1790270166.463,1790270275.4329998,108.96999979019165,emergency_stop,310.11396427794875,0.024303068919956986,-10.582639030985424,0.2600000000002183,-4.550000000000182,-4.550000000000182,0.0
recent24h,500ms,0,candidate_d,32,117935,118248,SECONDARY,BUY,1790270870.484,1790271029.387,158.90300011634827,emergency_stop,299.5313252469633,0.02347372669306342,-9.120728853770931,0.819999999999709,-4.0600000000004,-4.0600000000004,0.0
recent24h,500ms,0,candidate_d,33,118278,118324,BURST,SELL,1790271044.474,1790271067.4550002,22.981000185012817,momentum_zero_cross,290.4105963931924,0.02275895171525957,-1.7642443730895154,0.0,-0.8500000000003638,-0.8100000000004002,0.0
recent24h,500ms,0,candidate_d,34,118373,118463,MICRO,SELL,1790271091.9740002,1790271137.436,45.46199989318848,stagnation,288.6463520201029,0.0226206910835893,-1.2123146784833294,0.18000000000029104,-1.5100000000002183,-0.5599999999994907,0.0
recent24h,500ms,0,candidate_d,35,118591,118722,PRIMARY,SELL,1790271201.909,1790271268.992,67.08300018310547,emergency_stop,287.43403734161956,0.02252568418103831,-9.118844834663898,0.3999999999996362,-4.230000000000473,-4.230000000000473,0.0
recent24h,500ms,0,candidate_d,36,119608,120338,PRIMARY,SELL,1790271720.309,1790272098.464,378.15499997138977,emergency_stop,278.31519250695567,0.02181105685039479,-8.537318530151168,0.2599999999993088,-4.0900000000001455,-4.0900000000001455,0.0
recent24h,500ms,0,candidate_d,37,121360,123137,PRIMARY,SELL,1790272615.978,1790273516.407,900.4290001392365,max_hold,269.77787397680447,0.02114200268150891,10.076203593034604,6.699999999999818,-0.25,4.980000000000473,0.0
recent24h,500ms,0,candidate_d,38,126902,127148,PRIMARY,BUY,1790275454.6790001,1790275583.9459999,129.2669997215271,momentum_zero_cross,279.8540775698391,0.02193165648166334,-3.127369316842494,1.230000000000473,-1.4899999999997817,-1.4899999999997817,0.0
historical7d,1s,0,candidate_d,0,2512,2554,BURST,BUY,1789573154.725,1789573196.9129999,42.187999963760376,momentum_zero_cross,500.0,0.039184093139022026,2.3625000000004093,1.4600000000000364,-0.2000000000007276,0.6300000000001091,0.0
historical7d,1s,0,candidate_d,1,3172,3307,PRIMARY,BUY,1789573826.844,1789573965.96,139.1159999370575,emergency_stop,502.3625000000004,0.03936923797910394,-15.485324062498778,0.0,-4.109999999999673,-4.109999999999673,0.0
historical7d,1s,0,candidate_d,2,3760,3893,PRIMARY,BUY,1789574424.972,1789574557.852,132.88000011444092,emergency_stop,486.87717593750165,0.03815568121839816,-14.898441583687285,0.15999999999985448,-4.079999999999927,-4.079999999999927,0.0
historical7d,1s,0,candidate_d,3,4426,5324,PRIMARY,BUY,1789575094.938,1789575994.977,900.0390000343323,max_hold,471.9787343538144,0.0369881173731152,15.044322157527835,9.799999999999272,-1.0200000000004366,4.25,0.0
historical7d,1s,0,candidate_d,4,5796,6426,SECONDARY,SELL,1789576468.965,1789577098.9699998,630.0049998760223,take_profit,487.02305651134225,0.03816711361438324,29.73275760001864,8.140000000000327,-2.149999999999636,8.140000000000327,0.0
historical7d,1s,0,candidate_d,5,6427,6502,PRIMARY,SELL,1789577099.722,1789577174.9529998,75.23099994659424,emergency_stop,516.7558141113609,0.040497215900541436,-15.812727911807361,0.0,-4.079999999999927,-4.079999999999927,0.0
historical7d,1s,0,candidate_d,6,6953,7850,PRIMARY,SELL,1789577625.984,1789578526.721,900.7369999885559,max_hold,500.94308619955353,0.03925800109398489,33.663375392610135,13.420000000000073,-1.6000000000003638,8.960000000000036,0.0
historical7d,1s,0,candidate_d,7,7942,8128,MICRO,BUY,1789578618.875,1789578804.99,186.11500000953674,trail,534.6064615921637,0.04189613876750068,21.110272652121875,6.520000000000437,0.0,4.380000000000109,16.71981708629612
historical7d,1s,0,candidate_d,8,8453,9099,PRIMARY,SELL,1789579129.869,1789579777.976,648.1070001125336,emergency_stop,555.7167342442855,0.04355051254708247,-16.87989580267093,2.8100000000004,-4.050000000000182,-4.050000000000182,0.0
historical7d,1s,0,candidate_d,9,9573,10474,PRIMARY,BUY,1789580254.921,1789581155.809,900.8880000114441,max_hold,538.8368384416145,0.04222766572846478,49.222745191638985,14.489999999999782,-0.43000000000029104,12.179999999999382,0.0
historical7d,1s,0,candidate_d,10,10968,11062,PRIMARY,BUY,1789581649.928,1789581743.95,94.0220000743866,emergency_stop,588.0595836332535,0.04608516299275984,-17.729996446540508,1.6300000000001091,-4.019999999999527,-4.019999999999527,0.0
historical7d,1s,0,candidate_d,11,11389,11835,SECONDARY,BUY,1789582071.959,1789582518.9580002,446.99900007247925,emergency_stop,570.329587186713,0.04469569532852828,-17.87983255830469,1.8099999999994907,-4.180000000000291,-4.180000000000291,0.0
historical7d,1s,0,candidate_d,12,12668,13068,PRIMARY,SELL,1789583356.9459999,1789583760.997,404.0510001182556,emergency_stop,552.4497546284083,0.043294485279978825,-17.857938318361185,2.0100000000002183,-4.309999999999491,-4.309999999999491,0.0
historical7d,1s,0,candidate_d,13,13720,13797,MICRO,BUY,1789584430.963,1789584507.9180002,76.95500016212463,emergency_stop,534.5918163100471,0.04189499104330368,-18.1226625729087,2.2200000000002547,-4.519999999999527,-4.519999999999527,0.0
historical7d,1s,0,candidate_d,14,13858,13859,MICRO,SELL,1789584568.838,1789584569.9950001,1.1570000648498535,momentum_zero_cross,516.4691537371384,0.04047475084693584,-1.8592889534520072,0.0,-0.47999999999956344,-0.47999999999956344,0.0
historical7d,1s,0,candidate_d,15,16166,16318,PRIMARY,SELL,1789586926.748,1789587086.985,160.2369999885559,momentum_zero_cross,514.6098647836864,0.040329041743887,-10.72961568073888,0.0,-2.7799999999997453,-2.7799999999997453,0.0
historical7d,1s,0,candidate_d,16,21027,21349,SECONDARY,BUY,1789592041.932,1789592367.977,326.04500007629395,take_profit,503.88024910294746,0.03948818122352702,30.913053282466922,8.180000000000291,-2.130000000000109,8.180000000000291,0.0
historical7d,1s,0,candidate_d,17,21372,21384,PRIMARY,BUY,1789592390.992,1789592402.978,11.985999822616577,emergency_stop,534.7933023854143,0.04191078114159049,-19.77398235570186,7.539999999999964,-4.930000000000291,-4.930000000000291,0.0
historical7d,1s,0,candidate_d,18,21517,21521,MICRO,SELL,1789592535.972,1789592539.9299998,3.9579999446868896,emergency_stop,515.0193200297125,0.04036113000888009,-15.952723437920765,0.0,-4.130000000000109,-4.130000000000109,0.0
historical7d,1s,0,candidate_d,19,21573,21587,SECONDARY,BUY,1789592591.9859998,1789592605.997,14.011000156402588,emergency_stop,499.0665965917917,0.039110944006855,-19.6507472408018,2.300000000000182,-5.25,-5.25,0.0
historical7d,1s,0,candidate_d,20,21984,21985,MICRO,SELL,1789593002.968,1789593003.9740002,1.006000280380249,momentum_zero_cross,479.4158493509899,0.037570950586585085,-0.35956188701455055,0.0,-0.1000000000003638,-0.1000000000003638,0.0
historical7d,1s,0,candidate_d,21,22015,22915,PRIMARY,SELL,1789593033.9889998,1789593933.999,900.0100002288818,max_hold,479.05628746397537,0.03754277237364504,52.995601800702275,21.089999999999236,-2.130000000000109,14.75,0.0
historical7d,1s,0,candidate_d,22,23250,23261,MICRO,SELL,1789594268.9689999,1789594279.979,11.010000228881836,trail,532.0518892646776,0.04169594156747952,7.621643313715926,4.170000000000073,-0.7799999999997453,1.9099999999998545,0.0
historical7d,1s,0,candidate_d,23,23340,23371,MICRO,SELL,1789594358.949,1789594389.985,31.03600001335144,trail,539.6735325783935,0.04229323593043362,6.557033420830721,4.3700000000008,-2.6099999999996726,1.6200000000008004,0.0
historical7d,1s,0,candidate_d,24,23406,23417,PRIMARY,SELL,1789594424.963,1789594435.9689999,11.00599980354309,emergency_stop,546.2305659992243,0.042807098746988646,-21.589763121117404,0.0,-5.269999999999527,-5.269999999999527,0.0
historical7d,1s,0,candidate_d,25,23744,23904,SECONDARY,BUY,1789594762.982,1789594922.984,160.0019998550415,take_profit,524.6408028781069,0.04111514816901407,35.5706464351355,9.039999999999964,-1.3299999999999272,9.039999999999964,0.0
historical7d,1s,0,candidate_d,26,23971,24003,MICRO,BUY,1789594989.979,1789595021.9539998,31.97499966621399,trail,560.2114493132424,0.04390275521487321,21.64867119439922,5.970000000000255,-2.319999999999709,3.8400000000001455,17.61514875934372
