window,interval,segment_id,pair_type,entry_delta_sec,candidate_d_engine,candidate_d_side,candidate_d_entry_ts,candidate_d_exit_ts,candidate_d_exit_reason,candidate_d_pnl_inr,candidate_d_mfe_usd,candidate_d_mae_usd,router_engine,router_side,router_entry_ts,router_exit_ts,router_exit_reason,router_pnl_inr,router_mfe_usd,router_mae_usd,paired_pnl_delta_router_minus_d
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,SELL,1789743963.4339998,1789744863.4689999,max_hold,21.65158100336491,5.889999999999418,-3.6900000000005093,PRIMARY,SELL,1789743963.4339998,1789744863.4689999,max_hold,21.65158100336491,5.889999999999418,-3.6900000000005093,0.0
historical7d,500ms,1,exact_same_action,0.0,MICRO,SELL,1789744864.375,1789745149.474,take_profit,25.66914512498394,10.220000000000255,-0.47999999999956344,MICRO,SELL,1789744864.375,1789745149.474,take_profit,25.66914512498394,10.220000000000255,-0.47999999999956344,0.0
historical7d,500ms,1,exact_same_action,0.0,SECONDARY,SELL,1789745230.8769999,1789745380.437,emergency_stop,-17.05068766702524,1.0100000000002183,-4.230000000000473,SECONDARY,SELL,1789745230.8769999,1789745380.437,emergency_stop,-17.05068766702524,1.0100000000002183,-4.230000000000473,0.0
historical7d,500ms,1,exact_same_action,0.0,MICRO,BUY,1789745476.022,1789745809.4329998,trail,23.51566701412273,9.25,-1.4099999999998545,MICRO,BUY,1789745476.022,1789745809.4329998,trail,23.51566701412273,9.25,-1.4099999999998545,0.0
historical7d,500ms,1,same_engine_timing_shift,4.6529998779296875,PRIMARY,BUY,1789747212.315,1789747341.9950001,momentum_zero_cross,-11.136714974818858,3.0600000000004,-2.7299999999995634,PRIMARY,BUY,1789747216.968,1789747341.9950001,momentum_zero_cross,-11.95259152975374,2.8599999999996726,-2.930000000000291,-0.8158765549348814
historical7d,500ms,1,exact_same_action,0.0,MICRO,SELL,1789747384.487,1789747429.951,stagnation,-4.954863191311185,0.0,-2.149999999999636,MICRO,SELL,1789747384.487,1789747429.951,stagnation,-4.947275539350292,0.0,-2.149999999999636,0.007587651960893282
historical7d,500ms,1,exact_same_action,0.0,SECONDARY,BUY,1789747489.987,1789748601.427,emergency_stop,-16.389001185029993,5.100000000000364,-4.139999999999418,SECONDARY,BUY,1789747489.987,1789748601.427,emergency_stop,-16.363903814592657,5.100000000000364,-4.139999999999418,0.025097370437336508
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,SELL,1789749090.464,1789749990.493,max_hold,19.90769004924124,9.650000000000546,-0.8799999999991996,PRIMARY,SELL,1789749090.464,1789749990.493,max_hold,19.87720431883725,9.650000000000546,-0.8799999999991996,-0.030485730403988498
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,SELL,1789750451.994,1789751026.465,emergency_stop,-16.299002169021882,2.5600000000004,-4.0900000000001455,PRIMARY,SELL,1789750451.994,1789751026.465,emergency_stop,-16.274042618981177,2.5600000000004,-4.0900000000001455,0.02495955004070538
historical7d,500ms,1,exact_same_action,0.0,BURST,SELL,1789751987.461,1789752078.403,momentum_zero_cross,10.738705176383522,3.949999999999818,-0.8699999999998909,BURST,SELL,1789751987.461,1789752078.403,momentum_zero_cross,10.72226041206956,3.949999999999818,-0.8699999999998909,-0.016444764313963134
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,SELL,1789752079.999,1789752139.968,emergency_stop,-16.325609252645933,0.15999999999985448,-4.140000000000327,PRIMARY,SELL,1789752079.999,1789752139.968,emergency_stop,-16.30060895772844,0.15999999999985448,-4.140000000000327,0.02500029491749345
historical7d,500ms,1,exact_same_action,0.0,MICRO,BUY,1789752173.904,1789752174.202,momentum_zero_cross,-1.2609107966580542,0.0,-0.32999999999992724,MICRO,BUY,1789752173.904,1789752174.202,momentum_zero_cross,-1.2589798952568712,0.0,-0.32999999999992724,0.0019309014011830161
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,BUY,1789753818.487,1789754157.972,momentum_zero_cross,5.29796411813984,5.639999999999418,-0.6599999999998545,PRIMARY,BUY,1789753818.487,1789754157.972,momentum_zero_cross,5.2898510570365085,5.639999999999418,-0.6599999999998545,-0.008113061103331098
historical7d,500ms,1,exact_same_action,0.0,SECONDARY,SELL,1789754302.941,1789754629.473,momentum_zero_cross,2.1951952335398786,2.709999999999127,-0.6700000000000728,SECONDARY,SELL,1789754302.941,1789754629.473,momentum_zero_cross,2.1918336114778363,2.709999999999127,-0.6700000000000728,-0.0033616220620422688
historical7d,500ms,1,exact_same_action,0.0,SECONDARY,BUY,1789757067.9889998,1789758267.99,max_hold,7.077861120159052,3.050000000000182,-2.6400000000003274,SECONDARY,BUY,1789757067.9889998,1789758267.99,max_hold,7.0670224058023186,3.050000000000182,-2.6400000000003274,-0.010838714356733448
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,BUY,1789758584.742,1789758913.959,momentum_zero_cross,0.7841535261231682,4.739999999999782,-0.7300000000004729,PRIMARY,BUY,1789758584.742,1789758913.959,momentum_zero_cross,0.7829527091055434,4.739999999999782,-0.7300000000004729,-0.0012008170176248667
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,BUY,1789759468.945,1789760369.1529999,max_hold,29.371332889850535,12.539999999999964,-3.9799999999995634,PRIMARY,BUY,1789759468.945,1789760369.1529999,max_hold,29.32635496755662,12.539999999999964,-3.9799999999995634,-0.04497792229391351
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,BUY,1789761354.9889998,1789761545.753,momentum_zero_cross,-6.386278019258233,1.1000000000003638,-1.5799999999999272,PRIMARY,BUY,1789761354.9889998,1789761545.753,momentum_zero_cross,-6.376498363783463,1.1000000000003638,-1.5799999999999272,0.009779655474770443
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,BUY,1789762637.884,1789762735.922,momentum_zero_cross,-7.788169717832306,1.0099999999993088,-1.9000000000005457,PRIMARY,BUY,1789762637.884,1789762735.922,momentum_zero_cross,-7.776243269220183,1.0099999999993088,-1.9000000000005457,0.01192644861212333
historical7d,500ms,1,exact_same_action,0.0,SECONDARY,BUY,1789763657.457,1789764857.978,max_hold,9.172219705015806,5.1899999999996,-1.1700000000000728,SECONDARY,BUY,1789763657.457,1789764857.978,max_hold,9.158173785251046,5.1899999999996,-1.1700000000000728,-0.014045919764759773
historical7d,500ms,1,exact_same_action,0.0,PRIMARY,SELL,1789767860.959,1789768061.9129999,momentum_zero_cross,-3.8217578737049407,1.8900000000003274,-0.930000000000291,PRIMARY,SELL,1789767860.959,1789768061.9129999,momentum_zero_cross,-3.8159054076519254,1.8900000000003274,-0.930000000000291,0.0058524660530152595
historical7d,500ms,2,exact_same_action,0.0,MICRO,BUY,1789963644.3939998,1789963940.188,momentum_zero_cross,-3.8249999999982265,2.740000000000691,-1.1699999999991633,MICRO,BUY,1789963644.3939998,1789963940.188,momentum_zero_cross,-3.8249999999982265,2.740000000000691,-1.1699999999991633,0.0
historical7d,500ms,2,exact_same_action,0.0,PRIMARY,SELL,1789967510.961,1789968412.476,max_hold,13.768856249999372,8.699999999999818,-1.9699999999993452,PRIMARY,SELL,1789967510.961,1789968412.476,max_hold,13.768856249999372,8.699999999999818,-1.9699999999993452,0.0
historical7d,500ms,2,exact_same_action,0.0,SECONDARY,SELL,1789968692.959,1789969892.9740002,max_hold,-4.360019970938763,3.149999999999636,-3.2100000000000364,SECONDARY,SELL,1789968692.959,1789969892.9740002,max_hold,-4.360019970938763,3.149999999999636,-3.2100000000000364,0.0
historical7d,500ms,2,exact_same_action,0.0,SECONDARY,SELL,1789970946.9539998,1789971214.91,emergency_stop,-15.5467029655791,0.0,-4.099999999999454,SECONDARY,SELL,1789970946.9539998,1789971214.91,emergency_stop,-15.5467029655791,0.0,-4.099999999999454,0.0
historical7d,500ms,2,exact_same_action,0.0,MICRO,BUY,1789984993.492,1789984994.3939998,momentum_zero_cross,-1.0290779799607217,0.0,-0.28000000000065484,MICRO,BUY,1789984993.492,1789984994.3939998,momentum_zero_cross,-1.0290779799607217,0.0,-0.28000000000065484,0.0
historical7d,500ms,2,exact_same_action,0.0,BURST,BUY,1789984997.647,1789985047.373,momentum_zero_cross,2.567292290503662,1.8800000000001091,-0.9799999999995634,BURST,BUY,1789984997.647,1789985047.373,momentum_zero_cross,2.567292290503662,1.8800000000001091,-0.9799999999995634,0.0
historical7d,500ms,2,exact_same_action,0.0,MICRO,BUY,1789985709.5100002,1789985754.127,momentum_zero_cross,-11.171049774755057,0.4099999999998545,-3.5900000000001455,MICRO,BUY,1789985709.5100002,1789985754.127,momentum_zero_cross,-11.171049774755057,0.4099999999998545,-3.5900000000001455,0.0
historical7d,500ms,2,exact_same_action,0.0,SECONDARY,SELL,1789993800.4910002,1789995000.6169999,max_hold,6.017063830562384,5.410000000000764,-2.8599999999996726,SECONDARY,SELL,1789993800.4910002,1789995000.6169999,max_hold,6.017063830562384,5.410000000000764,-2.8599999999996726,0.0
historical7d,500ms,3,exact_same_action,0.0,MICRO,SELL,1790004086.345,1790004330.451,trail,18.956249999999386,5.569999999999709,-0.7899999999999636,MICRO,SELL,1790004086.345,1790004330.451,trail,18.956249999999386,5.569999999999709,-0.7899999999999636,0.0
historical7d,500ms,3,exact_same_action,0.0,SECONDARY,BUY,1790005480.473,1790005558.881,emergency_stop,-15.56868749999998,0.5599999999994907,-4.0,SECONDARY,BUY,1790005480.473,1790005558.881,emergency_stop,-15.56868749999998,0.5599999999994907,-4.0,0.0
historical7d,500ms,3,exact_same_action,0.0,PRIMARY,SELL,1790005642.848,1790005976.655,emergency_stop,-15.101626874999983,0.0,-4.0,PRIMARY,SELL,1790005642.848,1790005976.655,emergency_stop,-15.101626874999983,0.0,-4.0,0.0
historical7d,500ms,3,exact_same_action,0.0,BURST,BUY,1790006264.459,1790006341.4889998,momentum_zero_cross,2.1606652651411555,2.149999999999636,-1.6700000000000728,BURST,BUY,1790006264.459,1790006341.4889998,momentum_zero_cross,2.1606652651411555,2.149999999999636,-1.6700000000000728,0.0
historical7d,500ms,3,exact_same_action,0.0,PRIMARY,BUY,1790006912.309,1790007812.4540002,max_hold,12.064986381896523,3.4099999999998545,-0.5799999999999272,PRIMARY,BUY,1790006912.309,1790007812.4540002,max_hold,12.064986381896523,3.4099999999998545,-0.5799999999999272,0.0
historical7d,500ms,3,exact_same_action,0.0,MICRO,SELL,1790008432.2870002,1790008477.479,stagnation,1.3944696546794917,0.36999999999989086,-1.1400000000003274,MICRO,SELL,1790008432.2870002,1790008477.479,stagnation,1.3944696546794917,0.36999999999989086,-1.1400000000003274,0.0
historical7d,500ms,3,exact_same_action,0.0,PRIMARY,SELL,1790008907.91,1790009045.98,momentum_zero_cross,-1.3983393079712263,2.5700000000006185,-0.5100000000002183,PRIMARY,SELL,1790008907.91,1790009045.98,momentum_zero_cross,-1.3983393079712263,2.5700000000006185,-0.5100000000002183,0.0
historical7d,500ms,3,exact_same_action,0.0,SECONDARY,BUY,1790009383.4910002,1790009571.948,emergency_stop,-15.263671922670078,0.5299999999997453,-4.050000000000182,SECONDARY,BUY,1790009383.4910002,1790009571.948,emergency_stop,-15.263671922670078,0.5299999999997453,-4.050000000000182,0.0
historical7d,500ms,3,exact_same_action,0.0,PRIMARY,SELL,1790009592.7849998,1790010322.499,take_profit,92.41801436740295,25.289999999999964,-1.0499999999992724,PRIMARY,SELL,1790009592.7849998,1790010322.499,take_profit,92.41801436740295,25.289999999999964,-1.0499999999992724,0.0
historical7d,500ms,3,exact_same_action,0.0,MICRO,SELL,1790010346.9689999,1790010391.982,stagnation,-7.999336428876632,0.0,-2.199999999999818,MICRO,SELL,1790010346.9689999,1790010391.982,stagnation,-7.999336428876632,0.0,-2.199999999999818,0.0
historical7d,500ms,3,exact_same_action,0.0,MICRO,BUY,1790010460.962,1790010461.461,momentum_zero_cross,0.2572482256372865,0.06000000000040018,0.0,MICRO,BUY,1790010460.962,1790010461.461,momentum_zero_cross,0.2572482256372865,0.06000000000040018,0.0,0.0
historical7d,500ms,3,exact_same_action,0.0,BURST,SELL,1790012061.956,1790012110.993,momentum_zero_cross,4.847021761515993,2.5,-0.06999999999970896,BURST,SELL,1790012061.956,1790012110.993,momentum_zero_cross,4.847021761515993,2.5,-0.06999999999970896,0.0
historical7d,500ms,3,exact_same_action,0.0,SECONDARY,BUY,1790016648.988,1790016677.4950001,emergency_stop,-17.995130200998126,0.06000000000040018,-4.1599999999998545,SECONDARY,BUY,1790016648.988,1790016677.4950001,emergency_stop,-17.995130200998126,0.06000000000040018,-4.1599999999998545,0.0
historical7d,500ms,3,exact_same_action,0.0,BURST,SELL,1790018047.4380002,1790018075.927,momentum_zero_cross,-4.484144203954165,0.15999999999985448,-1.2200000000002547,BURST,SELL,1790018047.4380002,1790018075.927,momentum_zero_cross,-4.484144203954165,0.15999999999985448,-1.2200000000002547,0.0
historical7d,500ms,3,exact_same_action,0.0,PRIMARY,BUY,1790018369.8179998,1790018583.9950001,emergency_stop,-17.875778944742642,0.43000000000029104,-4.300000000000182,PRIMARY,BUY,1790018369.8179998,1790018583.9950001,emergency_stop,-17.875778944742642,0.43000000000029104,-4.300000000000182,0.0
historical7d,500ms,3,exact_same_action,0.0,BURST,SELL,1790022664.515,1790022693.86,momentum_zero_cross,-2.0920065670591317,0.8699999999998909,-0.7399999999997817,BURST,SELL,1790022664.515,1790022693.86,momentum_zero_cross,-2.0920065670591317,0.8699999999998909,-0.7399999999997817,0.0
historical7d,500ms,4,exact_same_action,0.0,MICRO,SELL,1790050280.4819999,1790050703.485,trail,19.921874999999147,6.1599999999998545,-1.7399999999997817,MICRO,SELL,1790050280.4819999,1790050703.485,trail,19.921874999999147,6.1599999999998545,-1.7399999999997817,0.0
historical7d,500ms,4,exact_same_action,0.0,PRIMARY,SELL,1790052562.477,1790052905.838,emergency_stop,-15.675644531248134,1.180000000000291,-4.019999999999527,PRIMARY,SELL,1790052562.477,1790052905.838,emergency_stop,-15.675644531248134,1.180000000000291,-4.019999999999527,0.0
historical7d,500ms,4,exact_same_action,0.0,PRIMARY,SELL,1790057259.33,1790057517.401,momentum_zero_cross,-2.4203819062512437,2.130000000000109,-0.6400000000003274,PRIMARY,SELL,1790057259.33,1790057517.401,momentum_zero_cross,-2.4203819062512437,2.130000000000109,-0.6400000000003274,0.0
historical7d,500ms,4,exact_same_action,0.0,MICRO,BUY,1790066882.3779998,1790067216.333,trail,11.21580771537365,5.020000000000437,-0.930000000000291,MICRO,BUY,1790066882.3779998,1790067216.333,trail,11.21580771537365,5.020000000000437,-0.930000000000291,0.0
historical7d,500ms,4,exact_same_action,0.0,BURST,BUY,1790068421.339,1790068481.346,stagnation,0.8465187328594711,0.5500000000001819,-1.6099999999996726,BURST,BUY,1790068421.339,1790068481.346,stagnation,0.8465187328594711,0.5500000000001819,-1.6099999999996726,0.0
historical7d,500ms,4,exact_same_action,0.0,BURST,SELL,1790072966.384,1790073075.236,momentum_zero_cross,11.562483937741492,3.7299999999995634,-0.8599999999996726,BURST,SELL,1790072966.384,1790073075.236,momentum_zero_cross,11.562483937741492,3.7299999999995634,-0.8599999999996726,0.0
historical7d,500ms,4,exact_same_action,0.0,SECONDARY,SELL,1790074221.952,1790074679.497,take_profit,31.763492333436854,8.0600000000004,-0.7199999999993452,SECONDARY,SELL,1790074221.952,1790074679.497,take_profit,31.763492333436854,8.0600000000004,-0.7199999999993452,0.0
historical7d,500ms,4,exact_same_action,0.0,BURST,SELL,1790075668.965,1790075763.404,momentum_zero_cross,10.489556397882893,2.6099999999996726,-1.5,BURST,SELL,1790075668.965,1790075763.404,momentum_zero_cross,10.489556397882893,2.6099999999996726,-1.5,0.0
historical7d,500ms,4,exact_same_action,0.0,MICRO,SELL,1790076713.9889998,1790076761.968,emergency_stop,-17.07368900847074,1.2399999999997817,-4.010000000000218,MICRO,SELL,1790076713.9889998,1790076761.968,emergency_stop,-17.07368900847074,1.2399999999997817,-4.010000000000218,0.0
historical7d,500ms,4,exact_same_action,0.0,BURST,BUY,1790076896.465,1790077016.9580002,max_hold,29.692723756853216,7.190000000000509,-0.6700000000000728,BURST,BUY,1790076896.465,1790077016.9580002,max_hold,29.692723756853216,7.190000000000509,-0.6700000000000728,0.0
historical7d,500ms,4,exact_same_action,0.0,SECONDARY,BUY,1790077022.458,1790077286.496,take_profit,35.55927604228684,8.170000000000073,-1.3100000000004002,SECONDARY,BUY,1790077022.458,1790077286.496,take_profit,35.55927604228684,8.170000000000073,-1.3100000000004002,0.0
historical7d,500ms,4,exact_same_action,0.0,MICRO,BUY,1790077316.497,1790077739.476,trail,12.055890511562009,4.640000000000327,-1.9200000000000728,MICRO,BUY,1790077316.497,1790077739.476,trail,12.055890511562009,4.640000000000327,-1.9200000000000728,0.0
historical7d,500ms,4,exact_same_action,0.0,MICRO,BUY,1790077860.457,1790078021.9529998,trail,26.514678206765467,6.510000000000218,-0.48000000000047294,MICRO,BUY,1790077860.457,1790078021.9529998,trail,26.514678206765467,6.510000000000218,-0.48000000000047294,0.0
historical7d,500ms,4,exact_same_action,0.0,SECONDARY,SELL,1790078293.477,1790078642.9190001,take_profit,39.7089107276806,8.090000000000146,-1.7999999999992724,SECONDARY,SELL,1790078293.477,1790078642.9190001,take_profit,39.7089107276806,8.090000000000146,-1.7999999999992724,0.0
historical7d,500ms,4,exact_same_action,0.0,MICRO,BUY,1790081566.449,1790081648.442,trail,14.993888354996354,4.920000000000073,-2.0799999999999272,MICRO,BUY,1790081566.449,1790081648.442,trail,14.993888354996354,4.920000000000073,-2.0799999999999272,0.0
historical7d,500ms,4,exact_same_action,0.0,MICRO,SELL,1790081758.967,1790081759.4099998,momentum_zero_cross,-1.5424129651402492,0.0,-0.2899999999999636,MICRO,SELL,1790081758.967,1790081759.4099998,momentum_zero_cross,-1.5424129651402492,0.0,-0.2899999999999636,0.0
historical7d,500ms,4,simultaneous_substitution,0.0,MICRO,BUY,1790081889.859,1790081984.973,trail,27.703047904946487,6.140000000000327,-0.18999999999959982,BURST,BUY,1790081889.859,1790081973.912,momentum_zero_cross,24.41264757907023,6.140000000000327,-0.18999999999959982,-3.2904003258762557
historical7d,500ms,4,exact_same_action,0.0,PRIMARY,SELL,1790086794.95,1790087015.42,emergency_stop,-22.500670249064584,0.08999999999923602,-4.079999999999927,PRIMARY,SELL,1790086794.95,1790087015.42,emergency_stop,-22.399983999092775,0.08999999999923602,-4.079999999999927,0.1006862499718082
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790192053.48,1790192132.808,momentum_zero_cross,-5.924999999999727,0.0,-1.5999999999994543,PRIMARY,BUY,1790192053.48,1790192132.808,momentum_zero_cross,-5.924999999999727,0.0,-1.5999999999994543,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790193765.391,1790194095.9689999,emergency_stop,-15.08163937499893,2.2399999999997817,-4.069999999999709,PRIMARY,SELL,1790193765.391,1790194095.9689999,emergency_stop,-15.08163937499893,2.2399999999997817,-4.069999999999709,0.0
recent24h,500ms,0,exact_same_action,0.0,SECONDARY,SELL,1790194322.379,1790194893.464,emergency_stop,-14.657196835124783,2.6700000000000728,-4.079999999999927,SECONDARY,SELL,1790194322.379,1790194893.464,emergency_stop,-14.657196835124783,2.6700000000000728,-4.079999999999927,0.0
recent24h,500ms,0,exact_same_action,0.0,BURST,SELL,1790195523.451,1790195573.479,momentum_zero_cross,-0.5223781842655114,0.31999999999970896,-0.9099999999998545,BURST,SELL,1790195523.451,1790195573.479,momentum_zero_cross,-0.5223781842655114,0.31999999999970896,-0.9099999999998545,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790196024.809,1790196053.956,emergency_stop,-14.192701839531443,0.5800000000008367,-4.079999999999927,PRIMARY,SELL,1790196024.809,1790196053.956,emergency_stop,-14.192701839531443,0.5800000000008367,-4.079999999999927,0.0
recent24h,500ms,0,exact_same_action,0.0,SECONDARY,BUY,1790196065.932,1790196279.938,take_profit,28.629622508804385,8.489999999999782,-0.7399999999997817,SECONDARY,BUY,1790196065.932,1790196279.938,take_profit,28.629622508804385,8.489999999999782,-0.7399999999997817,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790196504.42,1790197404.635,max_hold,7.209629397094659,4.800000000000182,-1.2100000000000364,PRIMARY,BUY,1790196504.42,1790197404.635,max_hold,7.209629397094659,4.800000000000182,-1.2100000000000364,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790203082.353,1790203297.458,momentum_zero_cross,-12.561286185515097,0.10999999999967258,-3.5100000000002183,PRIMARY,SELL,1790203082.353,1790203297.458,momentum_zero_cross,-12.561286185515097,0.10999999999967258,-3.5100000000002183,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790227939.976,1790228840.297,max_hold,14.648048057843594,6.9099999999998545,-0.4600000000000364,PRIMARY,BUY,1790227939.976,1790228840.297,max_hold,14.648048057843594,6.9099999999998545,-0.4600000000000364,0.0
recent24h,500ms,0,exact_same_action,0.0,SECONDARY,SELL,1790230026.458,1790230694.91,emergency_stop,-14.626412926329214,0.0,-4.0,SECONDARY,SELL,1790230026.458,1790230694.91,emergency_stop,-14.626412926329214,0.0,-4.0,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790240145.9169998,1790240417.971,momentum_zero_cross,-3.369559877902448,2.3099999999994907,-0.9499999999998181,PRIMARY,SELL,1790240145.9169998,1790240417.971,momentum_zero_cross,-3.369559877902448,2.3099999999994907,-0.9499999999998181,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790243248.941,1790243458.4819999,momentum_zero_cross,-8.980165260654582,0.0,-2.7899999999999636,PRIMARY,SELL,1790243248.941,1790243458.4819999,momentum_zero_cross,-8.980165260654582,0.0,-2.7899999999999636,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790244962.46,1790245088.685,momentum_zero_cross,-4.801452252574094,1.889999999999418,-1.4700000000002547,PRIMARY,BUY,1790244962.46,1790245088.685,momentum_zero_cross,-4.801452252574094,1.889999999999418,-1.4700000000002547,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790245996.197,1790246066.9980001,emergency_stop,-14.356739477648158,0.36999999999989086,-4.200000000000728,PRIMARY,BUY,1790245996.197,1790246066.9980001,emergency_stop,-14.356739477648158,0.36999999999989086,-4.200000000000728,0.0
recent24h,500ms,0,exact_same_action,0.0,MICRO,BUY,1790247697.938,1790247997.4,momentum_zero_cross,-2.5491587337530675,1.839999999999236,-2.2100000000000364,MICRO,BUY,1790247697.938,1790247997.4,momentum_zero_cross,-2.5491587337530675,1.839999999999236,-2.2100000000000364,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790248961.94,1790249518.46,emergency_stop,-13.85711845466281,5.960000000000036,-4.210000000000036,PRIMARY,SELL,1790248961.94,1790249518.46,emergency_stop,-13.85711845466281,5.960000000000036,-4.210000000000036,0.0
recent24h,500ms,0,exact_same_action,0.0,MICRO,BUY,1790249523.4659998,1790249568.963,stagnation,-4.526319124472568,0.0,-2.649999999999636,MICRO,BUY,1790249523.4659998,1790249568.963,stagnation,-4.526319124472568,0.0,-2.649999999999636,0.0
recent24h,500ms,0,exact_same_action,0.0,BURST,BUY,1790251280.4329998,1790251318.485,momentum_zero_cross,-0.15768006428918996,2.1599999999998545,-0.27000000000043656,BURST,BUY,1790251280.4329998,1790251318.485,momentum_zero_cross,-0.15768006428918996,2.1599999999998545,-0.27000000000043656,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790253075.855,1790253135.485,emergency_stop,-12.798819862276432,0.06000000000040018,-4.059999999999491,PRIMARY,SELL,1790253075.855,1790253135.485,emergency_stop,-12.798819862276432,0.06000000000040018,-4.059999999999491,0.0
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790253804.46,1790254284.3209999,emergency_stop,-12.286838696020128,1.4600000000000364,-4.020000000000437,PRIMARY,SELL,1790253804.46,1790254284.3209999,emergency_stop,-12.286838696020128,1.4600000000000364,-4.020000000000437,0.0
recent24h,500ms,0,exact_same_action,0.0,BURST,BUY,1790256394.957,1790256424.496,momentum_zero_cross,-5.0985551432978,0.0,-1.8299999999999272,BURST,BUY,1790256394.957,1790256424.496,momentum_zero_cross,-5.0985551432978,0.0,-1.8299999999999272,0.0
recent24h,500ms,0,exact_same_action,0.0,SECONDARY,SELL,1790256590.481,1790256720.447,emergency_stop,-12.464917971568104,0.5300000000006548,-4.259999999999309,SECONDARY,SELL,1790256590.481,1790256720.447,emergency_stop,-12.464917971568104,0.5300000000006548,-4.259999999999309,0.0
recent24h,500ms,0,candidate_d_unmatched,nan,PRIMARY,BUY,1790257759.983,1790257881.936,emergency_stop,-11.386851794921816,0.23999999999978172,-4.020000000000437,,,nan,nan,,nan,nan,nan,nan
recent24h,500ms,0,candidate_d_unmatched,nan,PRIMARY,SELL,1790258943.492,1790259008.941,momentum_zero_cross,-9.285362975365093,0.07000000000061846,-3.380000000000109,,,nan,nan,,nan,nan,nan,nan
recent24h,500ms,0,exact_same_action,0.0,MICRO,BUY,1790259382.96,1790259428.493,stagnation,-5.27469191631789,0.0,-3.589999999999236,MICRO,BUY,1790259382.96,1790259428.493,stagnation,-5.515673458624491,0.0,-3.589999999999236,-0.24098154230660107
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790259744.944,1790260341.3,emergency_stop,-10.604552558320597,0.9600000000000364,-4.020000000000437,PRIMARY,BUY,1790259744.944,1790260341.3,emergency_stop,-11.089036101912926,0.9600000000000364,-4.020000000000437,-0.48448354359232937
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790262741.964,1790263641.997,max_hold,4.119046947980403,3.9600000000000364,-1.4099999999998545,PRIMARY,BUY,1790262741.964,1790263641.997,max_hold,4.30723126321725,3.9600000000000364,-1.4099999999998545,0.18818431523684698
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790264524.4659998,1790264619.959,emergency_stop,-10.77151755893932,0.0,-4.1599999999998545,PRIMARY,BUY,1790264524.4659998,1790264619.959,emergency_stop,-11.263629127826519,0.0,-4.1599999999998545,-0.4921115688871982
recent24h,500ms,0,exact_same_action,0.0,MICRO,BUY,1790265166.938,1790265212.216,stagnation,-4.289570437736234,0.37000000000080036,-2.139999999999418,MICRO,BUY,1790265166.938,1790265212.216,stagnation,-4.4855453527299565,0.37000000000080036,-2.139999999999418,-0.19597491499372222
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790267679.908,1790268308.987,emergency_stop,-10.30161161344306,4.850000000000364,-4.1599999999998545,PRIMARY,SELL,1790267679.908,1790268308.987,emergency_stop,-10.772254884033178,4.850000000000364,-4.1599999999998545,-0.47064327059011823
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790268793.948,1790269648.477,emergency_stop,-9.764283513846019,2.8799999999991996,-4.0700000000006185,PRIMARY,SELL,1790268793.948,1790269648.477,emergency_stop,-10.21037821245888,2.8799999999991996,-4.0700000000006185,-0.44609469861286044
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790270166.463,1790270275.4329998,emergency_stop,-10.582639030985424,0.2600000000002183,-4.550000000000182,PRIMARY,SELL,1790270166.463,1790270275.4329998,emergency_stop,-11.06612142499435,0.2600000000002183,-4.550000000000182,-0.48348239400892545
recent24h,500ms,0,exact_same_action,0.0,SECONDARY,BUY,1790270870.484,1790271029.387,emergency_stop,-9.120728853770931,0.819999999999709,-4.0600000000004,SECONDARY,BUY,1790270870.484,1790271029.387,emergency_stop,-9.537421874142886,0.819999999999709,-4.0600000000004,-0.4166930203719552
