window,engine,side,entry_500ms,entry_1s,abs_delta_sec,bid_update_frac2_500ms,bid_update_frac2_1s,ask_update_frac2_500ms,ask_update_frac2_1s,both_update_frac2_500ms,both_update_frac2_1s,bid_ask_update_imb2_500ms,bid_ask_update_imb2_1s,bid_update_frac10_500ms,bid_update_frac10_1s,ask_update_frac10_500ms,ask_update_frac10_1s,both_update_frac10_500ms,both_update_frac10_1s,bid_ask_update_imb10_500ms,bid_ask_update_imb10_1s,trade_count2_500ms,trade_count2_1s,trade_count10_500ms,trade_count10_1s,trade_quote_ratio2_500ms,trade_quote_ratio2_1s,trade_quote_ratio10_500ms,trade_quote_ratio10_1s,buy_trade_count2_500ms,buy_trade_count2_1s,sell_trade_count2_500ms,sell_trade_count2_1s,dir_trade_count_imb2_500ms,dir_trade_count_imb2_1s,buy_trade_count10_500ms,buy_trade_count10_1s,sell_trade_count10_500ms,sell_trade_count10_1s,dir_trade_count_imb10_500ms,dir_trade_count_imb10_1s,buy_volume2_500ms,buy_volume2_1s,sell_volume2_500ms,sell_volume2_1s,dir_trade_volume_imb2_500ms,dir_trade_volume_imb2_1s,buy_volume10_500ms,buy_volume10_1s,sell_volume10_500ms,sell_volume10_1s,dir_trade_volume_imb10_500ms,dir_trade_volume_imb10_1s,last_move2_500ms,last_move2_1s,last_move10_500ms,last_move10_1s,dir_last_move2_500ms,dir_last_move2_1s,dir_last_move10_500ms,dir_last_move10_1s
historical7d,PRIMARY,BUY,1789618080.499,1789618080.996,0.49699997901916504,0.5,0.6363636363636364,0.8,0.8181818181818182,0.3,0.45454545454545453,-0.23076923076923078,-0.125,0.4878048780487805,0.5,0.8536585365853658,0.8625,0.34146341463414637,0.3625,-0.2727272727272727,-0.26605504587155965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,BUY,1789618633.982,1789618633.982,0.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.5,0.1111111111111111,0.1111111111111111,0.8421052631578947,0.8421052631578947,0.6710526315789473,0.6710526315789473,0.5131578947368421,0.5131578947368421,0.11304347826086956,0.11304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,SELL,1789623087.402,1789623093.972,6.569999933242798,0.4,0.6666666666666666,1.0,0.9333333333333333,0.4,0.6,-0.42857142857142855,-0.16666666666666666,0.5185185185185185,0.5357142857142857,0.8271604938271605,0.8392857142857143,0.345679012345679,0.375,-0.22935779816513763,-0.22077922077922077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,BUY,1789635294.824,1789635295.977,1.1530001163482666,0.7647058823529411,0.65,0.7647058823529411,0.75,0.5294117647058824,0.4,0.0,-0.07142857142857142,0.7818181818181819,0.7258064516129032,0.8,0.7903225806451613,0.5818181818181818,0.5161290322580645,-0.011494252873563218,-0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,SELL,1789636602.408,1789636602.907,0.49900007247924805,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5,0.4444444444444444,0.1111111111111111,0.07692307692307693,0.851063829787234,0.8431372549019608,0.8085106382978723,0.803921568627451,0.6595744680851063,0.6470588235294118,0.02564102564102564,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,SECONDARY,BUY,1789640119.977,1789640119.977,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.6363636363636364,0.0,0.0,0.5714285714285714,0.5714285714285714,0.9047619047619048,0.9047619047619048,0.47619047619047616,0.47619047619047616,-0.22580645161290322,-0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,BUY,1789640146.371,1789640154.983,8.611999988555908,0.7272727272727273,0.8461538461538461,0.8636363636363636,0.9230769230769231,0.5909090909090909,0.7692307692307693,-0.08571428571428572,-0.043478260869565216,0.5342465753424658,0.7619047619047619,0.8767123287671232,0.873015873015873,0.410958904109589,0.6349206349206349,-0.24271844660194175,-0.06796116504854369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,BUY,1789640864.822,1789640906.6929998,41.870999813079834,0.8888888888888888,0.9,0.5555555555555556,0.8,0.4444444444444444,0.7,0.23076923076923078,0.058823529411764705,0.8888888888888888,0.8275862068965517,0.8222222222222222,0.7758620689655172,0.7111111111111111,0.603448275862069,0.03896103896103896,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,SELL,1789643496.452,1789643496.9,0.4480001926422119,1.0,1.0,0.25,0.2,0.25,0.2,0.6,0.6666666666666666,1.0,1.0,0.2,0.2,0.2,0.2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789644738.46,1789644739.96,1.5,0.7777777777777778,1.0,0.8888888888888888,0.5714285714285714,0.6666666666666666,0.5714285714285714,-0.06666666666666667,0.2727272727272727,0.8658536585365854,0.875,0.9146341463414634,0.875,0.7804878048780488,0.75,-0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789648231.488,1789648231.537,0.04900002479553223,0.6666666666666666,0.6774193548387096,0.9666666666666667,0.967741935483871,0.6333333333333333,0.6451612903225806,-0.1836734693877551,-0.17647058823529413,0.6808510638297872,0.6808510638297872,0.9042553191489362,0.9042553191489362,0.5851063829787234,0.5851063829787234,-0.14093959731543623,-0.14093959731543623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,BURST,BUY,1789654187.951,1789654187.951,0.0,0.9333333333333333,0.9333333333333333,0.6,0.6,0.5333333333333333,0.5333333333333333,0.21739130434782608,0.21739130434782608,0.7450980392156863,0.7450980392156863,0.7549019607843137,0.7549019607843137,0.5,0.5,-0.006535947712418301,-0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,SELL,1789654359.42,1789654359.968,0.5479998588562012,1.0,1.0,0.6923076923076923,0.5882352941176471,0.6923076923076923,0.5882352941176471,0.18181818181818182,0.25925925925925924,0.9019607843137255,0.9245283018867925,0.803921568627451,0.7547169811320755,0.7058823529411765,0.6792452830188679,0.05747126436781609,0.10112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,BUY,1789656821.38,1789656821.9299998,0.5499997138977051,0.8636363636363636,0.8421052631578947,0.5454545454545454,0.47368421052631576,0.4090909090909091,0.3157894736842105,0.22580645161290322,0.28,0.8732394366197183,0.8732394366197183,0.5774647887323944,0.5774647887323944,0.4507042253521127,0.4507042253521127,0.20388349514563106,0.20388349514563106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,BUY,1789658183.969,1789658183.969,0.0,0.8260869565217391,0.8260869565217391,0.782608695652174,0.782608695652174,0.6086956521739131,0.6086956521739131,0.02702702702702703,0.02702702702702703,0.9056603773584906,0.9056603773584906,0.6698113207547169,0.6698113207547169,0.5754716981132075,0.5754716981132075,0.1497005988023952,0.1497005988023952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,BUY,1789658385.9910002,1789658385.9910002,0.0,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.043478260869565216,0.043478260869565216,0.9058823529411765,0.9058823529411765,0.8235294117647058,0.8235294117647058,0.7294117647058823,0.7294117647058823,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,BUY,1789658877.499,1789658877.599,0.09999990463256836,0.5555555555555556,0.6470588235294118,0.6666666666666666,0.5882352941176471,0.2222222222222222,0.23529411764705882,-0.09090909090909091,0.047619047619047616,0.6372549019607843,0.6336633663366337,0.7941176470588235,0.7821782178217822,0.43137254901960786,0.4158415841584158,-0.1095890410958904,-0.1048951048951049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,SELL,1789659075.4380002,1789659073.9889998,1.449000358581543,0.8,0.8125,0.5333333333333333,0.75,0.3333333333333333,0.5625,0.2,0.04,0.8970588235294118,0.9242424242424242,0.7205882352941176,0.7878787878787878,0.6176470588235294,0.7121212121212122,0.10909090909090909,0.07964601769911504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,SELL,1789659163.1980002,1789659164.844,1.6459999084472656,0.8666666666666667,0.5714285714285714,0.6666666666666666,0.7857142857142857,0.5333333333333333,0.35714285714285715,0.13043478260869565,-0.15789473684210525,0.9104477611940298,0.8428571428571429,0.6268656716417911,0.6714285714285714,0.5373134328358209,0.5142857142857142,0.18446601941747573,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,SECONDARY,SELL,1789659334.932,1789659334.932,0.0,0.84,0.84,0.6,0.6,0.44,0.44,0.16666666666666666,0.16666666666666666,0.7840909090909091,0.7840909090909091,0.6136363636363636,0.6136363636363636,0.3977272727272727,0.3977272727272727,0.12195121951219512,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,BUY,1789659697.811,1789659699.912,2.1009998321533203,1.0,0.9230769230769231,0.4166666666666667,0.46153846153846156,0.4166666666666667,0.38461538461538464,0.4117647058823529,0.3333333333333333,0.875,0.881578947368421,0.55,0.5131578947368421,0.425,0.39473684210526316,0.22807017543859648,0.2641509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,BUY,1789660200.981,1789660200.981,0.0,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.47619047619047616,0.47619047619047616,0.03225806451612903,0.03225806451612903,0.8170731707317073,0.8170731707317073,0.7317073170731707,0.7317073170731707,0.5487804878048781,0.5487804878048781,0.05511811023622047,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,SECONDARY,SELL,1789660804.4899998,1789660804.987,0.49700021743774414,1.0,0.9459459459459459,0.7777777777777778,0.7837837837837838,0.7777777777777778,0.7297297297297297,0.125,0.09375,0.9066666666666666,0.8974358974358975,0.78,0.7884615384615384,0.6866666666666666,0.6858974358974359,0.07509881422924901,0.06463878326996197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789660805.488,1789660805.988,0.5,0.9444444444444444,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.9056603773584906,0.9036144578313253,0.7924528301886793,0.8012048192771084,0.6981132075471698,0.7048192771084337,0.06666666666666667,0.06007067137809187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,SECONDARY,SELL,1789661412.966,1789661412.966,0.0,0.75,0.75,0.7916666666666666,0.7916666666666666,0.5416666666666666,0.5416666666666666,-0.02702702702702703,-0.02702702702702703,0.8383838383838383,0.8383838383838383,0.7272727272727273,0.7272727272727273,0.5656565656565656,0.5656565656565656,0.07096774193548387,0.07096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,SELL,1789661438.983,1789661426.9180002,12.06499981880188,0.8611111111111112,0.75,0.6944444444444444,0.875,0.5555555555555556,0.625,0.10714285714285714,-0.07692307692307693,0.8482142857142857,0.8541666666666666,0.7321428571428571,0.75,0.5803571428571429,0.6041666666666666,0.07344632768361582,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,BUY,1789661749.9420002,1789661749.9420002,0.0,0.4827586206896552,0.4827586206896552,0.896551724137931,0.896551724137931,0.3793103448275862,0.3793103448275862,-0.3,-0.3,0.6223776223776224,0.6223776223776224,0.9090909090909091,0.9090909090909091,0.5314685314685315,0.5314685314685315,-0.1872146118721461,-0.1872146118721461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,BUY,1789661776.924,1789661776.924,0.0,0.5263157894736842,0.5263157894736842,0.9473684210526315,0.9473684210526315,0.47368421052631576,0.47368421052631576,-0.2857142857142857,-0.2857142857142857,0.6730769230769231,0.6730769230769231,0.9230769230769231,0.9230769230769231,0.5961538461538461,0.5961538461538461,-0.1566265060240964,-0.1566265060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,SECONDARY,SELL,1789662996.479,1789662996.978,0.49899983406066895,0.9629629629629629,0.9285714285714286,0.6666666666666666,0.7857142857142857,0.6296296296296297,0.7142857142857143,0.18181818181818182,0.08333333333333333,0.8796296296296297,0.875,0.8333333333333334,0.8482142857142857,0.7129629629629629,0.7232142857142857,0.02702702702702703,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789663504.984,1789663504.984,0.0,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,0.7428571428571429,0.7428571428571429,0.11475409836065574,0.11475409836065574,0.7933333333333333,0.7933333333333333,0.78,0.78,0.5733333333333334,0.5733333333333334,0.00847457627118644,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,BUY,1789664819.497,1789664822.995,3.497999906539917,0.53125,0.7666666666666667,0.8125,0.8,0.34375,0.5666666666666667,-0.20930232558139536,-0.02127659574468085,0.625,0.6616541353383458,0.859375,0.8270676691729323,0.484375,0.48872180451127817,-0.15789473684210525,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,BUY,1789664822.995,1789664822.995,0.0,0.7666666666666667,0.7666666666666667,0.8,0.8,0.5666666666666667,0.5666666666666667,-0.02127659574468085,-0.02127659574468085,0.6616541353383458,0.6616541353383458,0.8270676691729323,0.8270676691729323,0.48872180451127817,0.48872180451127817,-0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,SELL,1789665094.939,1789665094.939,0.0,0.8928571428571429,0.8928571428571429,0.8571428571428571,0.8571428571428571,0.75,0.75,0.02040816326530612,0.02040816326530612,0.8230088495575221,0.8230088495575221,0.8407079646017699,0.8407079646017699,0.6637168141592921,0.6637168141592921,-0.010638297872340425,-0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789666760.28,1789666760.825,0.5450000762939453,0.8,0.7391304347826086,0.76,0.7391304347826086,0.56,0.4782608695652174,0.02564102564102564,0.0,0.7411764705882353,0.7126436781609196,0.8352941176470589,0.8505747126436781,0.5764705882352941,0.5632183908045977,-0.05970149253731343,-0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789668684.972,1789668684.972,0.0,0.6,0.6,0.8666666666666667,0.8666666666666667,0.4666666666666667,0.4666666666666667,-0.18181818181818182,-0.18181818181818182,0.8095238095238095,0.8095238095238095,0.6547619047619048,0.6547619047619048,0.4642857142857143,0.4642857142857143,0.10569105691056911,0.10569105691056911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,BUY,1789670449.961,1789670449.961,0.0,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.6,0.6,0.08333333333333333,0.08333333333333333,0.8387096774193549,0.8387096774193549,0.46774193548387094,0.46774193548387094,0.3064516129032258,0.3064516129032258,0.2839506172839506,0.2839506172839506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,BUY,1789671602.393,1789671602.992,0.5990002155303955,0.7,0.7419354838709677,1.0,0.8709677419354839,0.7,0.6129032258064516,-0.17647058823529413,-0.08,0.8433734939759037,0.8505747126436781,0.6987951807228916,0.7011494252873564,0.5421686746987951,0.5517241379310345,0.09375,0.0962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,SELL,1789673571.864,1789673571.864,0.0,0.75,0.75,0.75,0.75,0.5,0.5,0.0,0.0,0.7971014492753623,0.7971014492753623,0.7536231884057971,0.7536231884057971,0.5507246376811594,0.5507246376811594,0.028037383177570093,0.028037383177570093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789681108.4099998,1789681108.9580002,0.5480003356933594,0.7058823529411765,0.6428571428571429,0.8235294117647058,0.7142857142857143,0.5294117647058824,0.35714285714285715,-0.07692307692307693,-0.05263157894736842,0.7818181818181819,0.7551020408163265,0.7636363636363637,0.7755102040816326,0.5454545454545454,0.5306122448979592,0.011764705882352941,-0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
