window,interval,segment_id,engine,side,side_sign,entry_ts,bid_update_frac2,ask_update_frac2,both_update_frac2,bid_ask_update_imb2,bid_update_frac10,ask_update_frac10,both_update_frac10,bid_ask_update_imb10,trade_count2,trade_count10,trade_quote_ratio2,trade_quote_ratio10,buy_trade_count2,sell_trade_count2,dir_trade_count_imb2,buy_trade_count10,sell_trade_count10,dir_trade_count_imb10,buy_volume2,sell_volume2,dir_trade_volume_imb2,buy_volume10,sell_volume10,dir_trade_volume_imb10,last_move2,last_move10,dir_last_move2,dir_last_move10
historical7d,500ms,0,SECONDARY,BUY,1,1789660155.475,1.0,0.6666666666666666,0.6666666666666666,0.2,0.9146341463414634,0.7682926829268293,0.6829268292682927,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789660804.4899998,1.0,0.7777777777777778,0.7777777777777778,0.125,0.9066666666666666,0.78,0.6866666666666666,0.07509881422924901,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789661412.966,0.75,0.7916666666666666,0.5416666666666666,-0.02702702702702703,0.8383838383838383,0.7272727272727273,0.5656565656565656,0.07096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789662996.479,0.9629629629629629,0.6666666666666666,0.6296296296296297,0.18181818181818182,0.8796296296296297,0.8333333333333334,0.7129629629629629,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789663602.473,0.5588235294117647,0.9411764705882353,0.5,-0.2549019607843137,0.4370860927152318,0.9801324503311258,0.41721854304635764,-0.38317757009345793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789684082.9740002,0.8214285714285714,0.7857142857142857,0.6071428571428571,0.022222222222222223,0.8390804597701149,0.7701149425287356,0.6091954022988506,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789720207.485,0.8918918918918919,0.918918918918919,0.8108108108108109,-0.014925373134328358,0.9027777777777778,0.8194444444444444,0.7222222222222222,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789722363.998,0.631578947368421,0.9473684210526315,0.5789473684210527,-0.2,0.6020408163265306,0.9183673469387755,0.5204081632653061,-0.2080536912751678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,SECONDARY,BUY,1,1789743897.458,0.9642857142857143,0.8214285714285714,0.7857142857142857,0.08,0.94,0.71,0.65,0.1393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,SECONDARY,SELL,-1,1789744804.983,0.7407407407407407,0.9629629629629629,0.7037037037037037,-0.13043478260869565,0.8118811881188119,0.8316831683168316,0.6435643564356436,-0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,SECONDARY,SELL,-1,1789745230.877,0.75,1.0,0.75,-0.14285714285714285,0.8017241379310345,0.9224137931034483,0.7241379310344828,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,SECONDARY,BUY,1,1789747489.987,0.9629629629629629,0.7407407407407407,0.7037037037037037,0.13043478260869565,0.8859649122807017,0.7894736842105263,0.6754385964912281,0.05759162303664921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,SECONDARY,SELL,-1,1789749423.992,0.8928571428571429,0.8928571428571429,0.7857142857142857,0.0,0.9072164948453608,0.8041237113402062,0.711340206185567,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,SECONDARY,SELL,-1,1789754302.941,0.8333333333333334,0.6666666666666666,0.5,0.1111111111111111,0.8674698795180723,0.8072289156626506,0.6746987951807228,0.03597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,SECONDARY,BUY,1,1789757067.9889998,0.9565217391304348,0.6521739130434783,0.6086956521739131,0.1891891891891892,0.8947368421052632,0.5368421052631579,0.43157894736842106,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,SECONDARY,BUY,1,1789760014.465,0.6,0.96,0.56,-0.23076923076923078,0.5114503816793893,0.9618320610687023,0.4732824427480916,-0.30569948186528495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,SECONDARY,BUY,1,1789763657.457,0.9130434782608695,0.9565217391304348,0.8695652173913043,-0.023255813953488372,0.8793103448275862,0.8620689655172413,0.7413793103448276,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,2,SECONDARY,SELL,-1,1789968692.959,0.5714285714285714,0.9285714285714286,0.5,-0.23809523809523808,0.6103896103896104,0.8701298701298701,0.4805194805194805,-0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,2,SECONDARY,SELL,-1,1789970946.9539998,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.0,0.8,0.775,0.575,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,2,SECONDARY,SELL,-1,1789993800.4910002,0.9545454545454546,0.45454545454545453,0.4090909090909091,0.3548387096774194,0.88,0.4,0.28,0.375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,3,SECONDARY,SELL,-1,1790004286.924,0.8636363636363636,0.8636363636363636,0.7272727272727273,0.0,0.9223300970873787,0.7281553398058253,0.6504854368932039,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,3,SECONDARY,BUY,1,1790005480.473,0.975,0.975,0.95,0.0,0.9504950495049505,0.7722772277227723,0.7227722772277227,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,3,SECONDARY,BUY,1,1790009383.4910002,0.9545454545454546,0.7272727272727273,0.6818181818181818,0.13513513513513514,0.8571428571428571,0.826530612244898,0.6836734693877551,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,3,SECONDARY,BUY,1,1790016648.988,0.8648648648648649,1.0,0.8648648648648649,-0.07246376811594203,0.7558139534883721,0.8953488372093024,0.6511627906976745,-0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,4,SECONDARY,SELL,-1,1790050319.982,0.7647058823529411,0.8235294117647058,0.5882352941176471,-0.037037037037037035,0.9090909090909091,0.696969696969697,0.6060606060606061,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,4,SECONDARY,SELL,-1,1790074221.952,0.8620689655172413,0.7586206896551724,0.6206896551724138,0.06382978723404255,0.8108108108108109,0.7432432432432432,0.5540540540540541,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,4,SECONDARY,BUY,1,1790077022.458,0.9090909090909091,0.5909090909090909,0.5,0.21212121212121213,0.6551724137931034,0.8620689655172413,0.5172413793103449,-0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,4,SECONDARY,SELL,-1,1790078293.477,0.7368421052631579,0.9473684210526315,0.6842105263157895,-0.125,0.8833333333333333,0.8333333333333334,0.7166666666666667,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789575485.9550002,0.9285714285714286,0.8214285714285714,0.75,0.061224489795918366,0.9833333333333333,0.7416666666666667,0.725,0.14009661835748793,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789578278.771,0.7931034482758621,0.6896551724137931,0.4827586206896552,0.06976744186046512,0.8333333333333334,0.7166666666666667,0.55,0.07526881720430108,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789578384.442,0.9130434782608695,0.4782608695652174,0.391304347826087,0.3125,0.9534883720930233,0.46511627906976744,0.4186046511627907,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789578618.875,0.8,0.9,0.7,-0.058823529411764705,0.704,0.856,0.56,-0.09743589743589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789584430.963,0.9428571428571428,0.9714285714285714,0.9142857142857143,-0.014925373134328358,0.9166666666666666,0.875,0.7916666666666666,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789584568.385,0.8095238095238095,0.42857142857142855,0.23809523809523808,0.3076923076923077,0.9230769230769231,0.5641025641025641,0.48717948717948717,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789592369.481,0.8108108108108109,0.7837837837837838,0.5945945945945946,0.01694915254237288,0.8104575163398693,0.8496732026143791,0.6601307189542484,-0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789592535.972,0.9743589743589743,0.8205128205128205,0.7948717948717948,0.08571428571428572,0.9516129032258065,0.8333333333333334,0.7849462365591398,0.06626506024096386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789592880.462,0.8421052631578947,0.8421052631578947,0.6842105263157895,0.0,0.8176470588235294,0.9411764705882353,0.7588235294117647,-0.07023411371237458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789592995.458,0.8888888888888888,0.9629629629629629,0.8518518518518519,-0.04,0.881578947368421,0.9342105263157895,0.8157894736842105,-0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789593074.971,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.0,0.9085365853658537,0.926829268292683,0.8353658536585366,-0.009966777408637873,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789593637.477,0.868421052631579,1.0,0.868421052631579,-0.07042253521126761,0.8786127167630058,0.953757225433526,0.8323699421965318,-0.04100946372239748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789594268.4220002,0.6944444444444444,0.8888888888888888,0.5833333333333334,-0.12280701754385964,0.875,0.8858695652173914,0.7608695652173914,-0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789594424.963,0.8918918918918919,0.7837837837837838,0.6756756756756757,0.06451612903225806,0.8952879581151832,0.9267015706806283,0.8219895287958116,-0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789594746.48,0.96875,0.8125,0.78125,0.08771929824561403,0.9408284023668639,0.8994082840236687,0.8402366863905325,0.022508038585209004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789594808.481,0.7837837837837838,0.918918918918919,0.7027027027027027,-0.07936507936507936,0.8493975903614458,0.9216867469879518,0.7710843373493976,-0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789594989.979,0.9375,0.90625,0.84375,0.01694915254237288,0.9308176100628931,0.9433962264150944,0.8742138364779874,-0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789595292.485,0.918918918918919,0.8378378378378378,0.7567567567567568,0.046153846153846156,0.9080459770114943,0.8275862068965517,0.735632183908046,0.046357615894039736,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789595453.463,0.9142857142857143,0.8857142857142857,0.8,0.015873015873015872,0.84,0.8971428571428571,0.7371428571428571,-0.03289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789595618.9529998,0.8611111111111112,0.8888888888888888,0.75,-0.015873015873015872,0.8648648648648649,0.8486486486486486,0.7135135135135136,0.00946372239747634,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789596313.4780002,0.6571428571428571,1.0,0.6571428571428571,-0.20689655172413793,0.7225806451612903,0.9290322580645162,0.6516129032258065,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789596621.4780002,0.8484848484848485,0.8787878787878788,0.7272727272727273,-0.017543859649122806,0.7884615384615384,0.8846153846153846,0.6730769230769231,-0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789596891.473,0.8484848484848485,1.0,0.8484848484848485,-0.08196721311475409,0.8695652173913043,0.9503105590062112,0.8198757763975155,-0.04436860068259386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789597030.492,0.7941176470588235,0.9117647058823529,0.7058823529411765,-0.06896551724137931,0.88268156424581,0.8268156424581006,0.7094972067039106,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789597171.978,0.7741935483870968,0.7096774193548387,0.4838709677419355,0.043478260869565216,0.7358490566037735,0.8301886792452831,0.5660377358490566,-0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789597519.43,0.7878787878787878,0.8787878787878788,0.6666666666666666,-0.05454545454545454,0.8552631578947368,0.9144736842105263,0.7697368421052632,-0.03345724907063197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789598207.8579998,0.8235294117647058,0.8823529411764706,0.7058823529411765,-0.034482758620689655,0.7090909090909091,0.8848484848484849,0.593939393939394,-0.11026615969581749,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789598470.484,0.8484848484848485,0.6363636363636364,0.48484848484848486,0.14285714285714285,0.8778625954198473,0.8320610687022901,0.7099236641221374,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789599010.995,0.7741935483870968,0.9032258064516129,0.6774193548387096,-0.07692307692307693,0.6529411764705882,0.9235294117647059,0.5764705882352941,-0.17164179104477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789614642.982,0.5,0.75,0.25,-0.2,0.4666666666666667,0.8666666666666667,0.3333333333333333,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789617634.951,0.9285714285714286,0.5,0.42857142857142855,0.3,0.9703703703703703,0.5703703703703704,0.5407407407407407,0.25961538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789617976.963,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.047619047619047616,0.898989898989899,0.7676767676767676,0.6666666666666666,0.07878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789618204.957,0.8947368421052632,0.47368421052631576,0.3684210526315789,0.3076923076923077,0.8924731182795699,0.6451612903225806,0.5376344086021505,0.16083916083916083,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789621980.452,0.7333333333333333,0.6333333333333333,0.36666666666666664,0.07317073170731707,0.6446280991735537,0.8181818181818182,0.4628099173553719,-0.11864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789636602.408,0.8333333333333334,0.6666666666666666,0.5,0.1111111111111111,0.851063829787234,0.8085106382978723,0.6595744680851063,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789639878.484,0.56,0.92,0.48,-0.24324324324324326,0.671875,0.90625,0.578125,-0.1485148514851485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789640146.371,0.7272727272727273,0.8636363636363636,0.5909090909090909,-0.08571428571428572,0.5342465753424658,0.8767123287671232,0.410958904109589,-0.24271844660194175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789654359.42,1.0,0.6923076923076923,0.6923076923076923,0.18181818181818182,0.9019607843137255,0.803921568627451,0.7058823529411765,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789657104.479,0.625,0.9375,0.5625,-0.2,0.8404255319148937,0.851063829787234,0.6914893617021277,-0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789657766.486,0.6785714285714286,0.8928571428571429,0.5714285714285714,-0.13636363636363635,0.7063492063492064,0.8412698412698413,0.5476190476190477,-0.08717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789658385.9910002,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.043478260869565216,0.9058823529411765,0.8235294117647058,0.7294117647058823,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,BUY,1,1789658877.499,0.5555555555555556,0.6666666666666666,0.2222222222222222,-0.09090909090909091,0.6372549019607843,0.7941176470588235,0.43137254901960786,-0.1095890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789659075.4380002,0.8,0.5333333333333333,0.3333333333333333,0.2,0.8970588235294118,0.7205882352941176,0.6176470588235294,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,SELL,-1,1789659163.1980002,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.13043478260869565,0.9104477611940298,0.6268656716417911,0.5373134328358209,0.18446601941747573,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789660200.981,0.7619047619047619,0.7142857142857143,0.47619047619047616,0.03225806451612903,0.8170731707317073,0.7317073170731707,0.5487804878048781,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,MICRO,SELL,-1,1789661438.983,0.8611111111111112,0.6944444444444444,0.5555555555555556,0.10714285714285714,0.8482142857142857,0.7321428571428571,0.5803571428571429,0.07344632768361582,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,MICRO,BUY,1,1789661776.924,0.5263157894736842,0.9473684210526315,0.47368421052631576,-0.2857142857142857,0.6730769230769231,0.9230769230769231,0.5961538461538461,-0.1566265060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
