window,engine,side,entry_500ms,entry_1s,abs_delta_sec,raw_count2_500ms,raw_count2_1s,raw_count10_500ms,raw_count10_1s,event_rate_accel_2_10_500ms,event_rate_accel_2_10_1s,median_iat2_ms_500ms,median_iat2_ms_1s,median_iat10_ms_500ms,median_iat10_ms_1s,iat_ratio_2_10_500ms,iat_ratio_2_10_1s,mid_move2_500ms,mid_move2_1s,mid_move10_500ms,mid_move10_1s,dir_mid_move2_500ms,dir_mid_move2_1s,dir_mid_move10_500ms,dir_mid_move10_1s,event_eff2_500ms,event_eff2_1s,event_eff10_500ms,event_eff10_1s,event_imb2_500ms,event_imb2_1s,event_imb10_500ms,event_imb10_1s,dir_event_imb2_500ms,dir_event_imb2_1s,dir_event_imb10_500ms,dir_event_imb10_1s,dir_imbalance_delta_2_10_500ms,dir_imbalance_delta_2_10_1s,quote_sidedness2_500ms,quote_sidedness2_1s,two_sided_update_frac2_500ms,two_sided_update_frac2_1s,spread_rel10_500ms,spread_rel10_1s,spread_change_rel2_500ms,spread_change_rel2_1s,spread_compression10_500ms,spread_compression10_1s,dir_range_position10_500ms,dir_range_position10_1s
historical7d,SECONDARY,BUY,1789592591.9859998,1789592591.9859998,0.0,33.0,33.0,165.0,165.0,1.0,1.0,51.49996280670166,51.49996280670166,51.000118255615234,51.000118255615234,1.0098008508251133,1.0098008508251133,1.4899999999997817,1.4899999999997817,5.260000000000218,5.260000000000218,1.4899999999997817,1.4899999999997817,5.260000000000218,5.260000000000218,0.2950495049504943,0.2950495049504943,0.18639262934094109,0.18639262934094109,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,-0.037037037037037035,-0.037037037037037035,-0.21875,-0.21875,0.71875,0.71875,0.42647058823505807,0.42647058823505807,-0.5882352941168603,-0.5882352941168603,2.3676470588220346,2.3676470588220346,1.0,1.0
historical7d,MICRO,SELL,1789592995.458,1789593002.968,7.509999990463257,27.0,36.0,152.0,158.0,0.8881578947368421,1.1392405063291138,52.500128746032715,49.99995231628418,51.999568939208984,51.000118255615234,1.0096262299291157,0.9803889486232528,0.0999999999994543,-0.6099999999996726,-2.3100000000004,-1.3449999999993452,-0.0999999999994543,0.6099999999996726,2.3100000000004,1.3449999999993452,0.07246376811554087,0.31606217616543686,0.21813031161474694,0.11194340407818645,-0.07692307692307693,-0.08571428571428572,-0.07482993197278912,-0.16339869281045752,0.07692307692307693,0.08571428571428572,0.07482993197278912,0.16339869281045752,0.002093144950287812,-0.0776844070961718,-0.07692307692307693,-0.05714285714285714,0.8461538461538461,0.8285714285714286,0.5999999999993179,0.6904761904759842,-0.7500000000002842,-0.3333333333340552,1.0499999999999432,0.9047619047620079,0.4951456310681498,0.9014778325119445
historical7d,PRIMARY,SELL,1789593033.9889998,1789593033.9889998,0.0,35.0,35.0,171.0,171.0,1.023391812865497,1.023391812865497,50.999999046325684,50.999999046325684,50.499916076660156,50.499916076660156,1.009902649519385,1.009902649519385,1.5,1.5,-1.6299999999991996,-1.6299999999991996,-1.5,-1.5,1.6299999999991996,1.6299999999991996,0.2868068833654242,0.2868068833654242,0.10174781523090856,0.10174781523090856,-0.11764705882352941,-0.11764705882352941,-0.08235294117647059,-0.08235294117647059,0.11764705882352941,0.11764705882352941,0.08235294117647059,0.08235294117647059,0.03529411764705882,0.03529411764705882,0.0,0.0,0.7058823529411765,0.7058823529411765,0.5454545454566125,0.5454545454566125,-0.5454545454545454,-0.5454545454545454,1.954545454546488,1.954545454546488,0.039487726787515665,0.039487726787515665
historical7d,MICRO,SELL,1789593074.971,1789593074.971,0.0,34.0,34.0,164.0,164.0,1.0365853658536586,1.0365853658536586,49.99995231628418,49.99995231628418,50.99987983703613,50.99987983703613,0.9803935318289553,0.9803935318289553,-1.660000000000764,-1.660000000000764,-5.635000000000218,-5.635000000000218,1.660000000000764,1.660000000000764,5.635000000000218,5.635000000000218,0.6014492753627463,0.6014492753627463,0.3806146572104559,0.3806146572104559,-0.375,-0.375,-0.1625,-0.1625,0.375,0.375,0.1625,0.1625,0.2125,0.2125,0.0,0.0,0.7575757575757576,0.7575757575757576,0.6511627906973301,0.6511627906973301,-0.5581395348855409,-0.5581395348855409,1.0000000000010576,1.0000000000010576,0.9172185430463696,0.9172185430463696
historical7d,MICRO,BUY,1789593637.477,1789593638.928,1.4509999752044678,38.0,37.0,173.0,175.0,1.0982658959537572,1.0571428571428572,49.99995231628418,51.49996280670166,50.499916076660156,50.00019073486328,0.9900997110645289,1.0299953270136757,0.9799999999995634,-0.7199999999993452,3.264999999999418,0.5500000000010914,0.9799999999995634,-0.7199999999993452,3.264999999999418,0.5500000000010914,0.30624999999979396,0.2834645669287786,0.25280681378236136,0.04537953795387562,0.13513513513513514,-0.16666666666666666,0.10465116279069768,0.034482758620689655,0.13513513513513514,-0.16666666666666666,0.10465116279069768,0.034482758620689655,0.030483972344437463,-0.2011494252873563,-0.13513513513513514,-0.027777777777777776,0.8648648648648649,0.9166666666666666,0.6829268292679139,0.6999999999984083,-0.24390243902536413,-0.40000000000136426,1.121951219512682,1.149999999998522,0.9496296296290692,0.10580204778200653
historical7d,MICRO,SELL,1789594268.4220002,1789594268.969,0.5469999313354492,36.0,36.0,184.0,182.0,0.9782608695652175,0.989010989010989,50.99987983703613,50.00019073486328,49.99995231628418,49.99995231628418,1.0199985694871612,1.0000047683761295,-0.42999999999938154,0.3599999999996726,-7.779999999999745,-6.114999999999782,0.42999999999938154,-0.3599999999996726,7.779999999999745,6.114999999999782,0.14381270902968527,0.12720848056505418,0.400824317362118,0.34095344298856733,-0.17647058823529413,0.0,-0.2849162011173184,-0.24293785310734464,0.17647058823529413,-0.0,0.2849162011173184,0.24293785310734464,-0.10844561288202428,-0.24293785310734464,-0.2,-0.17142857142857143,0.5714285714285714,0.5428571428571428,0.6086956521752884,0.5777777777784964,-0.3913043478247115,-0.5777777777764753,1.0217391304332784,1.0444444444434113,0.950721153846175,0.8153846153845785
historical7d,SECONDARY,SELL,1789594275.981,1789594275.981,0.0,38.0,38.0,185.0,185.0,1.027027027027027,1.027027027027027,50.99987983703613,50.99987983703613,50.499916076660156,50.499916076660156,1.0099002889354711,1.0099002889354711,-1.5399999999990541,-1.5399999999990541,-3.014999999999418,-3.014999999999418,1.5399999999990541,1.5399999999990541,3.014999999999418,3.014999999999418,0.38596491228083774,0.38596491228083774,0.16408163265314324,0.16408163265314324,-0.13513513513513514,-0.13513513513513514,-0.027624309392265192,-0.027624309392265192,0.13513513513513514,0.13513513513513514,0.027624309392265192,0.027624309392265192,0.10751082574286995,0.10751082574286995,0.05405405405405406,0.05405405405405406,0.8378378378378378,0.8378378378378378,0.29268292682910596,0.29268292682910596,-0.39024390243880797,-0.39024390243880797,1.48780487804851,1.48780487804851,1.0,1.0
historical7d,PRIMARY,SELL,1789594424.963,1789594424.963,0.0,37.0,37.0,191.0,191.0,0.9685863874345549,0.9685863874345549,50.00007152557373,50.00007152557373,50.00019073486328,50.00019073486328,0.9999976158233039,0.9999976158233039,0.1500000000005457,0.1500000000005457,-3.2349999999996726,-3.2349999999996726,-0.1500000000005457,-0.1500000000005457,3.2349999999996726,3.2349999999996726,0.025295109612244075,0.025295109612244075,0.07659524091393669,0.07659524091393669,-0.05555555555555555,-0.05555555555555555,-0.037037037037037035,-0.037037037037037035,0.05555555555555555,0.05555555555555555,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.4285714285705005,0.4285714285705005,-0.5714285714294994,-0.5714285714294994,2.9428571428584793,2.9428571428584793,0.4770819883795129,0.4770819883795129
historical7d,SECONDARY,BUY,1789594762.982,1789594762.982,0.0,33.0,33.0,173.0,173.0,0.9537572254335259,0.9537572254335259,50.00019073486328,50.00019073486328,50.499916076660156,50.499916076660156,0.990104432232357,0.990104432232357,0.6049999999995634,0.6049999999995634,2.375,2.375,0.6049999999995634,0.6049999999995634,2.375,2.375,0.2358674463938797,0.2358674463938797,0.15007898894157579,0.15007898894157579,0.22580645161290322,0.22580645161290322,0.13095238095238096,0.13095238095238096,0.22580645161290322,0.22580645161290322,0.13095238095238096,0.13095238095238096,0.09485407066052226,0.09485407066052226,-0.03125,-0.03125,0.90625,0.90625,0.44827586206783,0.44827586206783,-0.2586206896561457,-0.2586206896561457,1.1896551724163886,1.1896551724163886,1.0,1.0
historical7d,MICRO,BUY,1789594989.979,1789594989.979,0.0,32.0,32.0,159.0,159.0,1.0062893081761006,1.0062893081761006,50.00019073486328,50.00019073486328,50.99987983703613,50.99987983703613,0.98039820671407,0.98039820671407,0.6149999999997817,0.6149999999997817,1.730000000000473,1.730000000000473,0.6149999999997817,0.6149999999997817,1.730000000000473,1.730000000000473,0.3426183844016731,0.3426183844016731,0.16429249762590822,0.16429249762590822,0.3333333333333333,0.3333333333333333,0.05732484076433121,0.05732484076433121,0.3333333333333333,0.3333333333333333,0.05732484076433121,0.05732484076433121,0.2760084925690021,0.2760084925690021,0.03225806451612903,0.03225806451612903,0.8387096774193549,0.8387096774193549,0.6190476190480315,0.6190476190480315,-0.16666666666594485,-0.16666666666594485,1.2857142857139763,1.2857142857139763,0.9118644067795816,0.9118644067795816
historical7d,SECONDARY,SELL,1789595453.463,1789595461.966,8.503000020980835,35.0,37.0,175.0,174.0,1.0,1.0632183908045978,50.99987983703613,49.99995231628418,50.00019073486328,50.99964141845703,1.0199937057735222,0.98039811507751,-1.5600000000004002,-1.7399999999997817,-4.149999999999636,-4.190000000000509,1.5600000000004002,1.7399999999997817,4.149999999999636,4.190000000000509,0.5306122448984958,0.5353846153842485,0.268782383419625,0.28234501347705127,-0.3333333333333333,-0.3888888888888889,-0.18604651162790697,-0.20930232558139536,0.3333333333333333,0.3888888888888889,0.18604651162790697,0.20930232558139536,0.14728682170542634,0.17958656330749354,0.0,0.08333333333333333,0.8235294117647058,0.75,0.5999999999986357,0.7341772151898152,-0.35000000000034104,-0.2025316455694454,1.299999999999318,1.1898734177222186,0.9812909260990877,0.8859060402687977
historical7d,MICRO,SELL,1789595453.463,1789595454.966,1.503000020980835,35.0,37.0,175.0,181.0,1.0,1.022099447513812,50.99987983703613,50.499916076660156,50.00019073486328,50.00019073486328,1.0199937057735222,1.009994468710065,-1.5600000000004002,-1.1350000000002183,-4.149999999999636,-5.394999999999527,1.5600000000004002,1.1350000000002183,4.149999999999636,5.394999999999527,0.5306122448984958,0.33931240657711226,0.268782383419625,0.33750390991536955,-0.3333333333333333,-0.3142857142857143,-0.18604651162790697,-0.2247191011235955,0.3333333333333333,0.3142857142857143,0.18604651162790697,0.2247191011235955,0.14728682170542634,0.08956661316211878,0.0,-0.1111111111111111,0.8235294117647058,0.7777777777777778,0.5999999999986357,0.6500000000011369,-0.35000000000034104,-0.4250000000005684,1.299999999999318,1.2500000000011369,0.9812909260990877,0.8497011101623799
historical7d,MICRO,SELL,1789595618.9529998,1789595609.952,9.000999927520752,36.0,37.0,185.0,189.0,0.972972972972973,0.978835978835979,50.00019073486328,51.000118255615234,49.99995231628418,50.99964141845703,1.0000047683761295,1.0000093498139386,0.9099999999998545,-0.3149999999995998,-2.75,-1.7600000000002183,-0.9099999999998545,0.3149999999995998,2.75,1.7600000000002183,0.2684365781708065,0.10413223140474498,0.15051997810613646,0.11013767209010424,-0.02857142857142857,0.0,-0.0273224043715847,-0.12299465240641712,0.02857142857142857,-0.0,0.0273224043715847,0.12299465240641712,0.001249024199843872,-0.12299465240641712,-0.02857142857142857,0.05555555555555555,0.7428571428571429,0.6111111111111112,0.6136363636366455,0.6041666666659956,-0.545454545453418,-0.5624999999984605,1.181818181815739,0.9583333333324648,0.22643343051507692,0.35645472061613004
historical7d,MICRO,BUY,1789596891.473,1789596893.973,2.5,33.0,28.0,161.0,157.0,1.0248447204968942,0.89171974522293,50.999999046325684,50.00019073486328,50.99987983703613,50.99987983703613,1.0000023374425573,0.98039820671407,2.5799999999999272,0.5800000000008367,0.6300000000001091,0.5450000000000728,2.5799999999999272,0.5800000000008367,0.6300000000001091,0.5450000000000728,0.779456193354429,0.308510638298001,0.04945054945056945,0.0419392073874656,0.41935483870967744,0.1111111111111111,0.0641025641025641,0.025974025974025976,0.41935483870967744,0.1111111111111111,0.0641025641025641,0.025974025974025976,0.35525227460711334,0.08513708513708512,-0.15625,-0.2962962962962963,0.84375,0.7037037037037037,0.4102564102556927,0.4285714285699437,-0.6153846153835391,-0.11428571428549156,1.3076923076917695,1.4857142857139887,1.0,1.0
historical7d,PRIMARY,SELL,1789597139.999,1789597139.999,0.0,36.0,36.0,145.0,145.0,1.2413793103448276,1.2413793103448276,51.000118255615234,51.000118255615234,51.999807357788086,51.999807357788086,0.980775138352063,0.980775138352063,-0.42999999999938154,-0.42999999999938154,-2.719999999999345,-2.719999999999345,0.42999999999938154,0.42999999999938154,2.719999999999345,2.719999999999345,0.2097560975606553,0.2097560975606553,0.2674532940019959,0.2674532940019959,-0.11764705882352941,-0.11764705882352941,-0.25874125874125875,-0.25874125874125875,0.11764705882352941,0.11764705882352941,0.25874125874125875,0.25874125874125875,-0.14109419991772934,-0.14109419991772934,0.0,0.0,0.7142857142857143,0.7142857142857143,0.9666666666688899,0.9666666666688899,-1.200000000001819,-1.200000000001819,1.8000000000042442,1.8000000000042442,0.9575856443716034,0.9575856443716034
historical7d,MICRO,SELL,1789597171.978,1789597171.978,0.0,31.0,31.0,159.0,159.0,0.9748427672955975,0.9748427672955975,50.50003528594971,50.50003528594971,50.999999046325684,50.999999046325684,0.9901967888289206,0.9901967888289206,0.20499999999992724,0.20499999999992724,-0.8249999999998181,-0.8249999999998181,-0.20499999999992724,-0.20499999999992724,0.8249999999998181,0.8249999999998181,0.13015873015877416,0.13015873015877416,0.06994489190334921,0.06994489190334921,0.1724137931034483,0.1724137931034483,-0.05732484076433121,-0.05732484076433121,-0.1724137931034483,-0.1724137931034483,0.05732484076433121,0.05732484076433121,-0.22973863386777948,-0.22973863386777948,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.6279069767461044,0.6279069767461044,-0.7674418604639358,-0.7674418604639358,1.3023255813960375,1.3023255813960375,-0.1367924528301785,-0.1367924528301785
historical7d,PRIMARY,SELL,1789598203.407,1789598203.9580002,0.5510001182556152,32.0,31.0,173.0,170.0,0.9248554913294798,0.9117647058823529,50.99964141845703,52.00004577636719,50.499916076660156,50.99964141845703,1.009895567767643,1.019615909643398,-0.7849999999998545,-0.9050000000006548,-2.6450000000004366,-2.845000000001164,0.7849999999998545,0.9050000000006548,2.6450000000004366,2.845000000001164,0.550877192981229,0.5276967930026928,0.2703117015841059,0.2907511497190268,-0.6,-0.7241379310344828,-0.35714285714285715,-0.3696969696969697,0.6,0.7241379310344828,0.35714285714285715,0.3696969696969697,0.24285714285714283,0.35444096133751307,-0.3225806451612903,-0.26666666666666666,0.4838709677419355,0.5333333333333333,0.7727272727267089,0.7826086956509705,-0.136363636362321,-0.0434782608745511,2.863636363633545,2.6956521739216397,1.0,0.938671209540563
historical7d,MICRO,SELL,1789598207.8579998,1789598208.907,1.0490002632141113,34.0,32.0,165.0,164.0,1.0303030303030303,0.9756097560975611,49.99995231628418,50.00019073486328,50.99987983703613,50.99964141845703,0.9803935318289553,0.9804027899844793,-0.5250000000005457,-0.03999999999996362,-1.7000000000007276,-1.4549999999999272,0.5250000000005457,0.03999999999996362,1.7000000000007276,1.4549999999999272,0.25301204819239087,0.021978021977972554,0.17119838872099014,0.14299754299744383,-0.3939393939393939,-0.4838709677419355,-0.42857142857142855,-0.4409937888198758,0.3939393939393939,0.4838709677419355,0.42857142857142855,0.4409937888198758,-0.034632034632034625,0.04287717892205972,-0.09090909090909091,-0.06451612903225806,0.7272727272727273,0.6129032258064516,0.5789473684205487,1.0,-0.3684210526356099,-0.5555555555566783,3.1578947368506713,2.9444444444382687,0.8655913978495045,0.6534090909096576
historical7d,MICRO,BUY,1789599010.995,1789599010.995,0.0,31.0,31.0,170.0,170.0,0.9117647058823529,0.9117647058823529,50.00007152557373,50.00007152557373,50.99964141845703,50.99964141845703,0.9804004525309946,0.9804004525309946,0.020000000000436557,0.020000000000436557,3.0450000000000728,3.0450000000000728,0.020000000000436557,0.020000000000436557,3.0450000000000728,3.0450000000000728,0.011904761905006809,0.011904761905006809,0.25449226911818723,0.25449226911818723,0.034482758620689655,0.034482758620689655,0.03614457831325301,0.03614457831325301,0.034482758620689655,0.034482758620689655,0.03614457831325301,0.03614457831325301,-0.0016618196925633558,-0.0016618196925633558,-0.13333333333333333,-0.13333333333333333,0.6666666666666666,0.6666666666666666,1.0399999999971867,1.0399999999971867,0.053333333332007495,0.053333333332007495,1.1733333333332687,1.1733333333332687,0.9247648902821906,0.9247648902821906
historical7d,MICRO,BUY,1789614642.982,1789614642.982,0.0,8.0,8.0,45.0,45.0,0.8888888888888888,0.8888888888888888,151.99995040893555,151.99995040893555,100.49998760223389,100.49998760223389,1.5124375040774327,1.5124375040774327,-0.050000000001091394,-0.050000000001091394,0.15499999999974534,0.15499999999974534,-0.050000000001091394,-0.050000000001091394,0.15499999999974534,0.15499999999974534,0.12195121951544138,0.12195121951544138,0.059500959692748163,0.059500959692748163,-0.14285714285714285,-0.14285714285714285,0.0,0.0,-0.14285714285714285,-0.14285714285714285,0.0,0.0,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5853658536604303,0.5853658536604303,-0.2926829268268877,-0.2926829268268877,0.7073170731686758,0.7073170731686758,-0.02857142857202255,-0.02857142857202255
historical7d,SECONDARY,BUY,1789617600.971,1789617600.971,0.0,33.0,33.0,107.0,107.0,1.5420560747663552,1.5420560747663552,50.50003528594971,50.50003528594971,52.00004577636719,52.00004577636719,0.9711536698088985,0.9711536698088985,3.1200000000008004,3.1200000000008004,3.1049999999995634,3.1049999999995634,3.1200000000008004,3.1200000000008004,3.1049999999995634,3.1049999999995634,0.4837209302327641,0.4837209302327641,0.2404181184668489,0.2404181184668489,0.375,0.375,0.018867924528301886,0.018867924528301886,0.375,0.375,0.018867924528301886,0.018867924528301886,0.3561320754716981,0.3561320754716981,0.125,0.125,0.75,0.75,0.5333333333330639,0.5333333333330639,-0.6666666666673403,-0.6666666666673403,0.7999999999995958,0.7999999999995958,0.9362380446335223,0.9362380446335223
historical7d,MICRO,BUY,1789617634.951,1789617634.951,0.0,28.0,28.0,135.0,135.0,1.037037037037037,1.037037037037037,52.00004577636719,52.00004577636719,51.000118255615234,51.000118255615234,1.019606376513487,1.019606376513487,1.0750000000007276,1.0750000000007276,3.860000000000582,3.860000000000582,1.0750000000007276,1.0750000000007276,3.860000000000582,3.860000000000582,0.5180722891577038,0.5180722891577038,0.25378040762670534,0.25378040762670534,0.3333333333333333,0.3333333333333333,0.16417910447761194,0.16417910447761194,0.3333333333333333,0.3333333333333333,0.16417910447761194,0.16417910447761194,0.16915422885572137,0.16915422885572137,0.4444444444444444,0.4444444444444444,0.4074074074074074,0.4074074074074074,0.47916666666528507,0.47916666666528507,-0.6458333333335307,-0.6458333333335307,0.7500000000004737,0.7500000000004737,1.0,1.0
historical7d,PRIMARY,BUY,1789618080.499,1789618080.996,0.49699997901916504,10.0,11.0,82.0,80.0,0.6097560975609757,0.6875,245.99981307983398,175.5000352859497,93.99986267089844,96.9998836517334,2.6170231114177303,1.8092808844602517,-0.0749999999998181,0.4250000000001819,-1.3800000000001091,-0.8649999999997817,-0.0749999999998181,0.4250000000001819,-1.3800000000001091,-0.8649999999997817,0.15463917525688134,0.5782312925175118,0.339901477832658,0.20186697782976556,-0.5555555555555556,-0.2,-0.5555555555555556,-0.4936708860759494,-0.5555555555555556,-0.2,-0.5555555555555556,-0.4936708860759494,0.0,0.2936708860759494,-0.3333333333333333,-0.4,0.2222222222222222,0.4,0.27777777777904095,0.5000000000006688,-0.4166666666660351,-0.7352941176477276,1.1944444444463391,1.0588235294144397,-0.806853582553758,-0.33956386292772756
historical7d,PRIMARY,BUY,1789618633.982,1789618633.982,0.0,12.0,12.0,76.0,76.0,0.7894736842105263,0.7894736842105263,101.99999809265137,101.99999809265137,51.999807357788086,51.999807357788086,1.9615456917144651,1.9615456917144651,0.09000000000014552,0.09000000000014552,0.9849999999996726,0.9849999999996726,0.09000000000014552,0.09000000000014552,0.9849999999996726,0.9849999999996726,0.16981132075536454,0.16981132075536454,0.18291550603530765,0.18291550603530765,0.45454545454545453,0.45454545454545453,0.22666666666666666,0.22666666666666666,0.45454545454545453,0.45454545454545453,0.22666666666666666,0.22666666666666666,0.22787878787878788,0.22787878787878788,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,-0.2272727272737608,-0.2272727272737608,0.6818181818192154,0.6818181818192154,0.8992805755400108,0.8992805755400108
historical7d,PRIMARY,SELL,1789623087.402,1789623093.972,6.569999933242798,5.0,15.0,81.0,56.0,0.308641975308642,1.3392857142857144,174.4999885559082,74.50008392333984,52.00016498565674,52.99973487854004,3.355758363536745,1.4056689923840628,0.010000000000218279,-0.0750000000007276,0.4750000000003638,-0.5850000000009459,-0.010000000000218279,0.0750000000007276,-0.4750000000003638,0.5850000000009459,0.058823529413023525,0.08771929824650981,0.12855209742900334,0.25161290322613455,0.0,-0.14285714285714285,0.05,-0.16363636363636364,-0.0,0.14285714285714285,-0.05,0.16363636363636364,0.05,-0.020779220779220786,-0.5,-0.21428571428571427,0.5,0.6428571428571429,0.7435897435890261,0.3076923076921283,-0.10256410256392318,-0.6923076923067056,0.6666666666666666,0.9487179487203107,-0.009708737864283501,0.3863636363647873
historical7d,PRIMARY,BUY,1789635294.824,1789635295.977,1.1530001163482666,17.0,20.0,55.0,62.0,1.5454545454545454,1.6129032258064515,50.00019073486328,55.00006675720215,98.49989414215088,97.99981117248535,0.507616695127663,0.561226252368985,-0.06999999999970896,0.03999999999996362,-0.3999999999996362,-0.25,-0.06999999999970896,0.03999999999996362,-0.3999999999996362,-0.25,0.08749999999931787,0.07142857142845542,0.19138755980775876,0.11210762331804182,-0.3333333333333333,-0.17647058823529413,-0.19230769230769232,-0.1724137931034483,-0.3333333333333333,-0.17647058823529413,-0.19230769230769232,-0.1724137931034483,-0.141025641025641,-0.004056795131845842,0.0,-0.15789473684210525,0.5,0.42105263157894735,1.0,0.9259259259259883,-0.6666666666632982,0.0,0.6666666666632982,0.740740740740117,-0.89655172413566,-0.32203389830482343
historical7d,MICRO,SELL,1789636602.408,1789636602.907,0.49900007247924805,6.0,9.0,47.0,51.0,0.6382978723404255,0.8823529411764707,51.000118255615234,76.49993896484375,100.49998760223389,101.49979591369629,0.5074639258411373,0.7536954954066161,-0.20499999999992724,-0.020000000000436557,-0.7650000000003274,-0.6449999999995271,0.20499999999992724,0.020000000000436557,0.7650000000003274,0.6449999999995271,0.694915254241155,0.05714285714404505,0.47663551401875515,0.3739130434777107,0.2,0.75,-0.09090909090909091,0.0,-0.2,-0.75,0.09090909090909091,-0.0,-0.2909090909090909,-0.75,0.2,0.125,0.4,0.375,1.037037037034417,0.9629629629622144,0.25925925925776216,-0.07407407407220269,0.25925925925776216,0.33333333332996484,0.888888888890885,0.5925925925924262
historical7d,SECONDARY,BUY,1789640119.977,1789640119.977,0.0,11.0,11.0,42.0,42.0,1.3095238095238095,1.3095238095238095,100.00002384185791,100.00002384185791,145.99990844726562,145.99990844726562,0.6849320996524966,0.6849320996524966,0.7349999999996726,0.7349999999996726,0.8549999999995634,0.8549999999995634,0.7349999999996726,0.7349999999996726,0.8549999999995634,0.8549999999995634,0.8400000000004989,0.8400000000004989,0.35849056603752,0.35849056603752,0.4,0.4,0.024390243902439025,0.024390243902439025,0.4,0.4,0.024390243902439025,0.024390243902439025,0.375609756097561,0.375609756097561,0.1,0.1,0.7,0.7,0.8928571428579549,0.8928571428579549,0.035714285715097764,0.035714285715097764,0.5714285714285714,0.5714285714285714,1.0,1.0
historical7d,MICRO,BUY,1789640146.371,1789640154.983,8.611999988555908,22.0,13.0,73.0,63.0,1.5068493150684932,1.0317460317460319,52.00004577636719,100.99983215332031,52.500009536743164,54.99982833862305,0.990476882484639,1.8363663161180133,0.5349999999998545,0.22999999999956344,1.125,0.6749999999992724,0.5349999999998545,0.22999999999956344,1.125,0.6749999999992724,0.6184971098265775,0.5348837209311179,0.2941176470591872,0.24324324324349128,0.5,0.5,0.014084507042253521,0.11475409836065574,0.5,0.5,0.014084507042253521,0.11475409836065574,0.4859154929577465,0.38524590163934425,-0.14285714285714285,-0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8518518518550956,0.7333333333337375,-0.11111111111036255,-0.3999999999993937,0.629629629631002,0.6000000000006064,1.0,0.708860759493875
historical7d,PRIMARY,SELL,1789643496.452,1789643496.9,0.4480001926422119,12.0,15.0,30.0,30.0,2.0,2.5,97.99981117248535,98.49989414215088,150.00009536743164,101.99975967407227,0.6533316591061534,0.9656875119793931,-0.2250000000003638,-0.2250000000003638,-0.32999999999992724,-0.3500000000003638,0.2250000000003638,0.2250000000003638,0.32999999999992724,0.3500000000003638,0.5421686746985311,0.48387096774256644,0.3837209302305906,0.40229885057391956,0.09090909090909091,0.0,-0.034482758620689655,-0.10344827586206896,-0.09090909090909091,-0.0,0.034482758620689655,0.10344827586206896,-0.12539184952978055,-0.10344827586206896,0.8181818181818182,0.8571428571428571,0.18181818181818182,0.14285714285714285,0.5901639344266206,0.6206896551734953,-0.3606557377035004,-0.3793103448265048,0.6557377049168107,0.6896551724132524,0.5730337078646174,0.5730337078646174
historical7d,PRIMARY,SELL,1789644738.46,1789644739.96,1.5,9.0,7.0,82.0,80.0,0.5487804878048781,0.4375,102.4998426437378,275.4998207092285,52.00028419494629,52.00028419494629,1.9711400472249605,5.298044519841361,0.1750000000001819,-0.030000000000654836,-1.175000000000182,-1.2400000000006912,-0.1750000000001819,0.030000000000654836,1.175000000000182,1.2400000000006912,0.42168674698842706,0.1250000000018948,0.23198420533075512,0.2465208747515518,0.0,0.0,0.025,-0.02564102564102564,-0.0,-0.0,-0.025,0.02564102564102564,0.025,-0.02564102564102564,-0.25,0.5,0.75,0.5,0.7142857142858999,0.6285714285731362,-0.31428571428486046,-0.28571428571317203,0.7999999999994802,0.8857142857142115,0.06183368869956374,0.062098501071239265
historical7d,PRIMARY,SELL,1789648231.488,1789648231.537,0.04900002479553223,30.0,31.0,94.0,94.0,1.5957446808510638,1.6489361702127658,51.000118255615234,50.999999046325684,52.99997329711914,52.99997329711914,0.9622668669983535,0.962264617765342,-1.0850000000000364,-1.1249999999990905,-1.2849999999998545,-1.2399999999997817,1.0850000000000364,1.1249999999990905,1.2849999999998545,1.2399999999997817,0.5636363636368619,0.5725190839697554,0.30486358244426637,0.2973621103123416,-0.35714285714285715,-0.3793103448275862,-0.18681318681318682,-0.18681318681318682,0.35714285714285715,0.3793103448275862,0.18681318681318682,0.18681318681318682,0.17032967032967034,0.19249715801439937,-0.3103448275862069,-0.3,0.6206896551724138,0.6333333333333333,0.9199999999982538,1.1599999999998545,-0.4400000000023283,-0.2000000000007276,1.0800000000017462,0.8400000000001455,0.9120879120886443,0.9706959706953263
