window,interval,segment_id,engine,side,side_sign,entry_index,exit_index,entry_ts,exit_ts,hold_sec,exit_reason,pnl_inr,mfe_usd,mae_usd,censored,fixed_balance_inr,range60_rel,spread_rel,activity_rel,er60,spread_to_range,dir_m10_rel,dir_m30_rel,dir_m60_rel,dir_m300_rel,dir_eff60,flow_align10,flow_align60,accel_10_60,accel_30_300,short_long_balance,pullback60,pullback300,market_heat,execution_heat,session_age_sec
historical7d,500ms,0,SECONDARY,BUY,1,133557,133789,1789658879.956,1789659001.4620001,121.50600004196167,emergency_stop,-17.32499999999959,0.8400000000001455,-4.619999999999891,False,500.0,1.6847414880203813,0.4634146341455299,0.8796296296296297,0.13474684277582974,0.028443113772393943,2.3191489361707616,4.2109704641350305,3.4005847953222355,2.766034327009463,0.13474684277582974,0.1368421052631579,0.08444444444444445,-1.0814358591514739,1.4449361371255676,0.18175013898704684,0.00973053892223151,0.005225080385892818,1.481948531129039,0.4076332429983828,5389.365000009537
historical7d,500ms,0,SECONDARY,SELL,-1,134439,134944,1789659334.932,1789659593.424,258.4920001029968,emergency_stop,-15.299999999999727,1.7799999999997453,-4.079999999999927,False,500.0,1.4924787442775562,0.675000000000938,0.8380952380952381,0.11795032026235001,0.04732690622268887,3.4776119402980212,4.53514739229227,2.035040431267129,3.2789223454832324,0.11795032026235001,0.12643678160919541,-0.096,1.4425715090308922,1.2562250468090377,1.3493982779199654,0.001752848378653533,0.0008453085376346865,1.2508393285373804,0.5657142857150719,5844.34099984169
historical7d,500ms,0,SECONDARY,BUY,1,136029,136542,1789660155.4750001,1789660416.476,261.00099992752075,take_profit,30.299999999999727,8.079999999999927,-0.8100000000004002,False,500.0,1.526470588235199,0.59154929577472,0.9120879120879121,0.18666155615175986,0.04046242774566778,1.6153846153860685,2.3333333333363497,2.835516739447006,0.9713896457766863,0.18666155615175986,0.0,0.0611439842209073,-1.2201321240609375,1.3619436875596636,0.07090578174936296,0.0,0.0,1.3922753716870495,0.5395449620802392,6664.8840000629425
historical7d,500ms,0,SECONDARY,SELL,-1,137282,137351,1789660804.4899998,1789660838.972,34.48200011253357,emergency_stop,-15.112500000002456,0.20999999999912689,-4.030000000000655,False,500.0,2.3566378633154215,0.5666666666665656,1.8518518518518519,0.16453173925433184,0.02266666666667637,12.390909090905918,5.736708860763684,3.5136778115496177,1.2053162236482793,0.16453173925433184,0.11409395973154363,-0.033783783783783786,8.8772312793563,4.531392637115404,6.704311958235852,0.05399999999996605,0.05399999999996605,4.364144191324854,1.0493827160491955,7313.8989996910095
historical7d,500ms,0,SECONDARY,SELL,-1,138488,139127,1789661412.966,1789661741.483,328.5169999599457,emergency_stop,-15.787500000000136,4.380000000000109,-4.210000000000036,False,500.0,0.9178832116790248,0.8064516129033678,1.125,0.09978686301117688,0.0994035785288141,2.13197969543255,1.9544303797485703,1.7252931323283756,0.36938588450971993,0.09978686301117688,0.030303030303030304,0.053003533568904596,0.4066865631041745,1.5850444952388503,0.9958655291715126,0.0,0.12182410423457694,1.0326186131389028,0.9072580645162888,7922.375
historical7d,500ms,0,SECONDARY,SELL,-1,141585,141713,1789662996.479,1789663061.473,64.99399995803833,emergency_stop,-15.262500000002317,0.0,-4.0700000000006185,False,500.0,2.0528169014086486,0.4375000000014211,1.064039408866995,0.1549612948627694,0.024013722126986135,7.298701298697413,4.642458100559486,3.645695364239054,-0.17444933920703237,0.1549612948627694,0.1262135922330097,-0.058992805755395686,3.653005934458359,4.816907439766518,4.2349566871124384,0.0,0.27481617647056544,2.184278082287035,0.46551724138082246,9505.888000011444
historical7d,500ms,0,SECONDARY,BUY,1,142792,145099,1789663602.473,1789664765.407,1162.9340000152588,take_profit,30.86249999999836,8.229999999999563,-0.660000000000764,False,500.0,1.883067577828056,0.7142857142854359,1.2742616033755274,0.10543307812912057,0.04032258064516839,2.928000000003469,6.597701149430254,4.225508317932074,0.929883138564411,0.10543307812912057,0.06666666666666667,0.0208078335373317,-1.2975083179286049,5.667818010865843,2.1851548464686186,0.0016129032256952491,0.0011848341231409075,2.399520710987649,0.9101868595535934,10111.881999969482
historical7d,500ms,0,SECONDARY,SELL,-1,179412,181334,1789684082.9740002,1789685283.444,1200.4699997901917,max_hold,-7.987500000000409,0.6199999999998909,-3.9200000000000728,False,500.0,2.153594771242236,0.8095238095257687,1.891304347826087,0.23861171366780962,0.05159332321701639,8.444444444429848,5.217391304346932,4.299674267101622,3.4158964879863722,0.23861171366780962,0.17647058823529413,0.05421686746987952,4.144770177328226,1.8014948163605595,2.9731324968443933,0.0,0.0,4.073103154305968,1.5310559006248234,966.3590002059937
historical7d,500ms,0,SECONDARY,SELL,-1,217387,217490,1789720207.485,1789720260.499,53.01400017738342,emergency_stop,-15.862500000001772,0.0,-4.230000000000473,False,500.0,4.46966731898421,0.6304347826085667,5.538461538461538,0.11171837325201962,0.05078809106828644,20.50574712646514,11.623655913999,6.233183856493946,nan,0.11171837325201962,0.24475524475524477,0.109717868338558,14.272563269971192,nan,nan,0.0,0.0,24.755080535912548,3.4916387959859074,183.51600003242493
historical7d,500ms,0,SECONDARY,BUY,1,221312,223406,1789722363.9980001,1789723566.3990002,1202.4010000228882,max_hold,25.724999999998772,7.5600000000004,-3.5200000000004366,False,500.0,2.293929712460299,0.4835164835168789,1.5806451612903225,0.10723373318812034,0.040854224698281476,6.6628571428591385,6.09523809523903,2.3935091277894958,0.15112855740932984,0.10723373318812034,0.0,-0.013392857142857142,4.269348015069642,5.9441095378297,5.106728776449671,0.0,0.27131258457366136,3.6258889003404726,0.7642679900750666,2340.0290002822876
historical7d,500ms,1,SECONDARY,BUY,1,257054,257158,1789743897.458,1789743949.368,51.91000008583069,emergency_stop,-15.787500000000136,2.449999999999818,-4.210000000000036,False,500.0,2.873786407766775,0.8064516129021848,1.7543859649122806,0.08379013312448491,0.04826254826254555,10.745341614902495,8.571428571420428,2.562874251497593,-1.887417218542446,0.08379013312448491,0.08,-0.14606741573033707,8.182467363404902,10.458845789962874,9.320656576683888,0.0,0.43695652173914334,5.04173053994171,1.4148273910564646,4582.416000127792
historical7d,500ms,1,SECONDARY,SELL,-1,258776,259175,1789744804.983,1789745010.978,205.99499988555908,take_profit,30.975000000000822,8.260000000000218,-0.819999999999709,False,500.0,1.8441247002394958,0.9508196721315386,1.3116883116883118,0.14988290398082935,0.07542262678802196,4.5227272727262156,2.4144144144147295,3.869017632242598,2.6490066225147735,0.14988290398082935,0.32673267326732675,0.2054794520547945,0.6537096404836173,-0.234592208100044,0.2095587161917869,2.3653958433624654e-13,1.2667057127756146e-13,2.4189168145998585,1.247179050458252,5489.94100022316
historical7d,500ms,1,SECONDARY,SELL,-1,259611,259902,1789745230.8769999,1789745380.437,149.56000018119812,emergency_stop,-15.862500000001772,1.0100000000002183,-4.230000000000473,False,500.0,2.11275964391649,0.9152542372908006,1.3410404624277457,0.07569166521639041,0.05056179775289797,3.474178403756149,4.004842615008686,1.5051903114181668,5.644204851752104,0.07569166521639041,0.26956521739130435,0.11864406779661017,1.9689880923379823,-1.639362236743418,0.16481292779728207,0.0,0.0,2.833296169876449,1.2273929656154088,5915.835000038147
historical7d,500ms,1,SECONDARY,BUY,1,263833,265882,1789747489.987,1789748601.427,1111.4400000572205,emergency_stop,-15.524999999997817,5.100000000000364,-4.139999999999418,False,500.0,2.4734411085448746,0.9206349206333165,1.4074074074074074,0.1439328120473595,0.05415499533146354,4.743902439020102,3.698529411762267,4.655737704916944,0.4098712446351747,0.1439328120473595,0.3153153153153153,0.13165266106442577,0.08816473410315862,3.2886581671270925,1.6884114506151258,0.0,0.3568123393317259,3.4811393379520457,1.2957084068172604,8174.945000171661
historical7d,500ms,1,SECONDARY,SELL,-1,267485,267585,1789749423.992,1789749473.978,49.98599982261658,emergency_stop,-16.38749999999959,0.0,-4.369999999999891,False,500.0,1.3843058350101944,0.36363636363611307,1.1757575757575758,0.08004297609457572,0.034883720930195664,5.240963855426136,2.247349823320374,2.5254237288135397,5.2824427480905,0.08004297609457572,0.3333333333333333,0.15724815724815724,2.7155401266125963,-3.0350929247701264,-0.15977639907876506,0.0,0.0,1.6276080726786528,0.4275482093660966,10108.950000286102
historical7d,500ms,1,SECONDARY,SELL,-1,277052,277694,1789754302.941,1789754629.473,326.53200006484985,momentum_zero_cross,2.1374999999989086,2.709999999999127,-0.6700000000000728,False,500.0,1.2395929694726948,0.8503937007890933,0.7904761904761904,0.13519039100414962,0.0805970149254947,5.163841807908002,3.1288343558299805,1.6793650793665202,2.1108433734942134,0.13519039100414962,0.2839506172839506,0.08303249097472924,3.484476728541482,1.0179909823357671,2.251233855438625,0.0,0.0,0.9798687282498444,0.6722159730047118,14987.899000167847
historical7d,500ms,1,SECONDARY,BUY,1,282234,284388,1789757067.9889998,1789758267.99,1200.0010001659393,max_hold,6.862499999999726,3.050000000000182,-2.6400000000003274,False,500.0,1.8091503267970606,0.9666666666674246,1.1728395061728396,0.14781433077877204,0.08381502890172271,4.843750000007816,3.023474178405985,3.8475073313792314,0.5540540540544158,0.14781433077877204,0.0425531914893617,-0.07394366197183098,0.9962426686285846,2.469420124351569,1.7328313964900768,0.005780346820672501,0.0033472803346491866,2.121842975873096,1.1337448559679673,17752.947000026703
historical7d,500ms,1,SECONDARY,BUY,1,287638,288052,1789760014.465,1789760226.85,212.38499999046326,emergency_stop,-15.375000000001364,1.269999999999527,-4.100000000000364,False,500.0,3.5013404825744874,0.6363636363638869,1.5783132530120483,0.19016196760603227,0.032159264931089636,8.624203821648214,4.013468013473219,6.21568627451372,2.700383141763004,0.19016196760603227,0.06870229007633588,0.09147286821705426,2.408517547134494,1.3130848717102146,1.8608012094223543,0.0,0.0,5.5262120869549145,1.0043811610080626,20699.423000097275
historical7d,500ms,1,SECONDARY,BUY,1,294218,296333,1789763657.457,1789764857.978,1200.5209999084473,max_hold,8.512500000001637,5.1899999999996,-1.1700000000000728,False,500.0,2.0,0.8301886792466429,0.9354838709677419,0.1700934579439443,0.05962059620602284,9.11111111113564,4.353488372097714,3.4339622641500798,2.675577156743374,0.1700934579439443,0.1724137931034483,-0.018633540372670808,5.677148846985561,1.67791121535434,3.67753003116995,0.07452574525783665,0.042340261740018675,1.8709677419354838,0.7766281192952466,24342.41500020027
historical7d,500ms,2,SECONDARY,SELL,-1,330139,332069,1789968692.959,1789969892.9740002,1200.0150001049042,max_hold,-4.275000000001228,3.149999999999636,-3.2100000000000364,False,500.0,2.739687055475337,0.6486486486507081,1.54,0.1518301927652621,0.04984423676027231,4.790697674415588,7.820895522378902,3.6227390180879815,-1.1105398457586542,0.1518301927652621,0.07894736842105263,0.056433408577878104,1.1679586563276065,8.931435368137556,5.049697012232581,0.0,0.3321775312067163,4.21911806543202,0.9989189189220906,6883.669000148773
historical7d,500ms,2,SECONDARY,SELL,-1,333762,334182,1789970946.9539998,1789971214.91,267.95600032806396,emergency_stop,-15.374999999997954,0.0,-4.099999999999454,False,500.0,1.2957055214718756,0.6829268292679139,0.8333333333333334,0.1289772727274165,0.10606060606053298,4.423357664229293,2.1522491349476742,1.8159999999996217,2.8331177231564104,0.1289772727274165,0.35,0.08970099667774087,2.6073576642296716,-0.6808685882087362,0.9632445380104675,0.020833333333448167,0.0072607260726467275,1.079754601226563,0.5691056910565949,1617.8119995594025
historical7d,500ms,2,SECONDARY,SELL,-1,367701,369591,1789993800.4910002,1789995000.6169999,1200.1259996891022,max_hold,6.262500000000272,5.410000000000764,-2.8599999999996726,False,500.0,2.6447876447869345,0.8076923076896841,1.7857142857142858,0.1683772538173198,0.06131386861289679,6.336448598131477,3.948717948719145,4.4306569343037685,2.5000000000005684,0.1683772538173198,0.14666666666666667,0.059665871121718374,1.9057916638277081,1.4487179487185764,1.6772548062731425,0.0,0.0,4.722835079976669,1.4423076923030074,3798.3600001335144
historical7d,500ms,3,SECONDARY,SELL,-1,384344,386267,1790004286.924,1790005334.477,1047.5529999732971,emergency_stop,-15.787500000000136,4.170000000000073,-4.210000000000036,False,500.0,1.2775991425504847,0.8666666666688394,1.4927536231884058,0.1253127132131416,0.08724832214773703,2.350000000000739,2.3241590214059724,2.156555772993969,6.523874488400607,0.1253127132131416,0.09803921568627451,0.05976095617529881,0.19344422700677022,-4.199715466994634,-2.003135619993932,0.0,0.0,1.9071407490246366,1.2937198067665283,2810.0439999103546
historical7d,500ms,3,SECONDARY,BUY,1,386540,386696,1790005480.473,1790005558.881,78.4079999923706,emergency_stop,-15.0,0.5599999999994907,-4.0,False,500.0,2.3597560975606893,0.5000000000015158,1.3116883116883118,0.09208992506316055,0.025839793281750505,11.712765957438759,4.747252747250815,2.1857707509871163,2.7736720554269287,0.09208992506316055,0.13131313131313133,-0.03549060542797495,9.526995206451643,1.9735806918238858,5.750287949137765,0.0,0.0,3.0952644916055796,0.6558441558461441,4003.59299993515
historical7d,500ms,3,SECONDARY,BUY,1,393898,394261,1790009383.4910002,1790009571.948,188.45699977874756,emergency_stop,-15.187500000000682,0.5299999999997453,-4.050000000000182,False,500.0,2.190301921317265,0.8787878787879623,0.9514563106796117,0.17384898710985391,0.04845446950709029,3.8224299065367338,3.712230215828788,3.515828677839003,1.0911300121511152,0.17384898710985391,0.10204081632653061,0.09470304975922954,0.30660122869773065,2.621100203677673,1.463850716187702,0.0,0.0,2.08397658533099,0.8361282730215563,7906.611000061035
historical7d,500ms,3,SECONDARY,BUY,1,407673,407730,1790016648.988,1790016677.4950001,28.507000207901,emergency_stop,-15.599999999999454,0.06000000000040018,-4.1599999999998545,False,500.0,3.5712143928025415,0.9642857142849023,1.3543307086614174,0.2285481903227476,0.04534005037775489,16.05084745762205,8.559999999991444,8.61302681991989,1.1900958466453244,0.2285481903227476,-0.15294117647058825,-0.02531645569620253,7.437820637702162,7.36990415334612,7.403862395524141,0.0,0.0,4.836605319386119,1.3059617547795528,1644.579999923706
historical7d,500ms,4,SECONDARY,SELL,-1,446424,446488,1790050319.982,1790050352.3270001,32.34500002861023,emergency_stop,-15.187499999997272,0.0,-4.049999999999272,False,500.0,2.2363977485925735,0.6410256410251028,1.584,0.1682829435270622,0.04194630872483836,2.593023255811691,2.9751552795031233,6.5193370165727424,4.5674300254446765,0.1682829435270622,0.15463917525773196,0.11221122112211221,-3.9263137607610514,-1.5922747459415532,-2.7592942533513023,0.0,0.0,3.5424540337706367,1.015384615383763,465.21600008010864
historical7d,500ms,4,SECONDARY,SELL,-1,483285,484081,1790074221.952,1790074679.497,457.54500007629395,take_profit,30.2250000000015,8.0600000000004,-0.7199999999993452,False,500.0,2.6999999999999016,0.941176470588655,1.3454545454545455,0.27360362914981523,0.04804804804799665,3.0866141732259105,3.8461538461562252,5.012987012991087,1.6988636363633016,0.27360362914981523,0.0136986301369863,0.125,-1.9263728397651767,2.1472902097929234,0.11045868501387368,0.016016016016180964,0.010069225928361297,3.6327272727271405,1.2663101604283722,822.8979997634888
historical7d,500ms,4,SECONDARY,BUY,1,488380,488895,1790077022.458,1790077286.496,264.0380001068115,take_profit,30.637500000000273,8.170000000000073,-1.3100000000004002,False,500.0,2.077849860982048,0.875,1.5782312925170068,0.23434473854303056,0.04995539696694411,5.6457142857186575,5.8601398601393795,4.253906250000619,nan,0.23434473854303056,-0.008695652173913044,-0.048672566371681415,1.3918080357180385,nan,nan,0.00356824264057714,0.003184713375865362,3.2793276717539803,1.380952380952381,81.23300004005432
historical7d,500ms,4,SECONDARY,SELL,-1,490867,491551,1790078293.477,1790078642.9190001,349.44200015068054,take_profit,30.337500000000546,8.090000000000146,-1.7999999999992724,False,500.0,1.2149659863944402,0.8235294117636044,1.0909090909090908,0.15063168124556087,0.06270996640532883,2.696356275302827,3.1398747390385164,1.7816091954021043,1.5562841530049942,0.15063168124556087,0.04201680672268908,-0.007042253521126761,0.9147470799007227,1.5835905860335222,1.2491688329671224,0.0,0.0,1.3254174397030256,0.898395721923932,363.9720001220703
historical7d,500ms,0,MICRO,SELL,-1,8849,8925,1789575485.9550002,1789575524.996,39.04099988937378,momentum_zero_cross,-4.949999999998909,0.3500000000003638,-1.3400000000001455,False,500.0,1.662898252826041,0.8235294117636044,1.4285714285714286,0.11296234588473966,0.06922126081577336,2.981366459626908,1.6988636363633016,2.2450331125820715,0.9584487534626904,0.11296234588473966,0.14285714285714285,0.07669172932330827,0.7363333470448366,0.7404148829006112,0.7383741149727238,0.05067985166871932,0.030036630036620177,2.3755689326086302,1.1764705882337205,4906.851000070572
historical7d,500ms,0,MICRO,SELL,-1,14315,14405,1789578278.7710001,1789578323.9859998,45.21499967575073,stagnation,-5.924999999999727,0.5399999999999636,-2.119999999999891,False,500.0,1.2961460446245519,0.8846153846145101,1.085972850678733,0.06961555588535928,0.07198748043805459,5.542168674699719,2.594771241831612,2.5420054200541258,3.6575342465761103,0.06961555588535928,0.12605042016806722,0.027700831024930747,3.0001632546455936,-1.0627630047444985,0.9687001249505471,0.00156494522695136,0.0004770992366516139,1.4075794149768888,0.9606682909840832,7699.667000055313
historical7d,500ms,0,MICRO,SELL,-1,14526,14616,1789578384.442,1789578429.949,45.50699996948242,stagnation,-4.612499999998363,0.19000000000050932,-1.3799999999991996,False,500.0,2.4384694932775073,1.0196078431341078,1.162162162162162,0.14695244474208607,0.04410517387605253,2.964705882352186,3.060702875399539,5.866310160427799,5.2004608294928465,0.14695244474208607,0.08661417322834646,0.11948051948051948,-2.9016042780756135,-2.1397579540933074,-2.5206811160844604,0.03138252756580408,0.014176245210758437,2.8338969786738595,1.1849496555342334,7805.337999820709
historical7d,500ms,0,MICRO,BUY,1,14992,15362,1789578618.875,1789578804.99,186.11500000953674,trail,19.743750000001228,6.520000000000437,-0.11999999999989086,False,500.0,1.3174767321612315,1.0,1.1111111111111112,0.09944433799576896,0.08163265306128277,2.369047619046949,3.830065359480419,2.544117647058227,0.9418221734361044,0.09944433799576896,0.04,-0.015256588072122053,-0.17507002801127802,2.8882431860443147,1.3565865790165184,0.02040816326546347,0.008079552517154597,1.4638630357347018,1.1111111111111112,8039.770999908447
historical7d,500ms,0,MICRO,BUY,1,26150,26303,1789584430.963,1789584507.463,76.5,emergency_stop,-15.262499999998907,2.2200000000002547,-4.069999999999709,False,500.0,4.656836461125142,0.44117647058697645,0.972972972972973,0.35788206979581305,0.017271157167489348,27.3653846153643,13.474226804109115,7.8677248677277145,1.7511737089202934,0.35788206979581305,0.2112676056338028,0.023668639053254437,19.497659747636582,11.723053095188822,15.610356421412702,0.07656879677605097,0.07014767932489391,4.530976016229868,0.4292527821927339,13851.858999967575
historical7d,500ms,0,MICRO,SELL,-1,26424,26425,1789584568.385,1789584568.838,0.4530000686645508,momentum_zero_cross,-0.5250000000012278,0.0,-0.14000000000032742,False,500.0,1.9117241379311147,0.8529411764701161,1.5810810810810811,0.059298104074236836,0.08369408369406968,2.233333333335607,3.865979381438659,2.3333333333339747,-0.272300469483549,0.059298104074236836,0.05172413793103448,-0.026888604353393086,-0.09999999999836762,4.138279850922208,2.01913992546192,0.07359307359283952,0.1297250859105899,3.0225908667289247,1.3485691573919405,13989.28099989891
historical7d,500ms,0,MICRO,BUY,1,39491,39525,1789592369.481,1789592386.4899998,17.008999824523926,emergency_stop,-16.950000000001637,0.0,-4.520000000000437,False,500.0,3.8560490045949125,1.0175438596478912,2.732142857142857,0.11055737704913139,0.0460683081810898,20.70370370367077,9.31818181818644,5.03283582089515,7.680933852143581,0.11055737704913139,0.23684210526315788,0.024745269286754003,15.67086788277562,1.6372479660428594,8.654057924409237,0.025416997617133064,0.013979903888148409,10.535276744696814,2.7800751879665597,21790.37699985504
historical7d,500ms,0,MICRO,SELL,-1,39824,39832,1789592535.972,1789592539.9299998,3.9579999446868896,emergency_stop,-15.487500000000411,0.0,-4.130000000000109,False,500.0,10.586626139817724,0.9491525423732471,3.206896551724138,0.06029042471886365,0.01607809359745885,12.725806451614204,14.882096069875905,15.959537572250309,28.486381322970875,0.06029042471886365,0.016216216216216217,0.02462121212121212,-3.2337311206361044,-13.60428525309497,-8.419008186865536,0.04651162790694759,0.014899291823774375,33.95021486217408,3.043834015196965,21956.8679997921
historical7d,500ms,0,MICRO,BUY,1,40513,40561,1789592880.4620001,1789592904.4889998,24.026999711990356,emergency_stop,-18.412499999999454,2.649999999999636,-4.9099999999998545,False,500.0,5.113610798651861,0.8333333333340912,2.5757575757575757,0.12921849889886655,0.02199736031676065,12.18279569892084,3.0057142857128483,9.5428571428629,7.33444816053575,0.12921849889886655,0.07142857142857142,0.10564102564102563,2.63993855605794,-4.328733874822902,-0.8443976593824809,0.0,0.0,13.171421754103276,2.1464646464665984,22301.358000040054
historical7d,500ms,0,MICRO,SELL,-1,40743,40744,1789592995.458,1789592995.906,0.4479999542236328,momentum_zero_cross,-0.3750000000013642,0.0,-0.1000000000003638,False,500.0,3.5100222717158522,0.7999999999987873,2.1714285714285713,0.0862545454545474,0.03045685279185005,4.53398058252146,1.0746987951805411,4.10380622837473,-4.812709030100491,0.0862545454545474,0.08108108108108109,0.0043859649122807015,0.4301743541467298,5.8874078252810325,3.158791089713881,0.09898477157357037,0.4278497693828088,7.621762647154421,1.7371428571402239,22416.353999853134
historical7d,500ms,0,MICRO,SELL,-1,40902,40996,1789593074.971,1789593121.9539998,46.98299980163574,take_profit,25.659374999999045,10.659999999999854,-1.25,False,500.0,3.956967213114934,0.9333333333319186,2.1025641025641026,0.11355756949091346,0.029000517866362128,9.906779661024114,4.1749502982117015,5.581464872944834,5.983277591974095,0.11355756949091346,0.16770186335403728,0.06275303643724696,4.32531478807928,-1.8083272937623933,1.2584937471584428,0.025893319523561165,0.01123848055742823,8.31977721731858,1.9623931623901878,22495.86699986458
historical7d,500ms,0,MICRO,BUY,1,42027,42231,1789593637.477,1789593739.488,102.01099991798401,emergency_stop,-15.749999999999318,1.9200000000000728,-4.199999999999818,False,500.0,1.186453293636083,0.6511627906966415,1.0516717325227964,0.07486786315850034,0.03513174404011348,3.053364269142303,2.916666666665581,2.253496503495943,4.795698924731982,0.07486786315850034,0.10982658959537572,-0.01417004048582996,0.79986776564636,-1.8790322580664012,-0.5395822462100206,0.0106649937265914,0.00541919030927279,1.2477593908756375,0.684809500246316,23058.37299990654
historical7d,500ms,0,MICRO,SELL,-1,43288,43445,1789594268.4220002,1789594346.9910002,78.56900000572205,trail,20.653124999998056,7.329999999999927,-2.350000000000364,False,500.0,2.1545636242503567,0.6511627906994452,1.105105105105105,0.17660018552865486,0.01731601731605871,5.666666666668405,3.46167883211637,4.711523588553791,5.037572254336616,0.17660018552865486,0.28888888888888886,0.04590818363273453,0.955143078114614,-1.5758934222202456,-0.31037517205281606,0.012677798392080263,0.012634822804309562,2.3810192604328266,0.7196033242564439,23689.3180000782
historical7d,500ms,0,MICRO,SELL,-1,43601,43622,1789594424.963,1789594435.471,10.507999897003174,emergency_stop,-17.212499999997135,0.0,-4.589999999999236,False,500.0,2.001332445036671,0.6976744186032247,1.1437125748502994,0.06271200695242873,0.019973368841495583,2.1794871794871282,3.1436077057791234,3.460170146945135,18.106936416189434,0.06271200695242873,0.031578947368421054,-0.033789954337899546,-1.2806829674580067,-14.96332871041031,-8.12200583893416,0.1348202396804585,0.04924012158055929,2.2889490838443365,0.7979390057078797,23845.858999967575
historical7d,500ms,0,MICRO,BUY,1,44244,44245,1789594746.48,1789594746.9750001,0.49500012397766113,momentum_zero_cross,-1.3499999999987722,0.0,-0.3599999999996726,False,500.0,1.403612479474532,0.5348837209294209,1.008955223880597,0.08644460098625822,0.021525503041607337,0.8681898066789921,0.6861313868609625,2.244284781188878,-1.4225941422598622,0.08644460098625822,0.05389221556886228,-0.018682399213372666,-1.3760949745098858,2.1087255291208247,0.3663152773054694,0.07112774918111882,0.1454301590343042,1.4161821434698263,0.5396737244004307,24167.37599992752
historical7d,500ms,0,MICRO,BUY,1,44368,44398,1789594808.481,1789594823.389,14.907999992370605,emergency_stop,-16.125000000000682,0.0,-4.300000000000182,False,500.0,1.1763546798029882,0.6511627906973301,0.9880952380952381,0.08195376966837875,0.0312674483528473,1.3054101221651215,0.9934024505184067,1.8442906574396156,4.847240051348732,0.08195376966837875,0.031055900621118012,-0.02631578947368421,-0.5388805352744941,-3.853837600830325,-2.1963590680524097,0.06979341150195478,0.02005776636713745,1.1623504574243813,0.643410852712838,24229.37699985504
historical7d,500ms,0,MICRO,BUY,1,44731,44795,1789594989.979,1789595021.9539998,31.97499966621399,trail,19.40624999999983,6.0900000000001455,-2.319999999999709,False,500.0,1.0695330870003905,0.5977011494258642,0.9578313253012049,0.08194364577342671,0.032663316582941845,1.244604316547624,2.66026871401126,1.489222730241674,14.138639281131763,0.08194364577342671,0.05732484076433121,0.05251396648044693,-0.24461841369405013,-11.478370567120503,-5.861494490407276,0.016331658291470923,0.004605030109816194,1.024432294175073,0.572496884088629,24410.875
historical7d,500ms,0,MICRO,SELL,-1,45336,45427,1789595292.485,1789595337.965,45.480000019073486,stagnation,-0.9375,0.0,-3.7600000000002183,False,500.0,1.0811940298508398,0.6666666666666666,1.0481927710843373,0.07187317125073639,0.032026504693534436,1.2730375426618405,2.976213130351358,1.3167641325535995,3.6061946902649775,0.07187317125073639,0.14619883040935672,0.06149479659413434,-0.04372658989175893,-0.6299815599136194,-0.3368540749026889,0.04307012700159088,0.022446043165434124,1.1332997662291935,0.6987951807228915,24713.380999803543
historical7d,500ms,0,MICRO,SELL,-1,45658,45737,1789595453.463,1789595492.9550002,39.492000102996826,trail,20.409375000001262,7.6599999999998545,-0.019999999999527063,False,500.0,0.9340224992399425,0.5517241379306019,1.0542168674698795,0.060262318326788425,0.031249999999970395,2.819277108433275,2.4399596367310883,0.9568480300185908,6.344161545213258,0.060262318326788425,0.1791907514450867,0.04295704295704296,1.8624290784146842,-3.90420190848217,-1.0208864150337429,0.006510416666690105,0.0027285129604465155,0.9846622732951201,0.5816368923967189,24874.358999967575
historical7d,500ms,0,MICRO,SELL,-1,45989,46036,1789595618.9529998,1789595642.487,23.534000158309937,trail,10.98749999999768,5.0,-1.360000000000582,False,500.0,0.9631292080794083,0.6206896551734953,1.1077844311377245,0.0457997484042424,0.03595206391484173,1.797101449276118,1.0291627469422173,0.9420220412073497,8.82704126426461,0.0457997484042424,0.03260869565217391,-0.042279411764705885,0.8550794080687683,-7.797878517322392,-3.471399554626812,0.2649800266311538,0.07013215859030068,1.0669395418843743,0.6875903365694409,25039.848999738693
historical7d,500ms,0,MICRO,SELL,-1,47378,47379,1789596313.4780002,1789596313.979,0.500999927520752,momentum_zero_cross,-0.3375000000005457,0.0,-0.09000000000014552,False,500.0,1.7880539499036405,0.6304347826085667,0.8959537572254336,0.17677236260444795,0.017857142857140858,0.8929068150205562,1.3986121819583912,3.5573860516200955,-0.8771060455897162,0.17677236260444795,0.22875816993464052,0.16597510373443983,-2.664479236599539,2.2757182275481074,-0.19438050452571598,0.020012315270981032,0.2117752406537034,1.602013654537944,0.5648404121637447,25734.37400007248
historical7d,500ms,0,MICRO,SELL,-1,47994,48011,1789596621.4780002,1789596629.985,8.506999731063843,trail,6.974999999998772,4.380000000000109,0.0,False,500.0,1.8868474773986257,0.5999999999979789,0.9176470588235294,0.12988671472703203,0.016692426584206443,3.2460881934571106,3.4128440366966464,3.9437148217635105,4.746630727762587,0.12988671472703203,0.0641025641025641,-0.03614457831325301,-0.6976266283063999,-1.3337866910659404,-1.01570665968617,0.0,0.0,1.7314600380834446,0.550588235292263,26042.37400007248
