trade_id,interval,segment_id,engine,side,side_sign,entry_ts,exit_ts,exit_reason,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd,entry_m10,entry_m30,entry_m60,entry_m120,entry_qacc,entry_imb10,entry_range60,entry_spread,entry_directional_imb10
500ms-s0-t43,500ms,0,MICRO,SELL,-1,1789618204.957,1789618205.407,momentum_zero_cross,0.4500000476837158,0.05611642235441584,0.48334135174319015,0.09000000000014552,0.0,-2.375,-1.875,-3.130000000000109,-6.015000000000327,0.9755244755244755,-0.24731182795698925,3.444999999999709,0.18999999999959982,0.24731182795698925
500ms-s0-t44,500ms,0,PRIMARY,BUY,1,1789618633.982,1789619534.2089999,max_hold,900.2269997596741,0.05615430093950514,57.448963560949295,12.079999999999927,-1.3400000000001455,0.9700000000002547,3.0999999999994543,3.1850000000004,2.4399999999996,1.0857142857142856,0.21052631578947367,3.9600000000000364,0.23999999999978172,0.21052631578947367
500ms-s0-t45,500ms,0,PRIMARY,SELL,-1,1789621006.3980002,1789621906.901,max_hold,900.5029997825623,0.060656472017330175,95.02706015813553,16.36999999999989,-0.6100000000005821,0.7650000000003274,-0.4899999999997817,-1.569999999999709,-4.309999999999491,1.0819672131147542,0.045454545454545456,3.1099999999996726,0.23000000000047294,-0.045454545454545456
500ms-s0-t46,500ms,0,MICRO,SELL,-1,1789621980.452,1789622025.981,stagnation,45.52900004386902,0.06810357036925783,-20.986848139906847,0.0,-3.219999999999345,-1.1099999999996726,-2.5299999999997453,-2.8450000000002547,-7.244999999999891,1.3544776119402986,-0.09090909090909091,4.910000000000764,0.23999999999978172,0.09090909090909091
500ms-s0-t47,500ms,0,PRIMARY,SELL,-1,1789623087.402,1789623987.642,max_hold,900.2400000095367,0.06645886914484059,14.564980150400736,6.089999999999236,-3.180000000000291,0.45499999999992724,-1.4849999999996726,-2.3400000000001455,-3.1450000000004366,0.8380952380952381,0.045454545454545456,3.8099999999994907,0.2899999999999636,-0.045454545454545456
500ms-s0-t48,500ms,0,PRIMARY,BUY,1,1789626636.3049998,1789626954.4950001,momentum_zero_cross,318.19000029563904,0.06760030022240322,8.863202247922098,3.4099999999998545,-0.3999999999996362,-0.004999999999199645,2.7200000000002547,2.985000000000582,2.5150000000003274,0.8650306748466258,0.02127659574468085,3.0349999999998545,0.27999999999974534,0.02127659574468085
500ms-s0-t49,500ms,0,PRIMARY,BUY,1,1789635294.824,1789636194.948,max_hold,900.1240000724792,0.06829489330718835,43.333446019165535,7.3799999999992,-0.910000000000764,-0.4600000000000364,0.3649999999997817,1.1450000000004366,2.475000000000364,1.167785234899329,-0.21428571428571427,1.5700000000006185,0.27000000000043656,-0.21428571428571427
500ms-s0-t50,500ms,0,MICRO,SELL,-1,1789636602.408,1789636862.664,momentum_zero_cross,260.25600004196167,0.07169085687688789,-10.977544886270678,0.8400000000001455,-2.3099999999994907,-0.805000000000291,-0.08500000000094587,-2.305000000000291,-6.0700000000006185,0.746031746031746,-0.1111111111111111,2.2700000000004366,0.27999999999974534,0.1111111111111111
500ms-s0-t51,500ms,0,PRIMARY,BUY,1,1789639759.456,1789640406.004,momentum_zero_cross,646.5479998588562,0.07083056659436503,52.05990886864004,13.69000000000051,-1.0599999999994907,1.1300000000010186,0.45499999999992724,1.1000000000003638,0.43000000000029104,1.119718309859155,0.05660377358490566,1.410000000000764,0.21000000000003638,0.05660377358490566
500ms-s0-t52,500ms,0,PRIMARY,BUY,1,1789640864.822,1789641765.276,max_hold,900.4539999961853,0.07491040723020062,15.341838227303068,7.279999999999745,-0.4399999999995998,-1.5799999999999272,-0.08500000000094587,2.1549999999997453,2.0100000000002183,0.8135593220338984,-0.40425531914893614,3.8250000000007276,0.2899999999999636,-0.40425531914893614
500ms-s0-t53,500ms,0,PRIMARY,SELL,-1,1789643496.452,1789643836.987,momentum_zero_cross,340.5350000858307,0.07611271926624552,8.813817955293354,5.25,-0.7100000000000364,-0.3149999999995998,-1.5900000000001455,-2.6700000000000728,-3.3299999999999272,0.5133689839572193,0.0,2.6700000000000728,0.18000000000029104,-0.0
500ms-s0-t54,500ms,0,PRIMARY,SELL,-1,1789644738.46,1789644835.388,momentum_zero_cross,96.92799997329712,0.0768034421935867,-16.83207411480435,0.7199999999993452,-2.2899999999999636,-1.2050000000008367,-1.5600000000004002,-1.425000000000182,-2.5399999999999636,1.430232558139535,0.012345679012345678,2.880000000000109,0.25,-0.012345679012345678
500ms-s0-t55,500ms,0,PRIMARY,SELL,-1,1789648231.488,1789648621.497,emergency_stop,390.0090000629425,0.07548434307391189,-29.690681713595243,0.0,-4.109999999999673,-1.1700000000000728,-1.625,-1.6350000000002183,-2.505000000000109,1.2103004291845494,-0.17391304347826086,1.7550000000001091,0.22999999999956344,0.17391304347826086
500ms-s0-t56,500ms,0,PRIMARY,BUY,1,1789653260.3270001,1789654160.4550002,max_hold,900.1280000209808,0.07315753819865874,58.601132405017594,10.229999999999563,-1.3800000000001091,-0.2649999999994179,-1.0100000000002183,0.9699999999993452,-0.4249999999992724,0.625,0.08571428571428572,2.2450000000008004,0.27000000000043656,0.08571428571428572
500ms-s0-t57,500ms,0,BURST,BUY,1,1789654187.951,1789654261.9539998,momentum_zero_cross,74.00299978256226,0.07775000265907947,6.324712750053505,3.889999999999418,-1.1400000000003274,1.9750000000003638,5.105000000001382,3.390000000001237,3.100000000000364,1.3480176211453745,0.29292929292929293,5.165000000000873,0.21000000000003638,0.29292929292929293
500ms-s0-t58,500ms,0,MICRO,SELL,-1,1789654359.42,1789654388.461,momentum_zero_cross,29.04099988937378,0.07824565892603079,-3.1450750275445993,0.09000000000014552,-0.819999999999709,-0.4650000000001455,-0.06999999999970896,-2.235000000000582,-6.364999999999782,0.9107142857142857,-0.17647058823529413,2.769999999999527,0.22000000000025466,0.17647058823529413
500ms-s0-t59,500ms,0,PRIMARY,SELL,-1,1789655867.452,1789656007.483,momentum_zero_cross,140.0310001373291,0.07799918510041375,-7.912566961138403,0.42000000000007276,-1.6899999999995998,-0.3650000000006912,-1.324999999999818,-2.3850000000002183,-1.5399999999999636,1.2391304347826086,-0.03571428571428571,2.0649999999996,0.2999999999992724,0.03571428571428571
500ms-s0-t60,500ms,0,PRIMARY,BUY,1,1789656821.38,1789657721.4380002,max_hold,900.058000087738,0.07737909157886576,71.7577597182359,14.0,-0.21000000000003638,1.805000000000291,1.5900000000001455,2.4200000000009823,2.269999999999527,1.2678571428571428,0.07042253521126761,2.4149999999999636,0.23999999999978172,0.07042253521126761
500ms-s0-t61,500ms,0,SECONDARY,BUY,1,1789657766.486,1789658209.948,take_profit,443.4619998931885,0.08300261705935959,63.786503807352574,8.029999999999745,-1.9500000000007276,1.9450000000006185,3.1149999999997817,3.5000000000009095,6.0600000000004,1.052924791086351,0.12,4.210000000000036,0.2000000000007276,0.12
500ms-s0-t62,500ms,0,PRIMARY,BUY,1,1789658224.968,1789659125.299,max_hold,900.3310000896454,0.08800144967175935,96.93633990662482,21.48999999999978,-1.7800000000006548,-1.5850000000000364,-0.09000000000014552,3.0850000000000364,5.354999999999563,1.1005434782608696,0.05970149253731343,5.670000000000073,0.21000000000003638,0.05970149253731343
500ms-s0-t63,500ms,0,MICRO,SELL,-1,1789659163.1980002,1789659442.468,trail,279.26999974250793,0.09559817481467354,45.698985699230356,5.520000000000437,-2.6099999999996726,-2.3549999999995634,-1.9699999999993452,-2.6599999999998545,-6.649999999999636,1.044776119402985,0.0,3.3850000000002183,0.21999999999934516,-0.0
500ms-s0-t64,500ms,0,PRIMARY,BUY,1,1789659697.811,1789659739.4220002,emergency_stop,41.611000061035156,0.0991795214386685,-38.53625522342672,0.4899999999997817,-4.0600000000004,1.0650000000005093,1.7100000000009459,1.0900000000001455,1.1550000000006548,1.1318181818181818,0.42168674698795183,2.3950000000004366,0.22000000000025466,0.42168674698795183
500ms-s0-t65,500ms,0,BURST,BUY,1,1789660114.463,1789660186.961,momentum_zero_cross,72.49799990653992,0.09615950501086075,14.724266503194812,2.889999999999418,-0.8000000000001819,2.4450000000006185,3.475000000000364,2.7650000000003274,2.8350000000000364,1.2148760330578512,0.20408163265306123,4.065000000000509,0.25,0.20408163265306123
500ms-s0-t66,500ms,0,MICRO,BUY,1,1789660200.981,1789660505.997,trail,305.0160000324249,0.09731341907099067,50.616690691392904,7.280000000000655,-0.23999999999978172,0.8649999999997817,0.8449999999993452,3.024999999999636,6.049999999999272,0.8945454545454545,0.0,3.0299999999997453,0.2899999999999636,0.0
500ms-s0-t67,500ms,0,SECONDARY,SELL,-1,1789660803.487,1789660845.472,momentum_zero_cross,41.984999895095825,0.1012801573158719,-36.25078680053568,2.2399999999997817,-3.7799999999997453,-4.795000000000073,-3.8649999999997817,-3.949999999999818,-3.4349999999994907,1.2895522388059701,-0.11888111888111888,4.9650000000001455,0.25,0.11888111888111888
500ms-s0-t68,500ms,0,SECONDARY,SELL,-1,1789661412.966,1789661741.483,emergency_stop,328.5169999599457,0.09843924890316186,-39.6617483667371,4.380000000000109,-4.210000000000036,-1.050000000000182,-1.930000000000291,-2.574999999999818,-4.210000000000036,1.045774647887324,-0.030303030303030304,2.4149999999999636,0.25,0.030303030303030304
500ms-s0-t69,500ms,0,PRIMARY,BUY,1,1789661749.9420002,1789662495.4540002,emergency_stop,745.5120000839233,0.09533102961904448,-37.31462309449378,5.920000000000073,-4.0900000000001455,0.7650000000003274,1.9099999999998545,3.610000000000582,7.954999999999927,1.2425068119891007,-0.05333333333333334,4.699999999999818,0.27999999999974534,-0.05333333333333334
500ms-s0-t70,500ms,0,SECONDARY,SELL,-1,1789662996.479,1789663061.473,emergency_stop,64.99399995803833,0.09240675028548019,-35.993126629944406,0.0,-4.0700000000006185,-3.8800000000010186,-4.155000000000655,-5.505000000000109,-2.3450000000002547,1.0028818443804035,-0.0990990990990991,5.829999999999927,0.14000000000032742,0.0990990990990991
500ms-s0-t71,500ms,0,PRIMARY,SELL,-1,1789663504.984,1789663549.472,emergency_stop,44.48799991607666,0.08958603423301549,-34.55149357529465,0.0,-4.030000000000655,-2.3150000000005093,-2.2700000000004366,-3.4200000000000728,-4.694999999999709,1.0714285714285714,-0.13513513513513514,3.8299999999999272,0.2900000000008731,0.13513513513513514
500ms-s0-t72,500ms,0,SECONDARY,BUY,1,1789663602.473,1789664765.407,take_profit,1162.9340000152588,0.08687829634832217,68.42780338279054,8.229999999999563,-0.660000000000764,1.8300000000008367,4.360000000000582,5.815000000000509,6.285000000000764,1.070921985815603,0.06666666666666667,6.0900000000001455,0.25,0.06666666666666667
500ms-s0-t73,500ms,0,PRIMARY,BUY,1,1789664819.497,1789665122.47,emergency_stop,302.97300004959106,0.09224085919042205,-37.7823160218083,4.0,-4.280000000000655,1.735000000000582,1.1700000000000728,6.100000000000364,5.920000000000073,0.9846153846153847,0.03937007874015748,6.220000000001164,0.2899999999999636,0.03937007874015748
500ms-s0-t74,500ms,0,MICRO,SELL,-1,1789665128.421,1789665431.976,momentum_zero_cross,303.5550000667572,0.08927992761040905,0.9398704216152566,1.7199999999993452,-3.0200000000004366,-3.1899999999996,-2.7349999999996726,-4.130000000000109,-6.845000000000255,1.1329305135951662,-0.184,5.300000000000182,0.28000000000065484,0.184
500ms-s0-t75,500ms,0,PRIMARY,SELL,-1,1789666760.28,1789667660.3630002,max_hold,900.0830001831055,0.08935358355068743,52.84719213585868,6.470000000000255,-2.639999999999418,-0.9499999999989086,-1.9599999999991269,-1.4949999999998909,-1.6149999999997817,0.967391304347826,-0.08045977011494253,2.5900000000001455,0.27999999999974534,0.08045977011494253
500ms-s0-t76,500ms,0,PRIMARY,SELL,-1,1789668684.972,1789668791.965,momentum_zero_cross,106.99300003051758,0.09349512214826197,-22.816582799831842,0.8299999999999272,-2.75,-0.07999999999992724,-1.2800000000006548,-2.25,-1.2950000000000728,0.9692307692307692,0.047619047619047616,3.0599999999994907,0.2900000000008731,-0.047619047619047616
500ms-s0-t77,500ms,0,PRIMARY,BUY,1,1789670449.961,1789670824.465,momentum_zero_cross,374.5039999485016,0.09170702793717633,1.8430765832530724,2.3700000000008004,-1.2599999999993088,0.22000000000025466,1.194999999999709,2.290000000000873,1.175000000000182,0.93,0.04918032786885246,2.5900000000001455,0.21000000000003638,0.04918032786885246
500ms-s0-t78,500ms,0,PRIMARY,BUY,1,1789671602.393,1789672502.4099998,max_hold,900.0169999599457,0.09185146650617743,-19.338832111984257,1.699999999999818,-3.630000000000109,0.6450000000004366,1.2550000000010186,2.055000000000291,3.9099999999998545,1.1913875598086126,0.075,2.8549999999995634,0.2899999999999636,0.075
500ms-s0-t79,500ms,0,PRIMARY,SELL,-1,1789673571.864,1789674472.351,max_hold,900.4869999885559,0.09033591730882563,8.645336991880962,4.389999999999418,-0.22000000000025466,-0.4749999999994543,-1.139999999999418,-2.255000000000109,-4.299999999999272,1.042857142857143,-0.1388888888888889,2.6750000000010914,0.22000000000025466,0.1388888888888889
