trade_id,interval,segment_id,engine,side,side_sign,entry_ts,exit_ts,exit_reason,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd,entry_m10,entry_m30,entry_m60,entry_m120,entry_qacc,entry_imb10,entry_range60,entry_spread,entry_directional_imb10
1s-s0-t67,1s,0,MICRO,SELL,-1,1789659164.844,1789659442.971,trail,278.1269998550415,0.05447220031379384,26.261011206815073,5.579999999999927,-2.430000000000291,-2.3599999999996726,-1.9849999999996726,-2.035000000000764,-6.670000000000073,1.0757575757575757,-0.014084507042253521,3.2399999999997817,0.2600000000002183,0.014084507042253521
1s-s0-t68,1s,0,PRIMARY,BUY,1,1789659699.912,1789659734.815,emergency_stop,34.90300011634827,0.05653022813189932,-22.83045972285823,0.020000000000436557,-4.219999999999345,1.5799999999999272,2.055000000000291,1.625,0.9400000000005093,1.0995475113122173,0.5061728395061729,2.7700000000004366,0.26999999999952706,0.5061728395061729
1s-s0-t69,1s,0,MICRO,BUY,1,1789660200.981,1789660505.997,trail,305.0160000324249,0.05474104641152499,28.90526161700539,7.280000000000655,-0.18999999999959982,0.8649999999997817,0.8249999999989086,3.024999999999636,6.049999999999272,0.8848920863309353,0.0,3.0200000000004366,0.2899999999999636,0.0
1s-s0-t70,1s,0,SECONDARY,SELL,-1,1789660804.987,1789660839.977,emergency_stop,34.99000000953674,0.05700629933834206,-22.913614751612382,0.26999999999952706,-4.199999999999818,-6.649999999999636,-5.604999999999563,-5.849999999999454,-5.369999999998981,1.368421052631579,-0.08387096774193549,6.904999999998836,0.23000000000047294,0.08387096774193549
1s-s0-t71,1s,0,SECONDARY,SELL,-1,1789661412.966,1789661741.9859998,emergency_stop,329.01999974250793,0.055210600909184365,-22.297511295924345,4.369999999999891,-4.220000000000255,-1.050000000000182,-1.930000000000291,-2.574999999999818,-4.210000000000036,1.045774647887324,-0.030303030303030304,2.4049999999997453,0.25,0.030303030303030304
1s-s0-t72,1s,0,PRIMARY,BUY,1,1789661749.9420002,1789662495.851,emergency_stop,745.9089999198914,0.05346318539040857,-21.028975760804663,5.869999999999891,-4.109999999999673,1.444999999999709,2.149999999999636,3.7399999999997817,7.954999999999927,1.2834224598930482,-0.02531645569620253,4.699999999999818,0.27999999999974534,-0.02531645569620253
1s-s0-t73,1s,0,SECONDARY,SELL,-1,1789662996.978,1789663295.981,take_profit,299.00300002098083,0.05181518270074936,40.21604476835945,8.109999999999673,-3.699999999999818,-3.660000000000764,-3.3100000000004,-5.109999999999673,-1.7799999999997453,0.9627507163323782,-0.08411214953271028,5.3149999999996,0.2600000000002183,0.08411214953271028
1s-s0-t74,1s,0,PRIMARY,SELL,-1,1789663504.984,1789663549.929,emergency_stop,44.9449999332428,0.05496684118852231,-23.303758645240332,0.0,-4.430000000000291,-2.3150000000005093,-2.2700000000004366,-3.4200000000000728,-4.694999999999709,1.0714285714285714,-0.13513513513513514,3.8299999999999272,0.2900000000008731,0.13513513513513514
1s-s0-t75,1s,0,PRIMARY,BUY,1,1789664822.9950001,1789665122.976,emergency_stop,299.98099994659424,0.05314056789003354,-20.80036552387542,4.0700000000006185,-4.089999999999236,1.7950000000000728,1.3100000000004002,3.9000000000005457,6.420000000000073,1.025706940874036,0.0,3.8400000000001455,0.2999999999992724,0.0
1s-s0-t76,1s,0,MICRO,SELL,-1,1789665128.972,1789665431.976,momentum_zero_cross,303.00400018692017,0.051510480970007065,0.6901525681191739,1.75,-2.7899999999999636,-2.5649999999996,-2.719999999999345,-4.194999999999709,-6.7549999999992,1.0149700598802396,-0.20353982300884957,5.2849999999998545,0.25,0.20353982300884957
1s-s0-t77,1s,0,SECONDARY,BUY,1,1789666476.851,1789666737.9550002,emergency_stop,261.10400009155273,0.051564566975025705,-19.788697753850027,0.7300000000004729,-4.009999999999309,0.9099999999998545,2.0200000000004366,3.2399999999997817,3.9350000000004,0.9036144578313253,0.32432432432432434,3.3450000000002547,0.18999999999959982,0.32432432432432434
1s-s0-t78,1s,0,PRIMARY,SELL,-1,1789666760.825,1789667660.962,max_hold,900.1369998455048,0.05001376262325208,27.617655585934738,6.510000000000218,-2.5999999999994543,-0.7999999999992724,-1.9349999999994907,-1.5949999999993452,-1.5900000000001455,0.9288256227758007,-0.058823529411764705,2.360000000000582,0.25,0.058823529411764705
