window,gc_shift_minutes_to_match_mt5,matched_returns,pearson_return,spearman_return,direction_agreement,price_level_pearson,basis_median_usd,basis_std_usd
recent24h,110,263,-0.011510492312834934,-0.034789945291112144,0.4828897338403042,0.6994997903860763,34.60009765625,10.417906986765335
recent24h,115,264,-0.01685511700014695,-0.024494801845477226,0.4696969696969697,0.7175553457226428,34.99245117187502,10.094209587460696
recent24h,120,264,0.053959655975818976,0.03289958109610044,0.5075757575757576,0.736311573015836,34.53019531249993,9.755601245510958
recent24h,125,264,-0.07074853078899541,-0.09841927832185941,0.4621212121212121,0.752886903246096,34.48769531249991,9.449347366464519
recent24h,130,264,-0.06835317214262235,-0.03779690299344541,0.48863636363636365,0.7731981982515801,34.98745117187491,9.051129221279364
recent24h,135,264,0.01566409610506606,0.0005934961947774564,0.48863636363636365,0.7976534021994004,34.72254882812513,8.5541876389169
recent24h,140,264,0.024492347766314978,-0.0017723361640744374,0.4659090909090909,0.8208204773143488,35.264951171875055,8.056668379628258
recent24h,145,264,0.03262120517902135,0.0028389992935175224,0.5151515151515151,0.8435803848733874,34.88490234375058,7.538560284743579
recent24h,150,264,-0.08603070655328607,-0.08566042848821008,0.4318181818181818,0.8633348172176476,34.787451171874636,7.055093966072384
recent24h,155,264,0.0427727751433461,0.04797960981542771,0.4810606060606061,0.8883653189120345,34.35264648437533,6.383932872686545
recent24h,160,264,-0.022491640146023974,-0.0068891223380256345,0.5,0.9112797126991858,34.582451171875164,5.700562130368794
recent24h,165,264,0.04173709657497429,0.025243484299389492,0.5265151515151515,0.9345405931421209,34.609951171874854,4.904508489548957
recent24h,170,264,-0.08806250079195573,-0.07431323592945413,0.4659090909090909,0.952490955835547,34.81730468749993,4.174738850343833
recent24h,175,264,-0.04660274448167466,-0.05523069967192388,0.49242424242424243,0.9746059873584885,34.72254882812467,3.047965069353925
recent24h,180,264,0.9914570698049521,0.9911355459136484,0.9583333333333334,0.9989813904863288,34.8325488281248,0.671980224206828
recent24h,185,263,-0.04128078230373018,-0.03864759475017188,0.49049429657794674,0.9747739491978418,35.13519531249949,3.0211231344123237
recent24h,190,262,-0.08947873562903745,-0.09129865522008908,0.4541984732824427,0.95227088037094,35.31235351562509,4.139998222604035
recent24h,195,261,0.0575546378027242,0.03702601921875152,0.5287356321839081,0.9336059508508205,35.41009765624949,4.868105033571319
recent24h,200,260,-0.054341300761365875,-0.047260021094011825,0.4807692307692308,0.9117898281361424,35.327304687500146,5.601099250568265
recent24h,205,259,0.03215585946043616,0.0459899085289993,0.47104247104247104,0.8925911063099918,35.90980468750058,6.164415623518954
recent24h,210,258,-0.08285163574860491,-0.07567493914234179,0.44573643410852715,0.8718276519206467,35.27764648437551,6.7073832421087145
recent24h,215,257,0.03428252896345906,0.012253938999685758,0.5291828793774319,0.8546941830539545,35.83009765624956,7.118984728553628
recent24h,220,256,-0.0559402081329684,-0.058933102206458,0.4375,0.834457755010291,36.17259765625022,7.5907871015392825
recent24h,225,255,0.045750166029957705,0.014454063640402155,0.4666666666666667,0.8169273929389155,35.725000000000364,7.966038941257306
recent24h,230,254,-0.035924734755378745,-0.012996116799666751,0.5,0.7969377015325931,36.33235351562507,8.363546915653824
recent24h,235,253,-0.10775196259398433,-0.12029044171221191,0.44664031620553357,0.778353629958614,36.23480468749949,8.714952208938561
recent24h,240,253,0.012025376357663544,0.012173835720025918,0.5059288537549407,0.766097821719621,36.54490234375044,8.925226373059886
