context,variant,entry_ts,exit_ts,side,held_sec,mfe_usd,exit_move_usd,giveback_usd,retained_fraction,micro_dir_mid_move2,micro_dir_event_imb2,phase,dir_mid_move2,dir_mid_move10,aligned_mag2,adverse_mag2,aligned_mag10,adverse_mag10,aligned_count2,adverse_count2,aligned_count10,adverse_count10,path_efficiency2,path_efficiency10,adverse_tail_run2,last_nonzero_sign2,seconds_since_aligned2,seconds_since_adverse2,bid_update_frac2,ask_update_frac2,both_update_frac2,bid_ask_update_imb2,bid_update_frac10,ask_update_frac10,both_update_frac10,bid_ask_update_imb10,spread_change2,spread_change10
historical7d:1s:segment0,Quote-exit,1789721883.6169999,1789722253.949,BUY,370.33200001716614,11.61999999999989,6.699999999999818,4.920000000000073,0.5765920826161688,-0.2849999999998545,-0.058823529411764705,REVERSAL,-0.2849999999998545,-1.1150000000006912,0.4750000000021828,0.7600000000020373,1.125000000001819,2.2400000000016007,8,9,27,31,0.2307692307683244,0.3313521545317256,0,1,0.0,0.048999786376953125,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.8,0.7666666666666667,0.5666666666666667,0.02127659574468085,-0.030000000000654836,0.18999999999959982
historical7d:1s:segment0,Candidate-J,1789575094.938,1789575524.996,BUY,430.05800008773804,9.799999999999272,4.229999999999563,5.569999999999709,0.431632653061212,-0.014999999999417923,-0.14285714285714285,DECAY,-0.014999999999417923,1.1350000000002183,0.0500000000001819,0.06499999999959982,2.099999999998545,0.9649999999983265,3,4,43,37,0.1304347826038817,0.3703099510608081,2,-1,0.44700002670288086,0.0,0.5,0.75,0.25,-0.2,0.7195121951219512,0.7926829268292683,0.5121951219512195,-0.04838709677419355,0.02999999999974534,0.13000000000010914
historical7d:1s:segment0,Candidate-J,1789623093.972,1789623733.9859998,SELL,640.0139999389648,5.649999999999636,0.9200000000000728,4.729999999999563,0.16283185840710301,-0.39500000000043656,-0.3333333333333333,REVERSAL,-0.39500000000043656,-1.2899999999999636,0.029999999998835847,0.4249999999992724,0.5500000000001819,1.8400000000001455,2,4,15,30,0.8681318681364371,0.5397489539748063,2,-1,1.0029997825622559,0.0,1.0,0.5714285714285714,0.5714285714285714,0.2727272727272727,0.8125,0.5625,0.375,0.18181818181818182,0.19000000000050932,0.11999999999989086
historical7d:1s:segment0,Candidate-J,1789656876.67,1789657166.99,BUY,290.3199999332428,12.069999999999709,6.180000000000291,5.889999999999418,0.5120132560066645,-0.8700000000008004,-0.42857142857142855,REVERSAL,-0.8700000000008004,-1.3950000000004366,0.18500000000221917,1.0550000000030195,2.1000000000012733,3.49500000000171,4,10,31,43,0.7016129032234878,0.24932975871308183,0,1,0.0,0.15199995040893555,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.0,0.8,0.84,0.64,-0.024390243902439025,0.0,0.049999999999272404
historical7d:1s:segment0,Candidate-J,1789658234.879,1789658684.9350002,BUY,450.05600023269653,15.210000000000036,10.819999999999709,4.390000000000327,0.7113740959894598,-0.3099999999994907,-0.4444444444444444,REVERSAL,-0.3099999999994907,-1.4799999999995634,0.31499999999778083,0.6249999999972715,3.1049999999995634,4.584999999999127,5,13,44,64,0.3297872340437472,0.19245773732117236,0,1,0.0,0.05300021171569824,0.5789473684210527,0.9473684210526315,0.5263157894736842,-0.2413793103448276,0.6788990825688074,0.8348623853211009,0.5137614678899083,-0.10303030303030303,0.020000000000436557,0.07999999999992724
historical7d:1s:segment0,Candidate-J,1789664822.9950001,1789665108.905,BUY,285.9099998474121,4.0700000000006185,-2.7100000000000364,6.780000000000655,-0.6658476658475736,-0.125,-0.3333333333333333,REVERSAL,-0.125,-0.11500000000069122,0.0750000000007276,0.2000000000007276,1.7399999999988722,1.8549999999995634,4,8,41,47,0.4545454545430493,0.031988873435533034,3,-1,0.7469997406005859,0.0,0.7692307692307693,0.9230769230769231,0.6923076923076923,-0.09090909090909091,0.8314606741573034,0.7528089887640449,0.5842696629213483,0.04964539007092199,-0.029999999998835847,0.010000000001127773
historical7d:1s:segment0,Candidate-J,1789706581.792,1789707292.696,SELL,710.904000043869,4.690000000000509,-0.569999999999709,5.260000000000218,-0.12153518123659852,-0.3599999999996726,-1.0,REVERSAL,-0.3599999999996726,-0.8649999999997817,0.0,0.3599999999996726,0.5799999999990177,1.4449999999987995,0,3,11,18,1.0,0.42716049382751314,3,-1,inf,0.0,1.0,0.75,0.75,0.14285714285714285,0.7419354838709677,0.9032258064516129,0.6451612903225806,-0.09803921568627451,-0.039999999999054126,-0.06999999999970896
historical7d:1s:segment0,Candidate-J,1789712211.0449998,1789712881.8609998,SELL,670.8159999847412,8.05999999999949,3.399999999999636,4.6599999999998545,0.4218362282878227,-0.024999999999636202,-0.058823529411764705,REVERSAL,-0.024999999999636202,-0.25499999999919964,0.22999999999956344,0.25499999999919964,0.6050000000013824,0.8600000000005821,8,9,18,16,0.05154639175195868,0.17406143344631925,5,-1,0.5550000667572021,0.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.06666666666666667,0.8285714285714286,0.8,0.6285714285714286,0.017543859649122806,-0.22999999999956344,-0.10999999999967258
historical7d:1s:segment0,Candidate-J,1789721883.6169999,1789722253.949,BUY,370.33200001716614,11.61999999999989,6.699999999999818,4.920000000000073,0.5765920826161688,-0.2849999999998545,-0.058823529411764705,REVERSAL,-0.2849999999998545,-1.1150000000006912,0.4750000000021828,0.7600000000020373,1.125000000001819,2.2400000000016007,8,9,27,31,0.2307692307683244,0.3313521545317256,0,1,0.0,0.048999786376953125,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.8,0.7666666666666667,0.5666666666666667,0.02127659574468085,-0.030000000000654836,0.18999999999959982
historical7d:1s:segment1,Quote-exit,1789749091.967,1789749962.956,SELL,870.989000082016,9.63000000000011,5.069999999999709,4.5600000000004,0.5264797507787801,-0.015000000000327418,-0.08333333333333333,REVERSAL,-0.015000000000327418,-1.4450000000006185,0.680000000000291,0.6950000000006185,3.024999999999636,4.469999999999345,11,13,62,71,0.010909090909321816,0.19279519679795057,2,-1,0.09900021553039551,0.0,0.84,0.84,0.68,0.0,0.8296296296296296,0.8222222222222222,0.6518518518518519,0.004484304932735426,0.09000000000014552,0.02999999999974534
historical7d:1s:segment1,Quote-exit,1789759468.945,1789760128.9539998,BUY,660.0089998245239,12.539999999999964,8.010000000000218,4.529999999999745,0.6387559808612633,-0.625,-0.6,REVERSAL,-0.625,-1.3599999999996726,0.09500000000116415,0.7200000000011642,1.000000000001819,2.3600000000014916,4,16,26,51,0.766871165641981,0.4047619047614085,0,1,0.0,0.04499983787536621,0.38095238095238093,0.9523809523809523,0.3333333333333333,-0.42857142857142855,0.5,0.9102564102564102,0.41025641025641024,-0.2909090909090909,-0.030000000000654836,-0.1000000000003638
historical7d:1s:segment1,Candidate-J,1789749091.967,1789749962.956,SELL,870.989000082016,9.63000000000011,5.069999999999709,4.5600000000004,0.5264797507787801,-0.015000000000327418,-0.08333333333333333,REVERSAL,-0.015000000000327418,-1.4450000000006185,0.680000000000291,0.6950000000006185,3.024999999999636,4.469999999999345,11,13,62,71,0.010909090909321816,0.19279519679795057,2,-1,0.09900021553039551,0.0,0.84,0.84,0.68,0.0,0.8296296296296296,0.8222222222222222,0.6518518518518519,0.004484304932735426,0.09000000000014552,0.02999999999974534
historical7d:1s:segment1,Candidate-J,1789759468.945,1789760128.9539998,BUY,660.0089998245239,12.539999999999964,8.010000000000218,4.529999999999745,0.6387559808612633,-0.625,-0.6,REVERSAL,-0.625,-1.3599999999996726,0.09500000000116415,0.7200000000011642,1.000000000001819,2.3600000000014916,4,16,26,51,0.766871165641981,0.4047619047614085,0,1,0.0,0.04499983787536621,0.38095238095238093,0.9523809523809523,0.3333333333333333,-0.42857142857142855,0.5,0.9102564102564102,0.41025641025641024,-0.2909090909090909,-0.030000000000654836,-0.1000000000003638
historical7d:1s:segment2,Quote-exit,1789967510.961,1789968406.965,SELL,896.0039999485016,8.699999999999818,4.5700000000006185,4.1299999999992,0.5252873563219211,-0.015000000000327418,-1.0,REVERSAL,-0.015000000000327418,-0.15499999999974534,0.0,0.015000000000327418,0.2599999999983993,0.41499999999814463,0,1,7,10,1.0,0.2296296296304281,1,-1,inf,0.0,1.0,1.0,1.0,0.0,0.5,0.9444444444444444,0.4444444444444444,-0.3076923076923077,0.009999999999308784,0.029999999998835847
historical7d:1s:segment2,Quote-exit,1789993811.904,1789994462.9699998,SELL,651.0659997463226,5.3200000000006185,0.36999999999989086,4.950000000000728,0.06954887218042252,-0.6650000000008731,-0.2727272727272727,REVERSAL,-0.6650000000008731,-0.6300000000001091,0.09499999999934516,0.7600000000002183,0.3850000000002183,1.0150000000003274,4,7,15,19,0.7777777777791961,0.44999999999990253,1,-1,0.14999985694885254,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.7027027027027027,0.8108108108108109,0.5135135135135135,-0.07142857142857142,-0.009999999999308784,0.0
historical7d:1s:segment2,Candidate-J,1789993811.904,1789994462.9699998,SELL,651.0659997463226,5.3200000000006185,0.36999999999989086,4.950000000000728,0.06954887218042252,-0.6650000000008731,-0.2727272727272727,REVERSAL,-0.6650000000008731,-0.6300000000001091,0.09499999999934516,0.7600000000002183,0.3850000000002183,1.0150000000003274,4,7,15,19,0.7777777777791961,0.44999999999990253,1,-1,0.14999985694885254,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.7027027027027027,0.8108108108108109,0.5135135135135135,-0.07142857142857142,-0.009999999999308784,0.0
historical7d:1s:segment3,Quote-exit,1790009590.981,1790010271.993,SELL,681.0120000839233,23.840000000000146,17.88000000000011,5.960000000000036,0.75,-0.7399999999997817,-0.18181818181818182,REVERSAL,-0.7399999999997817,-4.174999999999272,0.3999999999987267,1.1399999999985084,3.4549999999990177,7.62999999999829,9,13,60,78,0.4805194805202015,0.37663509246732396,5,-1,0.4049999713897705,0.0,0.9130434782608695,0.8695652173913043,0.782608695652174,0.024390243902439025,0.7985611510791367,0.8489208633093526,0.6474820143884892,-0.03056768558951965,0.0,0.06999999999970896
historical7d:1s:segment3,Candidate-J,1790009590.981,1790010271.993,SELL,681.0120000839233,23.840000000000146,17.88000000000011,5.960000000000036,0.75,-0.7399999999997817,-0.18181818181818182,REVERSAL,-0.7399999999997817,-4.174999999999272,0.3999999999987267,1.1399999999985084,3.4549999999990177,7.62999999999829,9,13,60,78,0.4805194805202015,0.37663509246732396,5,-1,0.4049999713897705,0.0,0.9130434782608695,0.8695652173913043,0.782608695652174,0.024390243902439025,0.7985611510791367,0.8489208633093526,0.6474820143884892,-0.03056768558951965,0.0,0.06999999999970896
recent24h:1s:whole,Quote-exit,1790248961.94,1790249471.9980001,SELL,510.05800008773804,5.880000000000109,-2.1799999999993815,8.05999999999949,-0.37074829931961584,-0.1249999999990905,-0.12,REVERSAL,-0.1249999999990905,-2.444999999999709,0.45499999999901775,0.5799999999981083,1.589999999995598,4.034999999995307,11,14,37,57,0.12077294685936,0.43466666666731774,9,-1,0.6020002365112305,0.0,0.8076923076923077,0.8846153846153846,0.6923076923076923,-0.045454545454545456,0.83,0.91,0.74,-0.04597701149425287,0.18999999999959982,0.12999999999919964
