context,variant,action,baseline_entry_ts,decision_ts,engine,engine_id,side,side_sign,phase,dir_mid_move2,dir_mid_move10,aligned_mag2,adverse_mag2,aligned_mag10,adverse_mag10,aligned_count2,adverse_count2,aligned_count10,adverse_count10,path_efficiency2,path_efficiency10,adverse_tail_run2,last_nonzero_sign2,seconds_since_aligned2,seconds_since_adverse2,bid_update_frac2,ask_update_frac2,both_update_frac2,bid_ask_update_imb2,bid_update_frac10,ask_update_frac10,both_update_frac10,bid_ask_update_imb10,spread_change2,spread_change10,deadline_ts,initial_phase,wait_sec
recent24h:500ms:whole,Candidate-J,SKIP_DECAY_DURING_WAIT,1790271201.909,1790271202.415,PRIMARY,1,SELL,-1,DECAY,-0.06999999999970896,1.375,0.37000000000080036,0.4400000000005093,2.9300000000030195,1.5550000000030195,6,13,47,48,0.08641975308592072,0.3065774804901112,2,-1,0.10199999809265137,0.0,0.6666666666666666,0.9047619047619048,0.5714285714285714,-0.15151515151515152,0.7448979591836735,0.8367346938775511,0.5816326530612245,-0.05806451612903226,-0.03999999999996362,0.010000000000218279,1790271203.909,HEALTHY_PULLBACK,
recent24h:500ms:whole,Candidate-J,TAKE_IMMEDIATE,1790271720.309,1790271720.309,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.36999999999989086,0.6449999999995271,0.4150000000008731,0.045000000000982254,1.5999999999976353,0.9549999999981083,10,3,39,34,0.804347826083475,0.25244618395326873,0,1,0.0,0.4500000476837158,0.7857142857142857,0.9285714285714286,0.7142857142857143,-0.08333333333333333,0.8051948051948052,0.7662337662337663,0.5714285714285714,0.024793388429752067,-0.039999999999054126,-0.0500000000001819,,,
recent24h:500ms:whole,Candidate-J,TAKE_IMMEDIATE,1790272615.978,1790272615.978,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.36999999999989086,0.5349999999998545,0.5399999999981446,0.16999999999825377,1.9949999999962529,1.4599999999963984,9,6,41,37,0.52112676056587,0.15484804630998333,1,-1,0.04999995231628418,0.0,1.0,0.6875,0.6875,0.18518518518518517,0.8860759493670886,0.8227848101265823,0.7088607594936709,0.037037037037037035,-0.07999999999992724,-0.09000000000014552,,,
recent24h:500ms:whole,Candidate-J,TAKE_IMMEDIATE,1790275454.6790001,1790275454.6790001,PRIMARY,1,BUY,1,HEALTHY_TREND,0.125,0.9150000000008731,0.36999999999989086,0.24499999999989086,2.0599999999976717,1.1449999999967986,8,5,49,34,0.20325203252039734,0.28549141965755126,1,-1,0.04900002479553223,0.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.0,0.8941176470588236,0.8352941176470589,0.7294117647058823,0.034013605442176874,0.010000000000218279,0.010000000000218279,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789573154.725,1789573154.725,BURST,4,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789573826.844,1789573826.844,PRIMARY,1,BUY,1,HEALTHY_TREND,0.2999999999992724,0.42999999999938154,0.2999999999992724,0.0,0.7899999999999636,0.3600000000005821,7,0,18,11,1.0,0.37391304347754567,0,1,0.0,inf,0.75,0.75,0.5,0.0,0.7333333333333333,0.8666666666666667,0.6,-0.08333333333333333,0.0,0.019999999999527063,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789574424.972,1789574424.972,PRIMARY,1,BUY,1,HEALTHY_TREND,0.4600000000000364,3.149999999999636,0.8599999999987631,0.3999999999987267,5.190000000000509,2.040000000000873,11,16,75,67,0.3650793650801213,0.43568464730277096,1,-1,0.04699993133544922,0.0,0.7142857142857143,0.6428571428571429,0.35714285714285715,0.05263157894736842,0.8013698630136986,0.7123287671232876,0.5136986301369864,0.058823529411764705,0.020000000000436557,-0.1999999999998181,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789575094.938,1789575094.938,PRIMARY,1,BUY,1,IGNITION,0.11999999999989086,-0.27999999999974534,0.4499999999989086,0.32999999999901775,1.450000000003456,1.7300000000032014,9,6,40,34,0.15384615384642292,0.08805031446514439,0,1,0.0,0.20099997520446777,1.0,0.7058823529411765,0.7058823529411765,0.1724137931034483,0.7922077922077922,0.8571428571428571,0.6493506493506493,-0.03937007874015748,-0.05999999999949068,-0.05999999999949068,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789576468.965,1789576468.965,SECONDARY,2,SELL,-1,HEALTHY_TREND,0.4899999999997817,1.944999999999709,0.785000000000764,0.29500000000098225,2.969999999999345,1.0249999999987267,18,8,58,31,0.453703703702768,0.48685857321657194,1,-1,0.05299997329711914,0.0,0.8518518518518519,0.8888888888888888,0.7407407407407407,-0.02127659574468085,0.8723404255319149,0.8297872340425532,0.7021276595744681,0.025,-0.020000000000436557,0.049999999999272404,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789577099.722,1789577099.722,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.2899999999999636,1.2799999999997453,0.5199999999995271,0.22999999999956344,2.425000000000182,1.1450000000004366,14,5,54,38,0.38666666666708704,0.35854341736681333,1,-1,0.10400009155273438,0.0,0.5,0.95,0.45,-0.3103448275862069,0.8617021276595744,0.8191489361702128,0.6808510638297872,0.02531645569620253,0.0,-0.0999999999994543,,,
historical7d:1s:segment0,Quote-entry,WAIT,1789577625.984,1789577625.984,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.13000000000010914,0.8000000000001819,0.1900000000023283,0.32000000000152795,2.0450000000037107,1.2450000000026193,8,7,63,43,0.2549019607821458,0.24316109422444424,1,-1,0.25099992752075195,0.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.7232142857142857,0.875,0.5982142857142857,-0.09497206703910614,-0.039999999999054126,0.08000000000083674,1789577627.984,,
historical7d:1s:segment0,Quote-entry,SKIP_DECAY_DURING_WAIT,1789577625.984,1789577627.936,PRIMARY,1,SELL,-1,DECAY,-0.3849999999993088,0.19499999999970896,0.20999999999912689,0.5949999999984357,1.9300000000012005,1.735000000000582,8,17,57,52,0.4782608695658069,0.053206002728394465,5,-1,0.5020003318786621,0.0,0.5769230769230769,0.8846153846153846,0.46153846153846156,-0.21052631578947367,0.6956521739130435,0.8869565217391304,0.5826086956521739,-0.12087912087912088,-0.02999999999974534,0.030000000000654836,1789577627.984,HEALTHY_PULLBACK,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789578618.875,1789578618.875,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789579129.869,1789579129.869,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.2999999999992724,1.4200000000000728,0.5,0.2000000000007276,2.4450000000024374,1.0250000000023647,12,7,46,39,0.4285714285699437,0.4092219020167457,0,1,0.0,0.20000004768371582,0.6666666666666666,1.0,0.6666666666666666,-0.2,0.6436781609195402,0.9425287356321839,0.5862068965517241,-0.18840579710144928,-0.040000000000873115,-0.020000000000436557,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789580254.921,1789580254.921,PRIMARY,1,BUY,1,HEALTHY_TREND,1.0,1.6899999999995998,1.3600000000014916,0.36000000000149157,2.4799999999995634,0.7899999999999636,19,9,45,32,0.5813953488362009,0.5168195718653958,0,1,0.0,0.10100007057189941,1.0,0.7931034482758621,0.7931034482758621,0.11538461538461539,0.8227848101265823,0.7341772151898734,0.5569620253164557,0.056910569105691054,0.0,0.06000000000040018,,,
historical7d:1s:segment0,Quote-entry,WAIT,1789581649.928,1789581649.928,PRIMARY,1,BUY,1,HEALTHY_PULLBACK,-0.16499999999905413,0.2900000000008731,0.3849999999993088,0.5499999999974534,2.480000000002292,2.190000000001419,11,10,52,55,0.17647058823472192,0.062098501070777246,1,-1,0.14899992942810059,0.0,0.9130434782608695,0.8260869565217391,0.7391304347826086,0.05,0.8468468468468469,0.7927927927927928,0.6396396396396397,0.03296703296703297,-0.030000000000654836,-0.040000000000873115,1789581651.928,,
historical7d:1s:segment0,Quote-entry,SKIP_WAIT_EXPIRED,1789581649.928,1789581651.9329998,PRIMARY,1,BUY,1,HEALTHY_TREND,0.5099999999993088,0.944999999999709,0.7949999999991633,0.2849999999998545,2.855000000000473,1.910000000000764,14,13,58,52,0.4722222222220117,0.19832109129047282,5,-1,0.2999999523162842,0.0,0.8928571428571429,0.8928571428571429,0.7857142857142857,0.0,0.8421052631578947,0.8333333333333334,0.6754385964912281,0.005235602094240838,-0.019999999999527063,-0.009999999999308784,1789581651.928,HEALTHY_PULLBACK,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789582071.959,1789582071.959,SECONDARY,2,BUY,1,HEALTHY_TREND,2.0250000000005457,2.355000000000473,2.584999999999127,0.5599999999976717,4.420000000000073,2.0649999999986903,19,12,66,53,0.6438791732915807,0.3631457208944629,0,1,0.0,0.21200013160705566,0.8787878787878788,0.7575757575757576,0.6363636363636364,0.07407407407407407,0.8306451612903226,0.782258064516129,0.6129032258064516,0.03,-0.13000000000010914,-0.18999999999959982,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789583356.9459999,1789583356.9459999,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.6900000000005093,0.9200000000000728,0.8000000000010914,0.11000000000058208,2.05500000000211,1.1350000000020373,13,6,43,41,0.7582417582409235,0.28840125391814314,2,-1,0.34999990463256836,0.0,0.9047619047619048,0.7142857142857143,0.6190476190476191,0.11764705882352941,0.9090909090909091,0.8522727272727273,0.7613636363636364,0.03225806451612903,-0.03999999999996362,-0.06000000000130967,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789584430.963,1789584430.963,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789584568.838,1789584568.838,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,SKIP_BAD_PHASE,1789586926.748,1789586926.748,PRIMARY,1,SELL,-1,REVERSAL,-0.23000000000047294,-0.11499999999978172,0.25499999999919964,0.4849999999996726,1.3549999999995634,1.4699999999993452,8,14,35,40,0.3108108108119236,0.04070796460170837,2,-1,0.25099992752075195,0.0,0.8695652173913043,0.5217391304347826,0.391304347826087,0.25,0.75,0.6710526315789473,0.42105263157894735,0.05555555555555555,-0.1000000000003638,-0.10999999999967258,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789592041.932,1789592041.932,SECONDARY,2,BUY,1,HEALTHY_TREND,0.8599999999996726,1.5549999999993815,0.8949999999995271,0.03499999999985448,2.164999999999054,0.6099999999996726,17,2,45,19,0.9247311827959618,0.5603603603603946,0,1,0.0,0.6039998531341553,1.0,0.8,0.8,0.1111111111111111,0.9696969696969697,0.6818181818181818,0.6515151515151515,0.1743119266055046,-0.019999999999527063,0.010000000001127773,,,
historical7d:1s:segment0,Quote-entry,SKIP_BAD_PHASE,1789592390.992,1789592390.992,PRIMARY,1,BUY,1,REVERSAL,-0.5349999999998545,-0.3899999999994179,3.0250000000005457,3.5600000000004,9.484999999998763,9.874999999998181,18,18,72,63,0.08124525436594952,0.020144628099146668,0,1,0.0,0.10000014305114746,0.9459459459459459,0.8918918918918919,0.8378378378378378,0.029411764705882353,0.7681159420289855,0.8333333333333334,0.6014492753623188,-0.04072398190045249,-0.3500000000003638,-0.5600000000004002,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789592535.972,1789592535.972,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789592591.9859998,1789592591.9859998,SECONDARY,2,BUY,1,HEALTHY_TREND,1.4899999999997817,5.260000000000218,3.269999999999527,1.7799999999997453,16.739999999997053,11.479999999996835,16,16,84,78,0.2950495049504943,0.18639262934094109,0,1,0.0,0.14999985694885254,0.7575757575757576,0.9393939393939394,0.696969696969697,-0.10714285714285714,0.8303030303030303,0.9636363636363636,0.793939393939394,-0.07432432432432433,-0.3999999999996362,-0.42000000000007276,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789593002.968,1789593002.968,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,WAIT,1789593033.9889998,1789593033.9889998,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-1.5,1.6299999999991996,1.8649999999979627,3.3649999999979627,8.824999999999818,7.1950000000006185,19,15,92,78,0.2868068833654242,0.10174781523090856,0,1,0.0,0.048999786376953125,0.8571428571428571,0.8285714285714286,0.6857142857142857,0.01694915254237288,0.9005847953216374,0.9122807017543859,0.8128654970760234,-0.0064516129032258064,-0.23999999999978172,-0.17999999999847205,1789593035.9889998,,
historical7d:1s:segment0,Quote-entry,SKIP_WAIT_EXPIRED,1789593033.9889998,1789593036.9859998,PRIMARY,1,SELL,-1,HEALTHY_TREND,1.0,1.5349999999998545,1.5800000000008367,0.5800000000008367,8.244999999998981,6.709999999999127,19,12,89,78,0.4629629629626043,0.10264125710465052,0,1,0.0,0.051999807357788086,0.84375,0.9375,0.78125,-0.05263157894736842,0.8809523809523809,0.9166666666666666,0.7976190476190477,-0.019867549668874173,-0.020000000000436557,-0.1499999999996362,1789593035.9889998,HEALTHY_PULLBACK,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789594268.9689999,1789594268.9689999,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789594358.949,1789594358.949,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,SKIP_BAD_PHASE,1789594424.963,1789594424.963,PRIMARY,1,SELL,-1,DECAY,-0.1500000000005457,3.2349999999996726,2.8899999999985084,3.039999999999054,22.734999999996944,19.49999999999727,19,17,98,91,0.025295109612244075,0.07659524091393669,2,-1,0.0989999771118164,0.0,0.8918918918918919,0.7837837837837838,0.6756756756756757,0.06451612903225806,0.8952879581151832,0.9267015706806283,0.8219895287958116,-0.017241379310344827,-0.4000000000005457,-0.590000000001055,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789594762.982,1789594762.982,SECONDARY,2,BUY,1,HEALTHY_TREND,0.6049999999995634,2.375,1.5849999999982174,0.979999999998654,9.099999999997635,6.724999999998545,19,12,94,73,0.2358674463938797,0.15007898894157579,0,1,0.0,0.2990000247955322,0.9393939393939394,0.9696969696969697,0.9090909090909091,-0.015873015873015872,0.9017341040462428,0.9421965317919075,0.8439306358381503,-0.0219435736677116,-0.1500000000005457,-0.6500000000014552,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789594989.979,1789594989.979,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789595066.9980001,1789595066.9980001,SECONDARY,2,BUY,1,HEALTHY_TREND,1.1350000000002183,0.8599999999996726,1.6299999999991996,0.49499999999898137,5.644999999997708,4.7849999999980355,16,10,74,71,0.5341176470593835,0.08245445829338673,1,-1,0.20400023460388184,0.051000118255615234,0.9655172413793104,0.9310344827586207,0.896551724137931,0.01818181818181818,0.9407894736842105,0.9276315789473685,0.868421052631579,0.007042253521126761,0.010000000000218279,-0.07999999999901775,,,
historical7d:1s:segment0,Quote-entry,SKIP_BAD_PHASE,1789595330.9689999,1789595330.9689999,PRIMARY,1,SELL,-1,REVERSAL,-1.0650000000005093,-1.0950000000002547,1.1300000000001091,2.195000000001528,6.695000000001528,7.790000000002692,15,19,82,88,0.3203007518796071,0.07559544356229664,2,-1,0.10399985313415527,0.0,0.9166666666666666,0.9722222222222222,0.8888888888888888,-0.029411764705882353,0.8959537572254336,0.8959537572254336,0.791907514450867,0.0,-0.1500000000005457,-0.07000000000061846,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789595609.952,1789595609.952,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789595768.968,1789595768.968,SECONDARY,2,SELL,-1,HEALTHY_TREND,1.6550000000006548,6.260000000000218,2.8450000000020736,1.1900000000014188,11.385000000005675,5.125000000005457,19,16,105,80,0.4101610904582955,0.37916414294342804,0,1,0.0,0.09999990463256836,0.8918918918918919,0.972972972972973,0.8648648648648649,-0.043478260869565216,0.8563829787234043,0.8457446808510638,0.7021276595744681,0.00625,-0.16999999999916326,-0.0999999999994543,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789595933.964,1789595933.964,SECONDARY,2,BUY,1,HEALTHY_TREND,2.1299999999991996,3.2449999999989814,3.5249999999987267,1.394999999999527,10.299999999995634,7.054999999996653,14,16,92,73,0.4329268292682837,0.18697781619132373,1,-1,0.04900002479553223,0.0,0.8064516129032258,0.8064516129032258,0.6129032258064516,0.0,0.7710843373493976,0.891566265060241,0.6626506024096386,-0.07246376811594203,-0.14000000000032742,-0.06999999999970896,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789596352.959,1789596352.959,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789596538.9550002,1789596538.9550002,PRIMARY,1,SELL,-1,HEALTHY_TREND,2.8000000000010914,1.9750000000003638,3.720000000001164,0.9200000000000728,9.304999999995744,7.32999999999538,22,11,81,85,0.6034482758621433,0.11872557859942397,0,1,0.0,0.05000019073486328,0.7352941176470589,0.9117647058823529,0.6470588235294118,-0.10714285714285714,0.7544910179640718,0.8982035928143712,0.6526946107784432,-0.08695652173913043,-0.21999999999934516,-0.3099999999994907,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789596893.973,1789596893.973,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789596912.948,1789596912.948,SECONDARY,2,BUY,1,HEALTHY_TREND,1.4899999999997817,0.8950000000004366,2.4249999999992724,0.9349999999994907,6.984999999996035,6.089999999995598,23,11,94,70,0.44345238095247924,0.06845124282990511,0,1,0.0,0.3470001220703125,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.0,0.9112426035502958,0.9467455621301775,0.8579881656804734,-0.01910828025477707,-0.23999999999978172,-0.06999999999970896,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789597139.999,1789597139.999,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.42999999999938154,2.719999999999345,1.2399999999997817,0.8100000000004002,6.44499999999789,3.724999999998545,19,15,90,53,0.2097560975606553,0.2674532940019959,0,1,0.0,0.14499998092651367,0.8333333333333334,0.8611111111111112,0.6944444444444444,-0.01639344262295082,0.6413793103448275,0.9379310344827586,0.5793103448275863,-0.18777292576419213,-0.3599999999996726,0.0,,,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789597586.985,1789597586.985,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789597780.968,1789597780.968,SECONDARY,2,BUY,1,HEALTHY_TREND,0.9750000000003638,1.3250000000007276,1.6000000000012733,0.6250000000009095,6.595000000002074,5.270000000001346,11,12,68,82,0.43820224719074485,0.1116729877792116,0,1,0.0,0.09799981117248535,0.6,0.92,0.52,-0.21052631578947367,0.6907894736842105,0.875,0.5657894736842105,-0.11764705882352941,0.02999999999974534,-0.22999999999956344,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789598086.937,1789598086.937,SECONDARY,2,BUY,1,HEALTHY_TREND,1.3650000000006912,1.3650000000006912,1.8950000000004366,0.5300000000006548,3.8300000000044747,2.4650000000056025,14,20,64,77,0.5628865979379649,0.2168387609210662,2,-1,0.14599990844726562,0.0,0.8918918918918919,0.7027027027027027,0.5945945945945946,0.11864406779661017,0.8783783783783784,0.6756756756756757,0.5540540540540541,0.13043478260869565,0.0500000000001819,0.1500000000005457,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789598203.9580002,1789598203.9580002,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.9050000000006548,2.845000000001164,1.3100000000013097,0.40500000000065484,6.315000000001419,3.469999999999345,25,4,113,51,0.5276967930026928,0.2907511497190268,0,1,0.0,0.05300021171569824,0.6451612903225806,0.8709677419354839,0.5161290322580645,-0.14893617021276595,0.7176470588235294,0.8647058823529412,0.5823529411764706,-0.09293680297397769,-0.010000000001127773,-0.11000000000058208,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789598297.943,1789598297.943,SECONDARY,2,BUY,1,HEALTHY_TREND,1.1199999999998909,1.425000000000182,1.4700000000020736,0.3500000000021828,5.015000000003965,3.5900000000037835,15,13,71,76,0.6153846153831162,0.16560139453793127,1,-1,0.20099997520446777,0.0,0.896551724137931,0.8275862068965517,0.7241379310344828,0.04,0.8741721854304636,0.7880794701986755,0.6622516556291391,0.05179282868525897,0.019999999999527063,0.02999999999974534,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789598469.9750001,1789598469.9750001,SECONDARY,2,BUY,1,HEALTHY_TREND,0.5649999999995998,1.0649999999995998,0.9999999999990905,0.4349999999994907,3.8849999999947613,2.8199999999951615,19,12,64,65,0.3937282229966261,0.15883668903821035,1,-1,0.04900002479553223,0.0,0.875,0.6875,0.5625,0.12,0.8863636363636364,0.8333333333333334,0.7196969696969697,0.030837004405286344,-0.07000000000061846,-0.02999999999974534,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789599063.922,1789599063.922,PRIMARY,1,BUY,1,HEALTHY_TREND,0.15999999999985448,0.5499999999992724,0.9699999999984357,0.8099999999985812,3.524999999997817,2.974999999998545,13,10,69,54,0.08988764044950709,0.08461538461532003,0,1,0.0,0.15400004386901855,0.8076923076923077,0.9230769230769231,0.7307692307692307,-0.06666666666666667,0.7244094488188977,0.7795275590551181,0.5039370078740157,-0.03664921465968586,-0.07999999999992724,-0.14000000000032742,,,
historical7d:1s:segment0,Quote-entry,WAIT,1789599553.984,1789599553.984,PRIMARY,1,BUY,1,HEALTHY_PULLBACK,-0.19500000000061846,0.25500000000010914,0.3650000000006912,0.5600000000013097,3.100000000000364,2.8450000000002547,18,13,90,60,0.2108108108110234,0.04289318755257908,0,1,0.0,0.20000004768371582,0.46875,1.0,0.46875,-0.3617021276595745,0.5947712418300654,0.9150326797385621,0.5098039215686274,-0.21212121212121213,-0.17000000000098225,-0.10999999999967258,1789599555.984,,
historical7d:1s:segment0,Quote-entry,SKIP_WAIT_EXPIRED,1789599553.984,1789599555.9889998,PRIMARY,1,BUY,1,HEALTHY_TREND,0.025000000000545697,0.4149999999999636,0.46000000000276486,0.43500000000221917,2.925000000002001,2.5100000000020373,16,9,88,58,0.027932960894308915,0.07635694572210769,0,1,0.0,0.05099987983703613,0.5925925925925926,0.9629629629629629,0.5555555555555556,-0.23809523809523808,0.5906040268456376,0.9194630872483222,0.5100671140939598,-0.21777777777777776,0.07000000000061846,0.13000000000101863,1789599555.984,HEALTHY_PULLBACK,
historical7d:1s:segment0,Quote-entry,TAKE_UNCHANGED,1789614642.982,1789614642.982,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789615421.591,1789615421.591,PRIMARY,1,BUY,1,HEALTHY_TREND,0.8250000000007276,0.2649999999994179,0.9650000000001455,0.13999999999941792,1.800000000000182,1.535000000000764,10,7,23,33,0.7466063348425824,0.0794602698648704,0,1,0.0,0.04700016975402832,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.14285714285714285,0.7017543859649122,0.7719298245614035,0.47368421052631576,-0.047619047619047616,-0.16999999999916326,-0.08999999999923602,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789617600.971,1789617600.971,SECONDARY,2,BUY,1,HEALTHY_TREND,3.1200000000008004,3.1049999999995634,4.7849999999998545,1.6649999999990541,8.010000000000218,4.905000000000655,22,10,54,52,0.4837209302327641,0.2404181184668489,0,1,0.0,0.054000139236450195,0.9393939393939394,0.8181818181818182,0.7575757575757576,0.06896551724137931,0.8878504672897196,0.7289719626168224,0.616822429906542,0.09826589595375723,-0.3000000000001819,-0.21000000000003638,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789617977.909,1789617977.909,SECONDARY,2,BUY,1,HEALTHY_TREND,1.3249999999989086,3.019999999999527,1.8849999999993088,0.5600000000004002,5.660000000004402,2.640000000004875,12,8,56,48,0.5419222903881662,0.3638554216862833,0,1,0.0,0.05299997329711914,1.0,0.6666666666666666,0.6666666666666666,0.2,0.9056603773584906,0.7830188679245284,0.6886792452830188,0.07262569832402235,-0.19000000000050932,-0.11999999999989086,,,
historical7d:1s:segment0,Quote-entry,TAKE_IMMEDIATE,1789618633.982,1789618633.982,PRIMARY,1,BUY,1,HEALTHY_TREND,0.09000000000014552,0.9849999999996726,0.3099999999994907,0.21999999999934516,3.184999999998581,2.1999999999989086,8,3,46,29,0.16981132075536454,0.18291550603530765,0,1,0.0,1.4030001163482666,0.8333333333333334,0.6666666666666666,0.5,0.1111111111111111,0.8421052631578947,0.6710526315789473,0.5131578947368421,0.11304347826086956,-0.1000000000003638,-0.23000000000047294,,,
historical7d:1s:segment0,Quote-entry,WAIT,1789621329.987,1789621329.987,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.26999999999952706,1.355000000000473,0.5400000000008731,0.8100000000004002,3.3650000000016007,2.0100000000011278,7,7,44,30,0.19999999999946105,0.252093023255774,1,-1,0.0559999942779541,0.0,0.6,0.7333333333333333,0.3333333333333333,-0.1,0.72,0.7333333333333333,0.4533333333333333,-0.009174311926605505,-0.3599999999996726,-0.32999999999901775,1789621331.987,,
historical7d:1s:segment0,Quote-entry,SKIP_DECAY_DURING_WAIT,1789621329.987,1789621331.888,PRIMARY,1,SELL,-1,REVERSAL,-1.7100000000000364,-0.2899999999999636,0.33999999999832653,2.049999999998363,3.1949999999987995,3.484999999998763,5,12,40,39,0.7154811715491235,0.04341317365270501,0,1,0.0,0.10200023651123047,0.8333333333333334,0.9444444444444444,0.7777777777777778,-0.0625,0.7625,0.775,0.5375,-0.008130081300813009,-0.2000000000007276,-0.07999999999992724,1789621331.987,HEALTHY_PULLBACK,
historical7d:1s:segment0,Quote-entry,WAIT,1789621909.9020002,1789621909.9020002,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.010000000000218279,0.18999999999869033,0.3249999999998181,0.3350000000000364,2.929999999996653,2.7399999999979627,6,10,32,39,0.015151515151849218,0.03350970017616768,1,-1,0.09800028800964355,0.0,0.9411764705882353,0.5882352941176471,0.5294117647058824,0.23076923076923078,0.9452054794520548,0.5205479452054794,0.4657534246575342,0.2897196261682243,-0.23999999999978172,-0.05999999999949068,1789621911.9020002,,
