trade_id,interval,segment_id,split,engine,side,side_sign,entry_ts,exit_ts,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd,exit_reason,window,range60_rel,spread_rel,activity_rel,er60,spread_to_range,dir_m10_rel,dir_m30_rel,dir_m60_rel,dir_m300_rel,dir_eff60,flow_align10,flow_align60,accel_10_60,accel_30_300,short_long_balance,pullback60,pullback300,market_heat,execution_heat,session_age_sec
1s-seed-10,1s,0,seed,PRIMARY,SELL,-1,1790243248.941,1790243458.4819999,209.54099988937378,0.03698394714395476,-9.0255755903126,0.0,-2.7399999999997817,momentum_zero_cross,recent24h,1.19826338639691,0.875,0.907563025210084,0.06477876106191695,0.13526570048292835,-0.1818181818173228,1.1538461538479476,1.1296296296314179,2.4499054820410184,0.06477876106191695,0.15384615384615385,0.04819277108433735,-1.3114478114487407,-1.2960593281930708,-1.3037535698209057,0.19082125603836186,0.07677356656940007,1.0874995439568595,0.7941176470588235,4908.667000055313
1s-seed-11,1s,0,seed,PRIMARY,BUY,1,1790244962.708,1790245089.9299998,127.22199988365173,0.03627662915482657,-3.8536420460543432,1.8099999999994907,-1.550000000000182,momentum_zero_cross,recent24h,1.6543574593801542,0.9333333333349502,1.3035714285714286,0.11711711711707105,0.10000000000019489,5.810344827588316,2.649056603772295,1.84659090909068,2.0692771084341572,0.11711711711707105,0.3150684931506849,0.00558659217877095,3.963753918497636,0.5797794953381379,2.271766706917887,0.05357142857160258,0.03367003367015671,2.1565731166919866,1.2166666666687744,6622.434000015259
1s-seed-12,1s,0,seed,PRIMARY,BUY,1,1790245996.197,1790246066.9980001,70.80100011825562,0.03597462621711248,-14.459958557911932,0.36999999999989086,-4.200000000000728,emergency_stop,recent24h,1.2608695652175728,0.9333333333349502,0.9310344827586207,0.15711645101653443,0.10727969348681701,1.0518518518529696,2.48797250859174,2.5602409638542434,1.536491677336848,0.15711645101653443,0.34615384615384615,0.11888111888111888,-1.5083891120012738,0.9514808312548919,-0.27845414037319094,0.06704980842917352,0.03846153846156922,1.1739130434784297,0.8689655172428846,7655.923000097275
1s-seed-13,1s,0,seed,MICRO,BUY,1,1790247697.938,1790247997.951,300.0130000114441,0.03484142549127325,-2.634174093344533,1.839999999999236,-2.2100000000000364,momentum_zero_cross,recent24h,1.614890885751383,0.9000000000022738,1.8407079646017699,0.07794871794871609,0.08585055643891863,7.209876543214589,3.640624999998024,3.2226148409904076,1.7662007623892317,0.07794871794871609,0.08737864077669903,-0.033003300330033,3.9872617022241816,1.874424237608792,2.930842969916486,0.0031796502385427316,0.001362397820193199,2.9725425153653777,1.6566371681457783,536.4739999771118
1s-seed-14,1s,0,seed,PRIMARY,SELL,-1,1790248961.94,1790249521.964,560.0239999294281,0.03463499004523723,-14.849592938019725,5.880000000000109,-4.479999999999563,emergency_stop,recent24h,1.1825902335455767,1.0344827586183105,1.3037974683544304,0.03609218727349867,0.10771992818645891,1.8871794871771719,-1.3356890459351602,1.44767441860431,1.7957244655580582,0.03609218727349867,0.1650485436893204,0.07602339181286549,0.43950506857286187,-3.1314135114932187,-1.3459542214601783,0.39138240574513555,0.18373983739837543,1.5418581525973976,1.3487560017428606,1800.476000070572
1s-seed-15,1s,0,seed,SECONDARY,BUY,1,1790251279.973,1790251411.604,131.63100004196167,0.03347125437971737,-13.645927361874316,2.0499999999992724,-4.260000000000218,emergency_stop,recent24h,2.4226254002137884,0.8484848484870199,1.452054794520548,0.14164155291613698,0.049339207048571955,5.287356321834634,4.206611570247928,4.5787965616047455,0.69352014010524,0.14164155291613698,0.3076923076923077,0.1843137254901961,0.708559760229889,3.513091430142688,2.1108255951862884,0.002643171806225011,0.002643171806225011,3.517784827707693,1.2320464923236178,4118.5090000629425
1s-evaluation-0,1s,1,evaluation,BURST,BUY,1,1790256394.957,1790256424.838,29.88100004196167,0.039184093139022026,-5.700000000001637,0.0,-1.7200000000002547,momentum_zero_cross,recent24h,2.284090909091346,0.7941176470597676,1.5555555555555556,0.08611326609777196,0.05373134328366313,5.935064935061193,6.96713615022977,2.540045766590648,0.09703504043135143,0.08611326609777196,0.22448979591836735,0.029982363315696647,3.3950191684705446,6.870101109798418,5.1325601391344815,0.007960199005148013,0.10099188458062673,3.553030303030983,1.2352941176485275,1761.9850001335144
1s-evaluation-1,1s,1,evaluation,SECONDARY,SELL,-1,1790256642.971,1790256688.952,45.98099994659424,0.03873739447723705,-16.386045000000216,0.0,-4.420000000000073,emergency_stop,recent24h,1.3354838709681798,0.7941176470570926,1.411764705882353,0.11681957186551424,0.0869565217389394,3.690476190473819,2.402684563756005,2.260355029585756,1.4447439353080727,0.11681957186551424,-0.010526315789473684,-0.034782608695652174,1.4301211608880626,0.9579406284479322,1.1940308946679974,0.0676328502418204,0.02581438229882486,1.8853889943080187,1.1211072664335426,2009.9990000724792
1s-evaluation-2,1s,1,evaluation,PRIMARY,BUY,1,1790257759.983,1790257881.936,121.95300006866455,0.03745324985031662,-14.409105743251509,0.13000000000010914,-4.020000000000437,emergency_stop,recent24h,2.4600431965440928,0.6249999999982236,2.661654135338346,0.12426995457496498,0.03511852502191893,8.404761904762008,5.60000000000097,3.9689119170968437,3.1401515151514565,0.12426995457496498,-0.16279069767441862,-0.004524886877828055,4.435849987665165,2.459848484849514,3.4478492362573396,0.21422300263378535,0.18401206636490575,6.547784147192548,1.663533834581738,3127.0110001564026
1s-evaluation-3,1s,1,evaluation,MICRO,BUY,1,1790259382.96,1790259428.948,45.98799991607666,0.03632403436732945,-7.821644331207599,0.0,-3.589999999999236,stagnation,recent24h,4.802047781567278,0.8787878787879623,2.752136752136752,0.14089068825903328,0.0412224591329079,8.018018018015125,3.7573221757316126,11.504132231421966,3.916434540390178,0.14089068825903328,0.0125,-0.05507955936352509,-3.4861142134068412,-0.15911236465856549,-1.8226132890327034,0.0028429282159957445,0.0020703933746924687,13.215892185168066,2.4185444185446485,4749.988000154495
1s-evaluation-4,1s,1,evaluation,PRIMARY,BUY,1,1790259744.944,1790260348.967,604.0230000019073,0.035711066287380765,-14.012258551461569,0.9299999999993815,-4.100000000000364,emergency_stop,recent24h,1.3333333333329724,0.8235294117673808,1.536,0.07997664915348672,0.1250000000003045,6.35772357722839,2.6,1.3497536945813426,2.9521410579341545,0.07997664915348672,0.25,0.09502262443438914,5.007969882647048,-0.3521410579341544,2.327914412356447,0.013392857142744762,0.0036144578312949363,2.047999999999446,1.264941176474697,5111.97200012207
1s-evaluation-5,1s,1,evaluation,PRIMARY,BUY,1,1790262741.964,1790263641.997,900.0329999923706,0.03461295099904371,5.333176677465901,3.9600000000000364,-1.360000000000582,max_hold,recent24h,1.362146050670362,0.8307692307704578,1.0169491525423728,0.13823331085650384,0.11816192560194913,1.289855072468009,3.1010101010094795,3.474576271183214,2.0706638115631524,0.13823331085650384,0.13333333333333333,0.07042253521126761,-2.184721198715205,1.0303462894463271,-0.5771874546344391,0.0,0.0,1.3852332718681646,0.844850065190296,8108.992000102997
1s-evaluation-6,1s,1,evaluation,SECONDARY,BUY,1,1790264485.926,1790265334.983,849.0569999217987,0.03503090238235708,26.820247383092603,8.0,-2.5299999999997453,take_profit,recent24h,1.5611428571435808,0.7714285714274206,1.2191780821917808,0.09101081685935215,0.07906295754010484,1.5911602209954856,2.70078740157217,3.4609929078002657,2.3862928348914965,0.09101081685935215,0.12359550561797752,0.06354515050167224,-1.86983268680478,0.3144945666806733,-0.7776690600620533,0.0029282576867395967,0.001434720229586314,1.9033111545997081,0.9405088062608279,9852.954000234604
1s-evaluation-7,1s,1,evaluation,PRIMARY,SELL,-1,1790267631.868,1790267934.972,303.10399985313416,0.0371327565252985,-1.3503994557391004,2.769999999999527,-1.7700000000004366,momentum_zero_cross,recent24h,1.5131894484407684,0.8656716417908422,1.5769230769230769,0.05120313374368334,0.09191759112519399,1.9531250000046185,4.845360824746289,2.294670846395499,2.039938556069029,0.05120313374368334,-0.01639344262295082,0.030463576158940398,-0.3415458463908805,2.8054222686772605,1.2319382111431902,0.012678288430763029,0.008648648648444135,2.3861833610027503,1.3650975889778665,2658.8120000362396
1s-evaluation-8,1s,1,evaluation,SECONDARY,BUY,1,1790267949.875,1790267992.881,43.00600004196167,0.03702692816920137,-14.422267964129796,0.0,-4.069999999999709,emergency_stop,recent24h,1.8929765886284682,0.6875000000014211,1.5555555555555556,0.10819297744781796,0.0518256772674347,8.62400000000198,3.966804979259883,4.552552552551214,1.1634446397191611,0.10819297744781796,0.1111111111111111,0.002717391304347826,4.071447447450765,2.8033603395407223,3.437403893495744,0.035335689045851604,0.02604166666660252,2.9446302489776173,1.069444444446655,2976.819000005722
1s-evaluation-9,1s,1,evaluation,PRIMARY,SELL,-1,1790268611.999,1790269512.829,900.829999923706,0.03589668118683658,7.076898811579526,5.030000000000655,-2.009999999999309,max_hold,recent24h,1.1479642502487866,0.9062500000007105,1.0172413793103448,0.05884012981509295,0.10034602076119013,2.9374999999964473,0.7869822485215061,2.1718750000009845,2.4288224956060582,0.05884012981509295,0.042735042735042736,-0.014084507042253521,0.7656249999954627,-1.6418402470845521,-0.4381076235445447,0.124567474048591,0.056692913385915186,1.1677567373220414,0.9218750000007228,3638.9430000782013
1s-evaluation-10,1s,1,evaluation,SECONDARY,SELL,-1,1790269786.987,1790270987.981,1200.9939999580383,0.03645128491117331,5.058273544860885,6.949999999999818,-3.300000000000182,max_hold,recent24h,1.4632418069089301,0.7941176470597676,1.009009009009009,0.10325271059193554,0.06537530266354223,1.9248826291097292,1.7477477477471868,2.4514851485145233,1.3911671924289442,0.10325271059193554,0.125,0.11145996860282574,-0.5266025194047941,0.3565805553182426,-0.08501098204327562,0.02058111380146105,0.15187557182065967,1.4764241655297312,0.801271860096342,4813.930999994278
1s-evaluation-11,1s,1,evaluation,BURST,SELL,-1,1790271044.909,1790271068.987,24.07800006866455,0.03684769263458228,-2.010048892210886,0.27999999999974534,-0.569999999999709,momentum_zero_cross,recent24h,2.0356435643564983,0.8387096774189763,1.238532110091743,0.14058881905368512,0.050583657587596836,0.17142857142911588,4.7422680412371,4.7887323943671785,0.31282952548307147,0.14058881905368512,0.2,0.09117647058823529,-4.617303822938062,4.429438515754029,-0.09393265359201683,0.06809338521408627,0.10653409090910522,2.5212099191571307,1.0387688665280899,6071.852999925613
1s-evaluation-12,1s,1,evaluation,MICRO,SELL,-1,1790271091.9740002,1790271137.533,45.55899977684021,0.036690168748569514,-1.8258896232664261,0.18000000000029104,-1.3999999999996362,stagnation,recent24h,0.944554455445407,0.9032258064496255,0.8401826484018264,0.08613953488369323,0.11740041928713899,2.50476190476678,1.4314381270912329,2.6084507042264606,1.2688927943761894,0.08613953488369323,0.15217391304347827,0.10894308943089431,-0.10368879945968068,0.16254533271504346,0.029428266627681277,0.03773584905629439,0.011612903225709237,0.793598263935867,0.7588746501677218,6118.918000221252
1s-evaluation-13,1s,1,evaluation,PRIMARY,SELL,-1,1790271201.909,1790271268.992,67.08300018310547,0.03654707709045023,-14.794983471749696,0.3999999999996362,-4.230000000000473,emergency_stop,recent24h,2.067326732673666,0.9354838709677893,0.8738738738738738,0.13615520282200183,0.05555555555554587,2.272300469482317,4.756013745706006,3.860000000000582,7.933216168716874,0.13615520282200183,0.010526315789473684,0.03761755485893417,-1.587699530518265,-3.1772024230108684,-2.382450976764567,0.05076628352479023,0.022438611346268362,1.806582820444555,0.8174949142691491,6228.852999925613
1s-evaluation-14,1s,1,evaluation,PRIMARY,SELL,-1,1790271720.915,1790272097.965,377.0499999523163,0.035387621069755563,-13.682145387534487,0.21000000000003638,-4.039999999999964,emergency_stop,recent24h,0.4610591900307937,0.8852459016382688,0.7009345794392523,0.033553634977090484,0.24324324324288893,1.3431372549003873,0.23853211009135528,0.7096774193534822,4.833040421792186,0.033553634977090484,0.08333333333333333,0.045627376425855515,0.6334598355469051,-4.594508311700831,-1.9805242380769625,0.027027027027624943,0.004034969737815319,0.3231723294608367,0.6204994637651416,6747.858999967575
1s-evaluation-15,1s,1,evaluation,PRIMARY,SELL,-1,1790272615.978,1790273516.407,900.4290001392365,0.034315376151341975,16.35458672866881,6.699999999999818,-0.1999999999998181,max_hold,recent24h,0.9053318824810549,0.7666666666647466,0.7523809523809524,0.06071658442392208,0.11057692307671706,1.2941176470565576,1.8899676375415237,1.3476190476187795,2.5049309664688164,0.06071658442392208,0.06329113924050633,0.05565529622980251,-0.05350140056222186,-0.6149633289272927,-0.33423236474475715,0.012019230769056286,0.0038491147035622205,0.6811544639619366,0.5768253968239522,7642.921999931335
1s-evaluation-16,1s,1,evaluation,PRIMARY,BUY,1,1790275457.985,1790275583.9459999,125.96099996566772,0.035597055450594724,-6.540888884041901,0.7100000000000364,-1.9200000000000728,momentum_zero_cross,recent24h,1.0796460176992362,0.8888888888879265,0.9595959595959596,0.07596371882077843,0.11475409836052741,2.554347826087698,2.5137614678899287,1.1780219780213523,1.3386773547097797,0.07596371882077843,0.2553191489361702,0.11494252873563218,1.3763258480663458,1.175084113180149,1.2757049806232477,0.01639344262330523,0.009925558312870128,1.0360239563780549,0.852974186306596,10484.928999900818
