label,episode_id,window,interval,segment_id,engine,side,onset_entry_ts,onset_excursion_edge_r,onset_pnl_inr,policy_action,policy_entry_ts,policy_wait_sec,policy_predicted_excursion_edge_r,policy_actual_excursion_edge_r,policy_pnl_inr,episode_checkpoints
historical_walkforward,historical7d|500ms|2|3|3154,historical7d,500ms,2,MICRO,BUY,1789984993.492,-0.07000000000016371,-1.0500000000024556,SKIP,nan,nan,0.0,0.0,0.0,1
historical_walkforward,historical7d|500ms|2|3|3155,historical7d,500ms,2,MICRO,BUY,1789984995.4529998,0.007500000000163709,-0.3374999999971351,SKIP,nan,nan,0.0,0.0,0.0,1
historical_walkforward,historical7d|500ms|2|3|3156,historical7d,500ms,2,MICRO,BUY,1789984996.8990002,-0.062499999999772626,-1.1249999999972715,SKIP,nan,nan,0.0,0.0,0.0,2
historical_walkforward,historical7d|500ms|2|3|3158,historical7d,500ms,2,MICRO,BUY,1789985000.404,-0.1449999999999818,-2.174999999999727,TAKE,1789985000.404,0.0,0.1442879568668153,-0.1449999999999818,-2.174999999999727,1
historical_walkforward,historical7d|500ms|2|3|3159,historical7d,500ms,2,MICRO,BUY,1789985002.358,-0.07999999999992724,-1.1999999999989086,TAKE,1789985002.358,0.0,0.03107987595008576,-0.07999999999992724,-1.1999999999989086,1
historical_walkforward,historical7d|500ms|2|3|3160,historical7d,500ms,2,MICRO,BUY,1789985709.5100002,-0.7950000000000728,-11.362499999999045,TAKE,1789985709.5100002,0.0,0.4091885267955302,-0.7950000000000728,-11.362499999999045,1
historical_walkforward,historical7d|500ms|2|3|3161,historical7d,500ms,2,MICRO,BUY,1789985713.428,-0.7350000000001273,-10.912499999999454,TAKE,1789985713.428,0.0,0.8275093165789544,-0.7350000000001273,-10.912499999999454,1
historical_walkforward,historical7d|500ms|2|4|3136,historical7d,500ms,2,BURST,BUY,1789963653.855,-0.1875,-2.58750000000191,TAKE,1789963653.855,0.0,0.09676089971033601,-0.1875,-2.58750000000191,1
historical_walkforward,historical7d|500ms|2|4|3157,historical7d,500ms,2,BURST,BUY,1789984997.647,0.22500000000013642,2.6250000000027285,SKIP,nan,nan,0.0,0.0,0.0,1
historical_walkforward,historical7d|500ms|3|1|3184,historical7d,500ms,3,PRIMARY,SELL,1790005642.848,-1.0,-15.0,TAKE,1790005642.848,0.0,1.8833397174579847,-1.0,-15.0,1
historical_walkforward,historical7d|500ms|3|1|3185,historical7d,500ms,3,PRIMARY,SELL,1790005649.854,-0.5625,-15.449999999999589,TAKE,1790005649.854,0.0,1.9007963819576523,-0.5625,-15.449999999999589,1
historical_walkforward,historical7d|500ms|3|1|3186,historical7d,500ms,3,PRIMARY,SELL,1790005654.864,-0.5725000000002183,-15.037500000000819,TAKE,1790005654.864,0.0,1.863382867776861,-0.5725000000002183,-15.037500000000819,1
historical_walkforward,historical7d|500ms|3|1|3187,historical7d,500ms,3,PRIMARY,SELL,1790005656.9129999,-0.5725000000002183,-15.037500000000819,TAKE,1790005656.9129999,0.0,1.8928807670871073,-0.5725000000002183,-15.037500000000819,1
historical_walkforward,historical7d|500ms|3|1|3188,historical7d,500ms,3,PRIMARY,SELL,1790005665.9740002,-0.5049999999998818,-15.112499999999045,TAKE,1790005665.9740002,0.0,1.9007963819576523,-0.5049999999998818,-15.112499999999045,1
historical_walkforward,historical7d|500ms|3|1|3189,historical7d,500ms,3,PRIMARY,SELL,1790005779.912,-0.2175000000002001,-15.862500000001772,TAKE,1790005779.912,0.0,2.0300733660117163,-0.2175000000002001,-15.862500000001772,1
historical_walkforward,historical7d|500ms|3|1|3190,historical7d,500ms,3,PRIMARY,SELL,1790005781.514,-0.17750000000023647,-15.562500000002046,TAKE,1790005781.514,0.0,2.0300733660117163,-0.17750000000023647,-15.562500000002046,1
historical_walkforward,historical7d|500ms|3|1|3191,historical7d,500ms,3,PRIMARY,SELL,1790005785.224,-0.21000000000003638,-15.149999999999864,TAKE,1790005785.224,0.0,1.978245088427694,-0.21000000000003638,-15.149999999999864,1
historical_walkforward,historical7d|500ms|3|1|3192,historical7d,500ms,3,PRIMARY,SELL,1790005788.8270001,-0.31500000000005457,-15.0,TAKE,1790005788.8270001,0.0,1.7987076848983705,-0.31500000000005457,-15.0,1
historical_walkforward,historical7d|500ms|3|1|3193,historical7d,500ms,3,PRIMARY,SELL,1790005790.085,-0.25749999999993634,-15.262499999998907,TAKE,1790005790.085,0.0,1.7987076848983705,-0.25749999999993634,-15.262499999998907,1
historical_walkforward,historical7d|500ms|3|1|3194,historical7d,500ms,3,PRIMARY,SELL,1790005791.879,-0.24499999999989086,-15.412499999998772,TAKE,1790005791.879,0.0,1.343837564826899,-0.24499999999989086,-15.412499999998772,1
historical_walkforward,historical7d|500ms|3|1|3195,historical7d,500ms,3,PRIMARY,SELL,1790005792.9329998,-0.21000000000003638,-15.149999999999864,TAKE,1790005792.9329998,0.0,1.343837564826899,-0.21000000000003638,-15.149999999999864,1
historical_walkforward,historical7d|500ms|3|1|3196,historical7d,500ms,3,PRIMARY,SELL,1790005810.71,-0.22499999999990905,-15.262499999998907,TAKE,1790005810.71,0.0,1.3566844701213685,-0.22499999999990905,-15.262499999998907,2
historical_walkforward,historical7d|500ms|3|1|3198,historical7d,500ms,3,PRIMARY,BUY,1790006317.4950001,-1.0924999999999727,-16.38749999999959,TAKE,1790006317.4950001,0.0,0.7926674768289592,-1.0924999999999727,-16.38749999999959,1
historical_walkforward,historical7d|500ms|3|1|3199,historical7d,500ms,3,PRIMARY,BUY,1790006318.446,-1.0900000000001455,-16.350000000002183,TAKE,1790006318.446,0.0,0.8018810140919982,-1.0900000000001455,-16.350000000002183,1
historical_walkforward,historical7d|500ms|3|1|3200,historical7d,500ms,3,PRIMARY,BUY,1790006332.463,-1.1000000000001364,-16.500000000002046,TAKE,1790006332.463,0.0,0.8026366564165424,-1.1000000000001364,-16.500000000002046,1
historical_walkforward,historical7d|500ms|3|1|3202,historical7d,500ms,3,PRIMARY,BUY,1790006334.47,-1.0599999999999454,-15.899999999999181,TAKE,1790006334.47,0.0,0.7676956978551361,-1.0599999999999454,-15.899999999999181,1
historical_walkforward,historical7d|500ms|3|1|3204,historical7d,500ms,3,PRIMARY,BUY,1790006336.328,-1.0599999999999454,-15.899999999999181,TAKE,1790006336.328,0.0,0.9827091372303158,-1.0599999999999454,-15.899999999999181,1
historical_walkforward,historical7d|500ms|3|1|3207,historical7d,500ms,3,PRIMARY,BUY,1790006339.386,-1.0425000000000182,-15.637500000000271,TAKE,1790006339.386,0.0,1.0162205848565178,-1.0425000000000182,-15.637500000000271,1
historical_walkforward,historical7d|500ms|3|1|3208,historical7d,500ms,3,PRIMARY,BUY,1790006912.309,0.7074999999999818,12.299999999999045,TAKE,1790006912.309,0.0,0.9449336375340175,0.7074999999999818,12.299999999999045,1
historical_walkforward,historical7d|500ms|3|1|3209,historical7d,500ms,3,PRIMARY,BUY,1790006919.4750001,0.6124999999999545,10.424999999999045,TAKE,1790006919.4750001,0.0,1.1199717485609777,0.6124999999999545,10.424999999999045,1
historical_walkforward,historical7d|500ms|3|1|3210,historical7d,500ms,3,PRIMARY,BUY,1790006936.992,0.2875000000001364,5.587500000002592,TAKE,1790006936.992,0.0,0.6951630648927657,0.2875000000001364,5.587500000002592,1
historical_walkforward,historical7d|500ms|3|1|3211,historical7d,500ms,3,PRIMARY,BUY,1790006940.896,0.227500000000191,8.21250000000191,TAKE,1790006940.896,0.0,0.68167677302392,0.227500000000191,8.21250000000191,1
historical_walkforward,historical7d|500ms|3|1|3212,historical7d,500ms,3,PRIMARY,BUY,1790006943.8060002,0.21249999999986358,5.662499999997408,TAKE,1790006943.8060002,0.0,0.7142039266845677,0.21249999999986358,5.662499999997408,1
historical_walkforward,historical7d|500ms|3|1|3213,historical7d,500ms,3,PRIMARY,BUY,1790006946.912,-0.062499999999772626,5.812500000000682,TAKE,1790006946.912,0.0,0.9543329103606799,-0.062499999999772626,5.812500000000682,1
historical_walkforward,historical7d|500ms|3|1|3214,historical7d,500ms,3,PRIMARY,BUY,1790006948.1139998,0.027499999999918145,7.387500000000955,TAKE,1790006948.1139998,0.0,0.9543329103606799,0.027499999999918145,7.387500000000955,1
historical_walkforward,historical7d|500ms|3|1|3215,historical7d,500ms,3,PRIMARY,BUY,1790006950.92,-0.09750000000008185,6.412500000000136,TAKE,1790006950.92,0.0,0.8862155052669111,-0.09750000000008185,6.412500000000136,1
historical_walkforward,historical7d|500ms|3|1|3216,historical7d,500ms,3,PRIMARY,BUY,1790006952.976,-0.45250000000010004,4.199999999999591,TAKE,1790006952.976,0.0,0.3776941173671152,-0.45250000000010004,4.199999999999591,1
historical_walkforward,historical7d|500ms|3|1|3217,historical7d,500ms,3,PRIMARY,BUY,1790006957.28,-0.4174999999997908,4.6125000000017735,TAKE,1790006957.28,0.0,0.3650339343025426,-0.4174999999997908,4.6125000000017735,1
historical_walkforward,historical7d|500ms|3|1|3218,historical7d,500ms,3,PRIMARY,BUY,1790006958.987,-0.397499999999809,5.175000000000409,TAKE,1790006958.987,0.0,0.40604654149998753,-0.397499999999809,5.175000000000409,1
historical_walkforward,historical7d|500ms|3|1|3219,historical7d,500ms,3,PRIMARY,BUY,1790006960.488,-0.3574999999998454,6.637500000001637,TAKE,1790006960.488,0.0,0.3360201811763962,-0.3574999999998454,6.637500000001637,1
